target_id	length	eff_length	est_counts	tpm
TCONS_00000064	2350	2013.17	141.631	2.19421
AT1G01480.1	2002	1888.83	113.629	1.87628
AT1G01480.2	1741	1622.87	67.371	1.29476
TCONS_00000067	5602	6011.81	17.8796	0.0927581
AT1G01500.1	1782	1831.83	2986.55	50.8494
AT1G01510.1	2642	2761.19	1293.79	14.6139
AT1G01520.3	1429	1165.84	158.767	4.24739
AT1G01520.4	1426	1164.79	126.778	3.39465
AT1G01520.2	1506	1220.53	125.996	3.21966
AT1G01520.1	1349	1110.1	131.014	3.68089
AT1G01520.5	1361	1102.85	126.226	3.56971
AT1G01540.2	2158	1971.69	3953.77	62.5424
AT1G01540.1	2060	1886.47	1111.23	18.3718
AT1G01550.1	1572	1468.71	4583.36	97.3302
AT1G01550.2	1595	1462.2	9814.64	209.348
AT1G01560.3	1688	1389.39	13.6085	0.305483
AT1G01560.2	1595	1328.7	54.0677	1.26915
AT1G01560.4	1730	1415.34	17.3237	0.381752
AT1G01570.2	1885	1947.01	1592.25	25.506
AT1G01570.1	1644	1666.99	746.752	13.9715
AT1G01580.1	2635	2658.71	7	0.082116
AT1G01590.1	2646	2572.49	49	0.594076
AT1G01600.1	2323	2438.08	1740	22.2588
AT1G01630.1	1479	1275.33	1862	45.5362
AT1G01690.2	1867	1538.24	0.0766755	0.00155465
AT1G01690.1	1830	1500.46	46.5723	0.968066
TCONS_00000092	1812	1495.4	96.9521	2.02209
AT1G01690.3	1767	1444.14	48.399	1.04527
AT1G01695.1	1658	1250.72	53	1.32165
AT1G04033.1	363	218.621	4	0.57065
TCONS_00000096	2959	3012.3	21.5341	0.222961
TCONS_00000097	2522	2482.98	210.903	2.64917
TCONS_00000098	2702	2675.03	52.1237	0.607726
TCONS_00000099	3361	3209.85	307.371	2.98661
AT1G01710.1	1709	1626.45	1506.07	28.8804
AT1G01720.1	1653	1807.87	7804	134.633
AT1G04047.1	451	179.325	7	1.21747
AT1G01730.1	1780	1713.08	793.017	14.4379
TCONS_00000106	1419	1199.72	39.9828	1.03943
AT1G01750.1	947	747.692	96.4217	4.0221
AT1G01750.2	905	630.632	20.5783	1.01773
TCONS_00000110	3194	3153.65	954.613	9.44091
AT1G01780.1	939	801.863	6358.02	247.299
AT1G01790.1	4261	4271.76	56.3752	0.411606
TCONS_00000114	4232	4239.95	1342.22	9.87333
TCONS_00000117	4291	4277.82	408.636	2.9793
TCONS_00000116	4247	4249.09	459.154	3.37025
AT1G01790.2	4237	4269.94	460.615	3.36448
AT1G01800.1	1236	1067.13	1547	45.2139
AT1G01810.1	653	393.274	21	1.66542
AT1G01840.1	822	742.406	16	0.67217
AT1G01900.1	2607	2999.25	1148	11.938
AT1G01920.3	2197	2230.91	217.876	3.046
AT1G01920.2	2025	2063.39	80.928	1.22326
AT1G01920.4	1914	1937.74	292.985	4.71574
AT1G01920.5	1970	1964.64	166.722	2.64674
AT1G01920.1	1896	1886.9	129.488	2.14034
AT1G01940.1	877	696	180	8.0661
AT1G01950.1	3058	2707.88	966.802	11.1355
AT1G01950.4	3137	2802.61	52.5253	0.584531
TCONS_00000134	3028	2681.26	355.673	4.13725
AT1G01950.3	3058	2693.45	0	0
AT1G01970.1	1710	1490.72	326	6.8206
AT1G02000.1	2088	2392.49	23072	300.771
AT1G02010.1	2803	2657.88	1.66878	0.0195823
AT1G02010.3	2707	2622.54	197.882	2.35334
AT1G02010.5	2676	2611.07	0	0
AT1G02010.4	2682	2625.73	100.666	1.19573
AT1G02010.2	2403	2273.1	487.035	6.68255
AT1G02010.6	1970	1852.39	717.748	12.0848
AT1G02065.2	2153	2655.52	54.0664	0.635007
AT1G02065.1	1712	2173.72	221.934	3.18434
AT1G02080.1	7527	7784.34	2765.65	11.0809
AT1G02080.2	7572	7870.54	3877.01	15.3636
AT1G02080.3	7561	7843.04	1525.01	6.06441
TCONS_00000151	7539	7809.39	106.328	0.42465
AT1G02100.1	1445	1238.2	275.068	6.9287
TCONS_00000154	6066	6947.81	48.5858	0.218103
TCONS_00000157	1420	1211.43	160.805	4.14003
TCONS_00000158	1511	1279.08	194.485	4.7423
TCONS_00000159	1378	1165.47	0	0
TCONS_00000160	4007	4780.21	152.844	0.997249
AT1G02100.3	1354	1143.16	420.703	11.4781
TCONS_00000162	1408	1198.24	0.127101	0.00330829
AT1G02110.1	2474	3307.9	310.1	2.92381
AT1G02120.3	2145	1951.53	67.5794	1.08004
AT1G02120.2	2251	2032.7	453.987	6.96581
AT1G02120.1	2150	1961.75	1514.71	24.0818
TCONS_00000168	5859	6658.56	73.6433	0.344948
TCONS_00000169	5999	6758.57	103.13	0.475916
AT1G02145.4	1726	1624.67	57.0475	1.09515
AT1G02145.3	1657	1550.52	607.276	12.2155
AT1G02145.1	1645	1533.06	33.1022	0.673438
TCONS_00000175	5903	6667.09	408.777	1.91228
AT1G02150.1	2042	2196.37	964.193	13.6918
AT1G02160.1	555	347.867	401.872	36.0309
AT1G02160.2	633	413.782	117.99	8.89352
AT1G02170.1	1451	1776.83	1140.29	20.0157
AT1G02190.1	2195	2948.02	236	2.49679
AT1G02205.2	2705	3078.9	34.3279	0.347738
AT1G02205.4	2504	2824.97	8111.89	89.5588
AT1G02205.3	2388	2699.99	960.511	11.0953
AT1G02205.5	3118	3302.12	738.499	6.97522
AT1G02205.1	2499	2781.64	5323.77	59.6925
AT1G04093.1	499	359.835	3	0.260027
TCONS_00000189	1456	1171.78	28.1581	0.749479
TCONS_00000188	1596	1298.05	185.881	4.46628
AT1G02305.1	1407	1144.28	4680.96	127.587
AT1G04103.1	862	689.498	0	0
TCONS_00000195	1380	1114.91	46.306	1.29539
AT1G02350.1	1296	971.907	6.69396	0.214812
AT1G02370.1	1986	1683.87	129	2.38936
AT1G02380.1	1317	1034.24	222	6.69471
AT1G02390.1	2074	2081.48	51	0.764184
TCONS_00000200	2923	2345.03	2549.13	33.9035
AT1G02400.1	1414	1215.79	12302.8	315.606
AT1G02400.2	1496	1261.65	819.09	20.2485
AT1G02410.1	1294	1028.59	974.985	29.5635
AT1G02410.2	1456	1190.49	15.0154	0.39338
AT1G02420.1	1520	1118.97	71	1.97897
AT1G04123.1	304	138.145	7	1.58039
AT1G02490.1	298	132.775	2	0.469803
AT1G02500.1	1748	1794.43	10496.5	182.44
AT1G02500.2	1588	1619.77	6213.48	119.642
TCONS_00000212	4253	3896.32	5.34506e-08	4.27857e-10
AT1G02520.1	4310	3849.17	166.313	1.3476
AT1G02520.2	4344	3898.23	0	0
AT1G02520.3	4208	3773.03	229.555	1.89756
AT1G02530.2	4221	3754.76	0	0
AT1G02530.1	4114	3686.59	58.1316	0.4918
AT1G02550.1	729	715.082	8	0.348927
AT1G02560.1	1479	1414.51	3718	81.9791
AT1G02600.1	72	10.2333	0.5	1.52389
AT1G02640.1	2773	2918.55	148	1.5816
AT1G02650.1	1824	1853.36	15	0.252424
AT1G02670.1	2394	2235.59	15.5625	0.217114
AT1G02670.3	2601	2381.71	39.6404	0.519099
AT1G02670.2	2683	2449.3	34.243	0.436044
AT1G02670.6	2362	2146.98	98.1786	1.42623
AT1G02670.5	2444	2214.58	80.3755	1.13197
AT1G02680.1	907	674.182	372	17.2094
TCONS_00000238	560	242.27	23	2.96094
AT1G02690.1	2171	1992.58	133.634	2.09172
AT1G02690.2	2048	1888.35	8.36551	0.138169
AT1G02700.1	1356	1243.96	8	0.200578
AT1G02705.1	426	557.537	10	0.559406
AT1G02720.1	1947	2085.24	1038.22	15.5286
AT1G02720.2	2439	2482.33	162.78	2.04524
AT1G02750.1	1103	830.945	525.332	19.718
TCONS_00000246	1188	895.043	48.6676	1.69589
AT1G02810.1	2132	2050.03	53	0.806337
AT1G02816.1	1602	1179.99	863	22.8104
TCONS_00000252	1588	1613.6	189.125	3.65555
AT1G02840.1	1517	1516.28	1557.28	32.0323
AT1G02840.3	1368	1277.41	54.2985	1.32574
TCONS_00000257	1848	1751.32	587.413	10.4611
AT1G02840.5	1922	1807.57	218.615	3.77213
AT1G02840.2	1729	1678.73	134.272	2.49461
AT1G02850.3	2193	2010.31	58.579	0.908823
AT1G02850.5	2093	1894.52	23.8819	0.39316
AT1G02850.2	2024	1762.88	0	0
AT1G02850.1	1943	1694.46	121.473	2.23588
AT1G02850.4	1965	1728.53	8.06629	0.145545
AT1G02860.1	1517	1186.96	59	1.55031
TCONS_00000268	759	386.51	42	3.38914
AT1G02970.1	1897	1687.13	46	0.850372
AT1G02980.1	2488	2126.62	90.4844	1.32704
AT1G03010.1	2511	2177.58	6.76076	0.0968328
AT1G03010.3	2195	1831.96	8.31227	0.141515
AT1G03030.1	1523	1326.54	516.846	12.1518
AT1G03030.2	1525	1337.88	135.154	3.15074
AT1G03050.1	2222	1968.27	35175	557.378
AT1G03070.3	1248	1272.22	14.7405	0.361369
AT1G03070.2	1165	1153.28	24.7164	0.668424
AT1G03070.1	1132	1100.38	467.543	13.252
AT1G03090.2	2821	2820.37	490.843	5.42796
TCONS_00000284	2759	2735.27	456.688	5.20739
AT1G03090.1	2627	2585.95	512.166	6.1772
TCONS_00000286	2729	2702.9	41.303	0.476597
AT1G03110.1	1578	1387.27	629.209	14.146
TCONS_00000290	1561	1362.23	47.791	1.0942
AT1G03120.1	629	540.247	18.5564	1.07128
AT1G03120.2	648	535.762	9.44362	0.549753
AT1G03150.1	809	521.534	494	29.5424
TCONS_00000294	3880	3734.66	18.5133	0.154609
TCONS_00000297	3131	2993.4	222.114	2.31426
AT1G03160.3	3046	2898.97	50.8922	0.54753
AT1G03160.1	3081	2938.73	623.548	6.61776
TCONS_00000299	3689	3452.02	87.2781	0.788555
AT1G03160.2	3125	2961.93	58.7963	0.619123
TCONS_00000302	3862	3598.13	50.858	0.440841
AT1G03170.1	2309	1802.83	1223	21.1579
AT1G03180.3	1577	1294.27	34.1352	0.82258
AT1G03180.1	1166	945.066	100.842	3.32797
AT1G03180.2	1567	1281.98	49.451	1.20308
AT1G03180.4	1154	942.117	44.8854	1.48594
AT1G03180.5	1062	824.609	138.687	5.2455
TCONS_00000311	2640	2484.62	111.262	1.39665
AT1G03190.1	2613	2469.16	367.738	4.64505
TCONS_00000315	1493	1249.52	287.713	7.1815
AT1G03200.1	665	482.928	17.9438	1.15886
AT1G03210.2	1124	948.734	120.076	3.9474
AT1G03210.1	1040	873.35	398.618	14.2354
AT1G03220.1	1891	2092.02	591.275	8.81505
AT1G03230.1	1870	2084.26	187.725	2.80912
AT1G03270.1	1765	1557.26	157	3.1444
AT1G03280.1	1966	1529.44	1037.05	21.1479
AT1G03280.2	2312	1831.96	25.3131	0.430954
AT1G03280.3	1948	1502.77	261.116	5.41928
TCONS_00000325	2341	1865.02	34.5243	0.577352
AT1G03290.2	4542	4415.77	1389.91	9.81705
AT1G03290.3	4846	4642.37	13.9132	0.0934732
TCONS_00000328	4522	4393.61	253.502	1.79953
AT1G03290.4	4443	4341.47	25.6625	0.184359
TCONS_00000332	4368	4302.99	8.4409	0.0611813
TCONS_00000331	4538	4406.79	82.5375	0.584158
TCONS_00000336	4522	4398.92	52.9163	0.375183
AT1G03290.6	4351	4248.37	83.3724	0.61207
AT1G03290.5	4417	4286.13	12.6864	0.0923156
AT1G03290.1	4386	4300.59	285.886	2.07331
AT1G03310.2	3076	2800.14	611.999	6.81665
AT1G03310.1	3053	2775.53	0.00142608	1.6025e-05
AT1G03320.1	701	636.38	3	0.14703
AT1G03340.1	1507	1226.8	2	0.0508458
AT1G03360.1	1325	1068.19	244	7.12432
AT1G03365.1	2892	2548.44	555.845	6.80268
AT1G03365.2	3287	2787.17	44.1553	0.494106
AT1G03370.2	4193	4075.92	255.827	1.95759
AT1G03370.1	3896	3829.47	1290.17	10.5078
AT1G03380.1	4183	4349.03	782	5.60809
AT1G04183.1	2007	2267.39	464	6.38251
TCONS_00000351	1257	984.073	23.2187	0.735888
TCONS_00000352	1303	1015.76	116.877	3.58872
AT1G03430.2	1383	1087.95	122.844	3.52164
AT1G03430.1	1275	999.737	432.06	13.479
AT1G03440.1	2147	2341.73	473	6.29977
AT1G03495.1	1311	1470.9	10.7763	0.228499
AT1G03540.1	1929	1777.48	52	0.912429
AT1G03545.2	1810	1410.69	84	1.85715
AT1G03600.1	1315	1301.15	2452	58.7752
AT1G03610.2	1974	1876.78	182.476	3.03244
AT1G03610.1	1897	1796.29	2536.52	44.0415
AT1G03630.1	1787	1514.51	1384.15	28.5044
AT1G03630.2	1653	1389.62	141.847	3.18363
AT1G03687.1	1455	1330.69	239.173	5.60579
AT1G03687.2	1532	1454.18	9.82675	0.210762
AT1G03700.1	837	581.85	1	0.0536031
AT1G03710.1	997	873.739	399.819	14.2719
AT1G03710.2	743	576.524	132.181	7.15077
AT1G03740.2	3294	2961.43	10.516	0.110751
AT1G03740.1	3194	2890.11	563.484	6.08091
AT1G03750.1	2777	2401.93	403	5.23293
AT1G03770.2	1858	1412.64	5.73914	0.126712
AT1G03770.4	2138	1644.42	19.1832	0.363839
AT1G03770.3	1835	1371.77	144.733	3.2907
TCONS_00000378	1772	1338.27	15.5195	0.361688
AT1G03770.1	1815	1361.91	211.835	4.85121
AT1G03770.5	2060	1604.57	4.98922	0.0969783
AT1G03770.6	1557	1150.26	0.000292526	7.93176e-06
AT1G03790.1	1855	1953.87	1121	17.8941
AT1G03810.1	432	264.63	98	11.5501
TCONS_00000384	695	459.8	6	0.406989
AT1G03880.1	1633	1758.65	3	0.0532038
AT1G03900.1	1239	1225.18	4811	122.472
AT1G03905.3	1592	1329.71	23.9871	0.562629
AT1G03905.4	1760	1470.65	8.80131	0.186655
AT1G03905.2	1666	1400.08	47.2663	1.05293
AT1G03905.1	1346	1109.13	142.945	4.01963
AT1G03910.1	2565	2174.62	2221.98	31.8681
AT1G03910.2	2658	2244.66	14.0224	0.194837
AT1G03920.3	2103	1699.96	1246.65	22.872
AT1G03920.2	2164	1733.79	42.7405	0.768856
AT1G03920.1	2237	1803.35	157.614	2.72593
AT1G03930.1	2419	2188.96	3511	50.0258
TCONS_00000398	2443	2404.29	113.5	1.47235
TCONS_00000399	218	66.5798	0	0
TCONS_00000400	2439	2365.91	119.971	1.58153
AT1G03960.2	2583	2479.79	60.3149	0.758595
AT1G03960.3	2518	2421.72	116.742	1.5035
AT1G03960.1	2422	2274.3	185.943	2.54996
AT1G03960.5	2537	2346.34	55.817	0.741953
AT1G03960.7	1557	1199.56	430.183	11.1849
AT1G03970.1	1190	928.802	1927	64.7082
AT1G03990.1	2384	2281.45	6	0.0820241
AT1G04020.1	2476	2163.35	118	1.7012
AT1G04030.1	1854	1598.15	350.467	6.83959
AT1G04030.2	1521	1224.23	24.5331	0.625015
TCONS_00000418	3092	3076.5	1128.51	11.4406
AT1G04080.3	2963	2934.63	139.616	1.48382
TCONS_00000420	2963	2951.59	52.4258	0.553975
AT1G04080.1	2767	2725.29	2282.68	26.1236
AT1G04080.4	2853	2796.7	13.2174	0.147401
AT1G04080.5	2264	2209.12	0	0
AT1G04080.2	2444	2446.51	184.557	2.3528
TCONS_00000425	3573	3302.63	20.7195	0.195668
AT1G04090.1	2125	1906.82	146.037	2.38866
AT1G04100.1	1308	1077.01	127.243	3.68481
TCONS_00000428	1544	1339.28	30.0083	0.698826
AT1G04130.1	1468	1236.2	292.22	7.37259
AT1G04130.2	1221	1003.38	347.772	10.8101
TCONS_00000431	5341	4820.95	0	0
AT1G04160.2	5290	4781.28	213.093	1.39003
AT1G04160.1	5200	4705.43	1370.64	9.08502
TCONS_00000434	5067	4583.82	510.307	3.4722
AT1G04170.2	2026	1879.55	9.34337	0.155042
AT1G04170.1	1860	1730.93	2668.66	48.0856
AT1G04180.1	1649	1632.09	93	1.77721
AT1G04200.2	3102	2846.17	320.805	3.51546
AT1G04200.1	2760	2548.95	1602.03	19.6025
TCONS_00000440	2678	2444.17	572.16	7.30109
TCONS_00000442	4070	3909.73	92.5652	0.738417
TCONS_00000443	4067	3904.18	25.0405	0.200039
AT1G04210.1	4016	3836.24	3052.39	24.8162
AT1G04247.1	2302	1843.75	32	0.541312
TCONS_00000446	3129	2847.11	86.7056	0.949825
AT1G04230.1	2100	1763.51	648.533	11.4698
AT1G04230.2	2094	1762.15	47.7612	0.845344
AT1G04250.1	1317	1058.31	1401	41.288
AT1G04295.1	552	467.665	9	0.600217
AT1G04320.1	71	10.3875	0	0
AT1G04350.1	2066	1823.91	192	3.28322
AT1G04370.1	736	563.498	0	0
AT1G04420.1	1559	1331.85	879.029	20.585
TCONS_00000456	1483	1262.2	369.971	9.14198
AT1G04425.1	457	313.509	7	0.696383
AT1G04430.1	2593	2357.17	2570.04	34.0055
AT1G04430.3	2601	2318.05	122.059	1.64229
AT1G04430.2	2557	2268.96	575.904	7.91634
TCONS_00000461	2833	2804.69	519.278	5.77451
AT1G04440.1	2407	2054.34	4581.53	69.5566
AT1G04445.2	1276	1238.41	1.95166	0.0491519
AT1G04445.1	692	603.871	8.24402	0.42579
AT1G04450.1	1299	1086.97	897	25.738
AT1G04455.1	354	184.613	0	0
AT1G04480.1	891	671.582	2368.92	110.015
TCONS_00000468	934	684.92	83.0783	3.78311
AT1G04267.1	140	20.5119	6	9.12319
AT1G04273.1	199	53.1012	9	5.28614
TCONS_00000471	212	62.1611	11	5.51918
AT1G04510.1	2193	2135.96	1830.49	26.7285
AT1G04510.2	2101	2012.44	42.5074	0.658782
AT1G04520.1	1569	1301.07	238	5.70528
AT1G04540.1	2446	2343.87	34685	461.54
AT1G04550.2	1415	1121.28	356.122	9.9057
TCONS_00000477	1408	1089.64	74.7853	2.14058
AT1G04550.1	1488	1154.14	31.0931	0.840245
AT1G04555.1	991	770.288	880	35.6312
AT1G04560.1	855	636.871	5	0.244861
TCONS_00000482	3541	3368.5	0	0
TCONS_00000481	3552	3379.5	0	0
TCONS_00000483	5853	5180.11	297.904	1.79365
AT1G04600.1	5766	5082.09	1736.19	10.655
AT1G04610.1	1774	1655.48	16	0.301438
AT1G04635.1	810	528.259	53	3.12917
AT1G04640.1	994	785.282	129.602	5.14738
AT1G04640.2	1289	1066.32	2.3982	0.0701455
AT1G04670.1	763	484.206	8	0.5153
AT1G04690.1	1609	1354.54	10412	239.741
AT1G04700.1	4082	3630.91	3756.49	32.2677
AT1G04700.3	3260	2850.89	62.5145	0.683912
AT1G04700.2	3900	3474.23	1527	13.7082
AT1G04710.1	1672	1568.63	815.072	16.206
AT1G04720.1	75	11.3426	0.212266	0.583672
AT1G04760.1	1297	1092.54	291.114	8.31046
AT1G04760.2	1379	1217.41	17.886	0.458222
AT1G04778.1	848	633.11	15	0.738946
AT1G04790.1	2751	2880.43	1314.81	14.2366
TCONS_00000502	2877	2993.55	103.188	1.07508
AT1G04810.1	3435	3578.75	2095	18.258
AT1G04900.1	1734	1477.91	497	10.4884
AT1G04945.3	2606	2604.84	14.7071	0.176095
AT1G04940.1	1269	1232.19	742.859	18.8031
AT1G04945.4	1605	1396.82	45.0831	1.00664
AT1G04945.2	1707	1467.01	184.712	3.927
AT1G04970.3	2197	1961.84	172.782	2.74685
AT1G04970.2	1944	1784.24	134.371	2.34885
AT1G04970.1	1906	1732.04	580.517	10.4534
TCONS_00000516	1945	1750.43	167.314	2.98119
AT1G05000.3	2909	2553.89	9.35676	0.114268
AT1G05000.2	1341	1127	16.0403	0.443906
AT1G05000.1	1245	1039.52	11.6029	0.348124
AT1G05005.1	684	398.331	3	0.234897
TCONS_00000526	2767	2470.74	376.645	4.75452
AT1G05087.2	1125	921.093	0	0
AT1G05090.1	1745	1491.33	284.956	5.95941
AT1G05100.1	1341	1254.37	2242	55.7457
AT1G05140.1	1514	1417.04	711	15.6491
AT1G04337.1	368	209.787	1	0.14867
AT1G05200.2	3305	3201.24	155.863	1.51854
AT1G05200.5	2249	2191.81	6.06366	0.0862843
AT1G05200.1	3388	3273.22	70.8522	0.675116
AT1G05200.7	2765	2711.25	14.1344	0.162596
AT1G04347.1	411	239.77	0	0
AT1G05210.1	770	609.83	70	3.58005
AT1G05220.1	717	547.026	1	0.0570154
AT1G04363.1	282	118.553	2	0.526161
TCONS_00000547	1802	1869.3	100.711	1.68033
AT1G05260.1	1254	1162.55	328	8.79957
AT1G05320.1	2798	1874.97	320.072	5.32418
AT1G05320.4	2800	1884.25	0	0
AT1G05320.3	2842	1904.91	1.10225e-07	1.80471e-09
TCONS_00000554	2822	1873.7	33.9321	0.564822
AT1G05320.2	2754	1836.08	260.624	4.42713
AT1G05320.6	2911	1938.14	36.1783	0.582188
AT1G05320.5	3045	2030.49	0	0
AT1G05320.7	2939	1947.73	7.93421e-07	1.2705e-08
AT1G05320.8	2785	1859.3	76.6734	1.28616
AT1G05320.9	2934	1955.62	67.5205	1.07684
AT1G05330.1	688	453.852	19	1.30569
AT1G05360.1	1806	1617.34	1161.26	22.3939
AT1G05360.2	2284	2009.18	10.6335	0.165066
AT1G05360.3	1990	1740.33	43.1059	0.772514
AT1G05380.2	4235	4030.38	3872.78	29.9694
AT1G05380.3	4293	4079.36	346.678	2.65054
AT1G05380.1	4173	3983.83	169.546	1.32736
AT1G05400.1	996	1076.3	33.6615	0.975443
AT1G05400.2	966	1024.73	4.33848	0.132048
AT1G05420.1	961	1044.59	3	0.0895727
AT1G05450.2	874	905.756	37317	1284.98
AT1G05450.1	468	324.181	292.005	28.0934
TCONS_00000574	3004	3116.93	47.234	0.472637
AT1G05500.1	2367	2398.31	1717.73	22.3384
AT1G05500.2	2014	1946.31	1247.92	19.9975
AT1G05510.1	980	864.314	2.10992	0.0761368
AT1G05540.2	1472	1541.11	36.332	0.735288
AT1G05540.1	1401	1481.21	45.668	0.961603
AT1G05562.1	2136	2240.65	94	1.30844
AT1G05590.3	2157	2100.51	301.568	4.47776
AT1G05590.2	2480	2394.86	31.7598	0.413617
AT1G05590.1	2331	2244.05	18.6726	0.259521
AT1G05600.1	1795	1373.13	49.7947	1.13102
AT1G05600.3	1749	1339.65	27.2053	0.63338
AT1G05620.1	1557	1377.54	543.105	12.2964
AT1G05620.2	1295	1126.44	44.8952	1.24306
TCONS_00000590	6425	7097.48	0.0207088	9.1002e-05
TCONS_00000592	6321	6900.7	40.9512	0.185086
TCONS_00000593	6500	7174.07	279.998	1.21728
AT1G05630.1	4888	5324.08	215.863	1.26454
AT1G05630.2	4781	5187.82	224.359	1.34884
TCONS_00000597	6078	6572.54	174.808	0.829525
AT1G05690.1	1983	1724.43	340.638	6.16095
TCONS_00000600	1915	1670.29	22.7911	0.425573
TCONS_00000599	1924	1681.45	179.571	3.33083
AT1G05710.3	1286	1038.25	98.9834	2.97345
AT1G05710.2	1352	1104.66	410.163	11.5805
AT1G05710.9	1293	1058.02	81.6299	2.40634
AT1G05710.8	1751	1461.34	4.33897	0.0926052
AT1G05710.10	2108	1800.72	89.7693	1.55483
AT1G05710.1	2042	1734.31	0.592737	0.0106595
AT1G05710.5	1193	952.896	17.5863	0.575611
AT1G05710.4	1198	959.581	89.203	2.89934
AT1G05710.13	1503	1273.18	14.4162	0.353152
AT1G05710.14	904	718.771	171.317	7.43381
AT1G05730.1	1435	1227.93	45.4423	1.15422
TCONS_00000620	1784	1565.65	32.1933	0.641315
AT1G05730.2	787	567.859	68.3087	3.75177
AT1G05740.1	519	306.891	7.05577	0.717068
AT1G05750.2	2713	2555.41	31.3345	0.382439
AT1G05750.1	3226	3035.03	146.666	1.50718
AT1G05780.1	864	575.577	114	6.17735
at1g04423	153	26.1019	2	2.38978
AT1G04427.1	304	198.812	1	0.156877
AT1G05785.4	988	890.136	12.2418	0.428932
AT1G05785.3	1094	908.45	35.7157	1.22619
AT1G05785.1	772	620.39	142.965	7.1873
AT1G05785.6	1055	975.928	11.4864	0.367086
AT1G05785.5	1397	1086.94	54.1912	1.55498
AT1G05785.2	808	658.707	21.1886	1.00325
AT1G05790.3	2630	2440.28	349.673	4.46913
AT1G05790.4	2538	2306.39	328.764	4.44582
TCONS_00000638	2609	2402.34	273.519	3.55102
AT1G05790.2	2611	2407.35	529.181	6.85591
AT1G05790.1	2288	2058.31	157.864	2.39206
AT1G05800.1	1416	1355.9	7	0.161017
AT1G05805.1	1795	1728.33	700.684	12.6443
TCONS_00000642	2126	2044.27	70.4179	1.07435
TCONS_00000643	2188	2061.1	138.898	2.10183
AT1G05810.2	1031	827.237	286.756	10.8115
TCONS_00000646	3141	2983.52	88.9527	0.929888
AT1G05810.1	784	606.532	142.666	7.33612
AT1G05820.1	2178	2092.09	1362.88	20.3179
AT1G05820.3	2482	2348.95	598.579	7.94782
AT1G05820.2	2087	1921.28	353.273	5.73483
AT1G05820.4	1648	1439.76	2153.89	46.6589
AT1G05830.4	4145	4039.82	499.447	3.85592
AT1G05830.3	4217	4087.65	129.721	0.989776
AT1G05830.1	4218	4186.12	243.92	1.81734
TCONS_00000655	4651	4764.3	217.076	1.42106
AT1G05830.2	3850	3762.46	316.647	2.62485
AT1G05835.1	599	522.598	134.189	8.00847
AT1G05860.2	1855	1540.76	121.054	2.45046
AT1G05860.1	1375	1153.24	128.779	3.48276
AT1G05860.3	967	727.588	11.1669	0.478685
AT1G05890.2	2675	2438.32	348.145	4.45318
AT1G05890.1	2502	2309.92	2047.99	27.6523
TCONS_00000667	4031	3670.5	37.6684	0.320076
TCONS_00000668	2452	2280.49	63.1631	0.863844
AT1G05894.1	1591	1263.13	21.0371	0.519442
TCONS_00000670	1328	1123.34	9.66598	0.26837
