target_id	length	eff_length	est_counts	tpm
AT1G03430.1	1275	998.858	793.74	22.443
AT1G03440.1	2147	2384.24	734	8.69469
AT1G03495.1	1311	1530.05	2.59132	0.0478326
AT1G03540.1	1929	1717.7	60	0.986531
AT1G03545.2	1810	1427.1	79	1.56344
AT1G03600.1	1315	1339.03	2339	49.334
AT1G03610.2	1974	1904.26	252.823	3.74971
AT1G03610.1	1897	1823.12	2478.18	38.3906
AT1G03630.1	1787	1506.71	1259.25	23.6042
AT1G03630.2	1653	1378.75	202.749	4.15319
AT1G03687.1	1455	1320.27	269.226	5.75916
AT1G03687.2	1532	1448.94	33.7743	0.65833
AT1G03700.1	837	571.035	1	0.0494589
AT1G03710.1	997	877.409	498.542	16.0475
AT1G03710.2	743	578.363	241.458	11.791
AT1G03740.2	3294	2954.37	45.9711	0.439468
AT1G03740.1	3194	2883.2	922.029	9.03185
AT1G03750.1	2777	2368.12	515	6.14202
AT1G03770.2	1858	1392.88	70.0966	1.42132
AT1G03770.4	2138	1625.64	30.9617	0.537907
AT1G03770.3	1835	1350.28	130.205	2.72341
TCONS_00000378	1772	1315.29	10.1519	0.217987
AT1G03770.1	1815	1340.59	441.355	9.29822
AT1G03770.5	2060	1589.08	38.1447	0.677946
AT1G03770.6	1557	1126.99	69.0849	1.7313
AT1G03790.1	1855	1973.36	2270	32.4884
AT1G03810.1	432	262.149	67	7.21829
TCONS_00000384	695	470.053	28	1.68236
AT1G03880.1	1633	1770.58	1	0.0159511
AT1G03900.1	1239	1233.01	5154	118.055
AT1G03905.3	1592	1323.13	127.627	2.72425
AT1G03905.4	1760	1460.74	7.72546	0.149368
AT1G03905.2	1666	1389.66	42.6012	0.865804
AT1G03905.1	1346	1104.55	198.046	5.06393
AT1G03910.1	2565	2157.46	2587.7	33.8748
AT1G03910.2	2658	2230.37	25.3036	0.320415
AT1G03920.3	2103	1700.98	1101.72	18.2926
AT1G03920.2	2164	1732.59	145.304	2.36859
AT1G03920.1	2237	1808.06	193.98	3.03006
AT1G03930.1	2419	2196.06	5361	68.9461
TCONS_00000398	2443	2419.5	147.344	1.71995
TCONS_00000399	218	67.1211	7.14192	3.00513
TCONS_00000400	2439	2376.18	133.481	1.58652
AT1G03960.2	2583	2541.94	105.204	1.16889
AT1G03960.3	2518	2483.15	101.213	1.15117
AT1G03960.1	2422	2325.78	221.482	2.68954
AT1G03960.5	2537	2400.16	79.0086	0.929698
AT1G03960.7	1557	1212.45	365.093	8.50445
AT1G03970.1	1190	912.314	1807	55.9398
AT1G03990.1	2384	2249.78	7	0.0878748
AT1G04020.1	2476	2179.47	76	0.98485
AT1G04030.1	1854	1604.63	494.773	8.70838
AT1G04030.2	1521	1231.35	4.22742	0.0969621
TCONS_00000418	3092	3084.14	1400.39	12.824
AT1G04080.3	2963	2939.54	90.2604	0.867212
TCONS_00000420	2963	2953.36	77.2866	0.739087
AT1G04080.1	2767	2727.07	2943.17	30.4808
AT1G04080.4	2853	2753.9	0	0
AT1G04080.5	2264	2220.98	49.0084	0.623209
AT1G04080.2	2444	2474.21	101.878	1.16292
TCONS_00000425	3573	3307.3	29.6814	0.253465
AT1G04090.1	2125	1900.87	171.941	2.55466
AT1G04100.1	1308	1072.15	202.378	5.33106
TCONS_00000428	1544	1333.23	42.06	0.89099
AT1G04130.1	1468	1240.76	599.577	13.6479
AT1G04130.2	1221	1006.53	151.363	4.24719
TCONS_00000431	5341	4796.12	39.7069	0.23382
AT1G04160.2	5290	4756.18	242.063	1.4374
AT1G04160.1	5200	4677.93	1011.74	6.10834
TCONS_00000434	5067	4555.53	382.888	2.37378
AT1G04170.2	2026	1894.2	33.114	0.493734
AT1G04170.1	1860	1745.03	3242.89	52.4852
AT1G04180.1	1649	1630.23	91	1.57652
AT1G04200.2	3102	2868.37	217.314	2.13973
AT1G04200.1	2760	2570.38	1931.35	21.2212
TCONS_00000440	2678	2464.38	403.34	4.62243
TCONS_00000442	4070	3960.08	70.6372	0.503776
TCONS_00000443	4067	3955.09	84.7709	0.605337
AT1G04210.1	4016	3883.55	3006.59	21.8652
AT1G04247.1	2302	1836.12	40	0.615271
TCONS_00000446	3129	2883.58	92.2954	0.903974
AT1G04230.1	2100	1790.07	826.081	13.0334
AT1G04230.2	2094	1787.98	33.6238	0.531118
AT1G04250.1	1317	1050.66	2360	63.4388
AT1G04295.1	552	478.985	8	0.47171
AT1G04320.1	71	12.7838	0.0588235	0.129957
AT1G04350.1	2066	1860.45	304	4.61491
AT1G04370.1	736	534.185	1	0.0528707
AT1G04420.1	1559	1323.19	992.072	21.1752
TCONS_00000456	1483	1253.53	185.928	4.18908
AT1G04425.1	457	315.877	7	0.625874
AT1G04430.1	2593	2371.13	3106.51	37.0019
AT1G04430.3	2601	2325.45	0	0
AT1G04430.2	2557	2274.68	152.49	1.89334
TCONS_00000461	2833	2871.01	311.44	3.0637
AT1G04440.1	2407	2089.11	6189.13	83.6711
AT1G04445.2	1276	1278.09	3.79452	0.0838501
AT1G04445.1	692	604.438	20.6377	0.964309
AT1G04450.1	1299	1102.99	603	15.4402
AT1G04455.1	354	182.775	1	0.154522
AT1G04480.1	891	647.099	2795.59	122.014
TCONS_00000468	934	669.49	48.4088	2.04215
AT1G04267.1	140	21.0525	9	12.0738
AT1G04273.1	199	53.9518	13	6.80526
TCONS_00000471	212	62.95	15	6.72981
AT1G04510.1	2193	2151.62	2161	28.3659
AT1G04510.2	2101	2000.64	0	0
AT1G04520.1	1569	1318.44	256	5.48385
AT1G04540.1	2446	2390.09	27508	325.051
AT1G04550.2	1415	1103.58	449.373	11.5003
TCONS_00000477	1408	1069.51	141.472	3.73588
AT1G04550.1	1488	1131.3	41.1549	1.02742
AT1G04555.1	991	776.589	1155	42.0047
AT1G04560.1	855	628.623	1	0.044928
TCONS_00000482	3541	3009.62	108.402	1.01726
TCONS_00000481	3552	3025.94	420.162	3.9216
TCONS_00000483	5853	5206.69	3.30922e-07	1.79503e-09
AT1G04600.1	5766	5101.53	139.037	0.769729
AT1G04610.1	1774	1649.49	4	0.0684886
AT1G04635.1	810	517.524	76	4.14754
AT1G04640.1	994	789.674	104.096	3.723
AT1G04640.2	1289	1077.12	7.90409	0.20725
AT1G04670.1	763	486.682	2	0.116063
AT1G04690.1	1609	1332.87	13134	278.302
AT1G04700.1	4082	3652.49	3594.02	27.7907
AT1G04700.3	3260	2867.46	31.7456	0.312676
AT1G04700.2	3900	3482.43	1415.23	11.4777
AT1G04710.1	1672	1562.2	999	18.0607
AT1G04720.1	75	11.2373	0	0
AT1G04760.1	1297	1101.6	266.59	6.83479
AT1G04760.2	1379	1238.78	41.4099	0.944095
AT1G04778.1	848	622.36	13	0.589941
AT1G04790.1	2751	2924.4	1369.18	13.223
TCONS_00000502	2877	3038.2	160.822	1.49498
AT1G04810.1	3435	3586.65	3030	23.8595
AT1G04900.1	1734	1490.46	573	10.8578
AT1G04945.3	2606	2629.97	31.863	0.34217
AT1G04940.1	1269	1238.57	913.871	20.8388
AT1G04945.4	1605	1415.34	102.132	2.03801
AT1G04945.2	1707	1484.24	325.134	6.18678
AT1G04970.3	2197	1977.51	343.304	4.90306
AT1G04970.2	1944	1805.56	310.86	4.8625
AT1G04970.1	1906	1751.46	793.839	12.8009
TCONS_00000516	1945	1763.69	333.947	5.34764
AT1G05000.3	2909	2733.42	0	0
AT1G05000.2	1341	1121.22	0	0
AT1G05000.1	1245	1045.96	2	0.0540033
AT1G05005.1	684	508.416	0	0
TCONS_00000526	2767	2488.89	672.549	7.63176
AT1G05087.2	1125	942.423	4.82434	0.144577
AT1G05090.1	1745	1503.74	320.721	6.02367
AT1G05100.1	1341	1234.39	3548	81.178
AT1G05140.1	1514	1427.9	981	19.4034
AT1G04337.1	368	219.256	1	0.128812
AT1G05200.2	3305	3205.94	261.501	2.3037
AT1G05200.5	2249	2203.45	1.85859	0.0238225
AT1G05200.1	3388	3279.92	11.2957	0.0972652
AT1G05200.7	2765	2723.99	18.3447	0.1902
AT1G04347.1	411	237.193	0	0
AT1G05210.1	770	613.311	84	3.86817
AT1G05220.1	717	544.336	4	0.207539
AT1G04363.1	282	118.045	1.11087	0.265781
TCONS_00000547	1802	1884.9	7.95372	0.119176
AT1G05260.1	1254	1166.99	555	13.4317
AT1G05320.1	2798	1858.97	569.09	8.64602
AT1G05320.4	2800	1862.66	0	0
AT1G05320.3	2842	1882.13	173.871	2.60906
TCONS_00000554	2822	1857.53	166.458	2.5309
AT1G05320.2	2754	1817.79	288.791	4.48691
AT1G05320.6	2911	1916.21	146.508	2.15936
AT1G05320.5	3045	2000.84	0.000432205	6.10078e-06
AT1G05320.7	2939	1927.01	48.522	0.711153
AT1G05320.8	2785	1839.05	0.815866	0.0125294
AT1G05320.9	2934	1935.81	99.9447	1.45816
AT1G05330.1	688	461.716	12	0.734029
AT1G05360.1	1806	1627.9	1662.82	28.8486
AT1G05360.2	2284	2010.02	24.546	0.344896
AT1G05360.3	1990	1743.09	78.6292	1.274
AT1G05380.2	4235	3997.5	3901.89	27.5673
AT1G05380.3	4293	4042.28	422.541	2.95223
AT1G05380.1	4173	3948.23	405.571	2.90116
AT1G05400.1	996	1110.97	22.6617	0.576098
AT1G05400.2	966	1060.6	16.3383	0.435075
AT1G05420.1	961	1100.67	1	0.0256597
AT1G05450.2	874	930.145	48631.4	1476.64
AT1G05450.1	468	329.224	384.575	32.9912
TCONS_00000574	3004	3151.98	25.8328	0.23147
AT1G05500.1	2367	2419.89	3090.61	36.0708
AT1G05500.2	2014	1968.84	1241.55	17.81
AT1G05510.1	980	804.416	0	0
AT1G05540.2	1472	1576.87	14.8733	0.266389
AT1G05540.1	1401	1521.13	68.1267	1.26491
AT1G05562.1	2136	2317.01	78	0.950767
AT1G05590.3	2157	2104.24	490.538	6.58393
AT1G05590.2	2480	2399.02	99.4621	1.17093
AT1G05590.1	2331	2242.7	0	0
AT1G05600.1	1795	1338.86	76.0514	1.60428
AT1G05600.3	1749	1307.1	35.9486	0.776746
AT1G05620.1	1557	1378.24	573.619	11.7545
AT1G05620.2	1295	1113.94	225.381	5.71428
TCONS_00000590	6425	7211.85	69.2117	0.271044
TCONS_00000592	6321	7000.77	38.3879	0.154866
TCONS_00000593	6500	7297.12	156.282	0.604875
AT1G05630.1	4888	5359.64	313.205	1.65044
AT1G05630.2	4781	5222.8	76.8557	0.415604
TCONS_00000597	6078	6650.97	112.656	0.478386
AT1G05690.1	1983	1727.42	200.884	3.28438
TCONS_00000600	1915	1673.09	29.6618	0.500707
TCONS_00000599	1924	1685.16	196.455	3.29252
AT1G05710.3	1286	1059.94	132.982	3.5434
AT1G05710.2	1352	1129.63	190.483	4.76241
AT1G05710.9	1293	1081.79	75.1467	1.96189
AT1G05710.8	1751	1492.93	16.1067	0.3047
AT1G05710.10	2108	1834.24	67.7128	1.04261
AT1G05710.1	2042	1764.54	0	0
AT1G05710.5	1193	956.514	0	0
AT1G05710.4	1198	981.418	88.5225	2.54746
AT1G05710.13	1503	1303.46	22.9555	0.497388
AT1G05710.14	904	739.674	259.116	9.89376
AT1G05730.1	1435	1230.63	59.8912	1.3745
TCONS_00000620	1784	1575.72	28.1756	0.505014
AT1G05730.2	787	563.5	62.1038	3.11266
AT1G05740.1	519	302.254	3.82941	0.357822
AT1G05750.2	2713	2563.9	51.4324	0.566557
AT1G05750.1	3226	3037.1	175.568	1.63265
AT1G05780.1	864	573.414	150	7.38805
at1g04423	153	26.7301	4	4.22636
AT1G04427.1	304	137.321	0	0
AT1G05785.4	988	902.503	9.41059	0.294493
AT1G05785.3	1094	916.347	22.5032	0.693573
AT1G05785.1	772	630.885	231.487	10.363
AT1G05785.6	1055	990.906	16.7897	0.478539
AT1G05785.5	1397	1094.28	59.0452	1.52393
AT1G05785.2	808	668.84	59.7641	2.52363
AT1G05790.3	2630	2447.14	1.5376	0.0177456
AT1G05790.4	2538	2306.35	436.666	5.34727
TCONS_00000638	2609	2407.08	497.181	5.83353
AT1G05790.2	2611	2412.27	559.816	6.55429
AT1G05790.1	2288	2052.84	224.8	3.09278
AT1G05800.1	1416	1360.83	7	0.145278
AT1G05805.1	1795	1764.37	808.157	12.9364
TCONS_00000642	2126	2077.11	66.4026	0.902884
TCONS_00000643	2188	2099.43	165.44	2.2256
AT1G05810.2	1031	820.593	225.55	7.76287
TCONS_00000646	3141	3001.73	84.9023	0.798832
AT1G05810.1	784	605.836	229.343	10.6915
AT1G05820.1	2178	2114.06	1218.96	16.2846
AT1G05820.3	2482	2365.26	449.008	5.36144
AT1G05820.2	2087	1943.33	106.715	1.55091
AT1G05820.4	1648	1457.16	1266.53	24.5479
AT1G05830.4	4145	4046.31	449.796	3.13953
AT1G05830.3	4217	4091.39	158.35	1.09309
AT1G05830.1	4218	4209.96	575.638	3.8617
TCONS_00000655	4651	4800.66	138.191	0.812994
AT1G05830.2	3850	3765.91	259.184	1.94377
AT1G05835.1	599	526.659	117.84	6.31931
AT1G05860.2	1855	1538.89	147.915	2.71464
AT1G05860.1	1375	1155.16	143.905	3.51837
AT1G05860.3	967	707.066	8.18052	0.32676
AT1G05890.2	2675	2437.41	256.851	2.97619
AT1G05890.1	2502	2314.98	2460.95	30.0235
TCONS_00000667	4031	3687.93	75.7868	0.580388
TCONS_00000668	2452	2279.6	37.6293	0.466203
AT1G05894.1	1591	1275.62	7.78599	0.172385
TCONS_00000670	1328	1136.17	8.05366	0.200196
AT1G05900.2	1443	1258.54	73.6907	1.65368
AT1G05900.1	1572	1372.31	78.2233	1.60987
