target_id	length	eff_length	est_counts	tpm
AT1G01570.1	1644	1663.06	478.829	8.09776
AT1G01590.1	2646	2591.75	105	1.13943
AT1G01600.1	2323	2440.61	1210.06	13.9444
AT1G01630.1	1479	1282.82	2667	58.472
AT1G01690.2	1867	1545.77	1.38596	0.0252172
AT1G01690.1	1830	1513.61	134.073	2.49126
TCONS_00000092	1812	1507.03	125.908	2.34976
AT1G01690.3	1767	1456.51	38.6331	0.746
AT1G01695.1	1658	1249.77	44	0.99018
AT1G04033.1	363	191.448	0	0
TCONS_00000096	2959	3048.08	41.2686	0.380789
TCONS_00000097	2522	2510.6	184.569	2.06764
TCONS_00000098	2702	2695.4	39.7414	0.414678
TCONS_00000099	3361	3221.68	315.163	2.75134
AT1G01710.1	1709	1636.68	1888.26	32.4482
AT1G01720.1	1653	1820.26	4873	75.2931
AT1G04047.1	451	276.745	7	0.711395
AT1G01730.1	1780	1725.44	920.455	15.0036
TCONS_00000106	1419	1199.16	34.5454	0.810227
AT1G01750.1	947	761.766	82.5717	3.04861
AT1G01750.2	905	639.528	92.4283	4.06478
TCONS_00000110	3194	3150.11	767.984	6.85675
AT1G01770.1	2539	2456.18	266.74	3.05436
AT1G01780.1	939	807.385	6378.28	222.185
AT1G01790.1	4261	4241.02	331.908	2.2011
TCONS_00000114	4232	4204.43	1460.67	9.77098
TCONS_00000117	4291	4240.71	728.382	4.83073
TCONS_00000116	4247	4212.1	287.261	1.91809
AT1G01790.2	4237	4232.83	754.776	5.0151
AT1G01800.1	1236	1062.13	2035.24	53.8928
AT1G01800.2	1144	998.938	10.7589	0.302915
AT1G01810.1	653	392.858	30	2.14772
AT1G01840.1	822	753.424	14	0.522614
AT1G01900.1	2607	3015.03	2065	19.2628
AT1G01920.3	2197	2227.04	253.614	3.20286
AT1G01920.2	2025	2056.79	459.386	6.28173
AT1G01920.4	1914	1942.01	206.278	2.98741
AT1G01920.5	1970	1966.2	142.236	2.03458
AT1G01920.1	1896	1887.01	84.4858	1.25922
AT1G01940.1	877	686.51	240	9.83233
AT1G01950.1	3058	2684.66	852.721	8.93325
AT1G01950.4	3137	2780.32	14.8938	0.150661
TCONS_00000134	3028	2660	353.385	3.73644
AT1G01970.1	1710	1477.85	466	8.86846
AT1G02000.1	2088	2418.14	22082	256.832
AT1G02010.1	2803	2660.79	118.05	1.24781
AT1G02010.3	2707	2629.51	465.062	4.97426
AT1G02010.5	2676	2614.42	0	0
AT1G02010.4	2682	2636.16	14.3054	0.152623
AT1G02010.2	2403	2274.1	455.708	5.63597
AT1G02010.6	1970	1855.4	838.874	12.716
AT1G02065.2	2153	2712.11	112.296	1.16453
AT1G02065.1	1712	2218.02	281.704	3.57206
AT1G02080.1	7527	7839.19	496.516	1.78137
AT1G02080.2	7572	7931.91	7161.34	25.3927
AT1G02080.3	7561	7904.21	1658.31	5.90063
TCONS_00000151	7539	7869.01	474.835	1.69713
AT1G02100.1	1445	1227.8	266.166	6.09699
TCONS_00000154	6066	6970.44	72.0086	0.290547
TCONS_00000157	1420	1203.69	176.796	4.13094
TCONS_00000158	1511	1270.46	100.819	2.23189
TCONS_00000159	1378	1173.41	5.68771	0.136326
TCONS_00000160	4007	4812.87	225.89	1.32004
AT1G02100.3	1354	1136.87	577.067	14.276
TCONS_00000162	1408	1189.73	86.4197	2.04294
AT1G02110.1	2474	3348.33	122.257	1.02692
AT1G02120.3	2145	1940.16	89.5014	1.29743
AT1G02120.2	2251	2015.64	396.153	5.52768
AT1G02120.1	2150	1946.74	1971.23	28.4788
TCONS_00000168	5859	6683.4	128.653	0.541397
TCONS_00000169	5999	6790.96	150.851	0.624753
AT1G02145.4	1726	1620.49	161.116	2.7963
AT1G02145.3	1657	1543.18	871.093	15.8759
AT1G02145.1	1645	1525.12	15.7367	0.290204
TCONS_00000175	5903	6701.95	462.61	1.94136
AT1G02150.1	2042	2201.75	1238.73	15.8234
AT1G02160.1	555	350.1	540.894	43.4522
AT1G02160.2	633	416.127	118.424	8.00397
AT1G02170.1	1451	1802.05	1228.89	19.1796
AT1G02190.1	2195	2994.5	224	2.10385
AT1G02205.2	2705	3127.11	75.1058	0.675495
AT1G02205.4	2504	2865.09	10137.2	99.511
AT1G02205.3	2388	2746.14	4143.31	42.4344
AT1G02205.5	3118	3341.63	831.731	7.0003
AT1G02205.1	2499	2826.36	4188.67	41.6813
AT1G04093.1	499	363.88	5	0.38646
TCONS_00000189	1456	1165.32	28.0974	0.678131
TCONS_00000188	1596	1291.21	340.059	7.40713
AT1G02305.1	1407	1132.52	5933.84	147.361
TCONS_00000195	1380	1085.58	59.8508	1.5506
AT1G02350.1	1296	950.977	6.14918	0.181861
AT1G02370.1	1986	1667.15	308	5.19598
AT1G02380.1	1317	1037.61	210	5.69217
AT1G02390.1	2074	2092.81	54	0.725699
TCONS_00000200	2923	2344.76	1935.67	23.218
AT1G02400.1	1414	1218.97	7549.59	174.19
AT1G02400.2	1496	1263.35	613.736	13.6631
AT1G02410.1	1294	1029.64	1307.52	35.7154
AT1G02410.2	1456	1180.98	26.4791	0.630598
AT1G02420.1	1520	1094.75	135	3.46825
AT1G04123.1	304	137.214	9	1.84474
AT1G02490.1	298	131.896	0	0
AT1G02500.1	1748	1813.3	13720.9	212.817
AT1G02500.2	1588	1632.54	6035.05	103.971
TCONS_00000212	4253	3855.93	39.6004	0.288844
AT1G02520.1	4310	3794.75	594.337	4.40496
AT1G02520.2	4344	3842.82	0	0
AT1G02520.3	4208	3716.18	328.658	2.48737
AT1G02530.2	4221	3734.66	14.1421	0.106501
AT1G02530.1	4114	3632.93	134.262	1.03941
AT1G02560.1	1479	1421.87	3942	77.9736
AT1G02600.1	72	11.6667	0.333333	0.80357
AT1G02640.1	2773	2904.02	349	3.38001
AT1G02650.1	1824	1861.44	18	0.271967
AT1G02670.1	2394	2224.29	25.754	0.325645
AT1G02670.4	1928	1795.62	15.5429	0.243451
AT1G02670.3	2601	2366.57	42.5402	0.505559
AT1G02670.2	2683	2431.28	48.7691	0.564161
AT1G02670.6	2362	2132.62	81.7782	1.07849
AT1G02670.5	2444	2197.33	91.6156	1.17264
AT1G02680.1	907	673.954	444	18.5287
TCONS_00000238	560	237.497	19	2.25002
AT1G02690.1	2171	1995.15	186.632	2.63089
AT1G02690.2	2048	1888.31	14.3676	0.213996
AT1G02700.1	1356	1263.85	4	0.0890139
AT1G02705.1	426	586.189	4	0.191917
AT1G02720.1	1947	2108.28	836.022	11.1527
AT1G02720.2	2439	2497.85	76.9779	0.866745
AT1G02750.1	1103	819.271	586.538	20.1354
TCONS_00000246	1188	890.443	61.462	1.9413
AT1G02810.1	2132	2070.29	51	0.692837
AT1G02816.1	1602	1189.13	1037	24.5268
TCONS_00000252	1588	1595.63	209.659	3.6955
AT1G02840.1	1517	1494.62	1471.02	27.6808
AT1G02840.3	1368	1250.92	90.3571	2.03154
TCONS_00000257	1848	1732.87	1052.87	17.0883
AT1G02840.5	1922	1790.37	260.089	4.08574
AT1G02840.2	1729	1664.75	136.008	2.29776
AT1G02850.3	2193	2007.61	42.8493	0.600284
AT1G02850.5	2093	1888.95	29.0365	0.432331
AT1G02850.2	2024	1776.95	36.5664	0.57876
AT1G02850.1	1943	1688.56	195.583	3.25768
AT1G02850.4	1965	1721.43	36.9646	0.603931
AT1G02860.3	1065	791.712	5.36773	0.190684
AT1G02860.1	1517	1175.25	64.2799	1.53829
TCONS_00000268	759	379.037	62.9491	4.67089
AT1G02970.1	1897	1671.7	39	0.656142
AT1G02980.1	2488	2123.99	106	1.40361
AT1G03010.1	2511	2190.66	7.50641	0.0963714
AT1G03010.3	2195	1837.52	0.221241	0.0033863
AT1G03030.1	1523	1325.29	726.825	15.4245
AT1G03030.2	1525	1335.98	166.175	3.49831
AT1G03050.1	2222	1954.38	38984	561.008
AT1G03070.3	1248	1280.33	24.2131	0.531887
AT1G03070.2	1165	1160.54	24.0789	0.58354
AT1G03070.1	1132	1106.64	343.708	8.73524
AT1G03090.2	2821	2802.5	447.336	4.48932
TCONS_00000284	2759	2719.37	457.035	4.72686
AT1G03090.1	2627	2572.44	317.419	3.47039
TCONS_00000286	2729	2688.17	48.2107	0.504404
AT1G03110.1	1578	1368.27	572.295	11.7636
TCONS_00000290	1561	1345.71	96.705	2.02111
AT1G03120.1	629	520.692	34.448	1.8607
AT1G03120.2	648	521.799	8.55199	0.460952
AT1G03150.1	809	519.763	575	31.1139
TCONS_00000294	3880	3750.28	10.0939	0.0756988
TCONS_00000297	3131	2997.54	224.184	2.10345
AT1G03160.3	3046	2901.5	21.1588	0.205098
AT1G03160.1	3081	2943.49	849.727	8.11912
TCONS_00000299	3689	3458.87	134.367	1.09257
AT1G03160.2	3125	2968.06	81.8332	0.775441
TCONS_00000302	3862	3603.94	107.635	0.839982
AT1G03170.1	2309	1807.44	2462	38.3104
AT1G03180.3	1577	1293.53	6.07752	0.132143
AT1G03180.1	1166	944.675	169.726	5.05309
AT1G03180.2	1567	1283.47	61.3934	1.34533
AT1G03180.4	1154	943.855	66.7949	1.99035
AT1G03180.5	1062	823.875	82.5903	2.81942
AT1G03180.6	1097	900.855	12.4183	0.387704
TCONS_00000311	2640	2450.45	284.183	3.2617
AT1G03190.1	2613	2433.31	422.817	4.88706
TCONS_00000315	1493	1263.23	276.521	6.15654
AT1G03200.1	665	488.933	87.1426	5.01271
AT1G03210.2	1124	958.959	185.767	5.44831
AT1G03210.1	1040	881.374	631.135	20.1398
AT1G03220.1	1891	2113.39	148.566	1.97711
AT1G03230.1	1870	2104.98	113.434	1.51561
AT1G03270.1	1765	1547.72	249	4.52478
AT1G03280.1	1966	1502.88	1711.25	32.0246
AT1G03280.2	2312	1804.65	3.71102	0.0578353
AT1G03280.3	1948	1475.08	98.0676	1.86982
TCONS_00000325	2341	1837.62	103.969	1.59125
AT1G03290.2	4542	4462.97	1497.7	9.4383
AT1G03290.3	4846	4682.75	35.5501	0.213517
TCONS_00000328	4522	4438.51	107.583	0.681708
AT1G03290.4	4443	4386.92	194.537	1.2472
TCONS_00000332	4368	4348.3	31.6003	0.204392
TCONS_00000331	4538	4451.55	286.542	1.81038
AT1G03290.6	4351	4295.19	61.1989	0.400731
AT1G03290.5	4417	4330.83	33.672	0.21867
AT1G03290.1	4386	4346.57	154.692	1.00095
AT1G03310.2	3076	2801.31	530.66	5.32778
AT1G03310.1	3053	2776.74	556.34	5.63504
AT1G03320.1	701	634.263	4	0.177371
AT1G03360.1	1325	1063.31	354	9.36344
AT1G03365.1	2892	2535.09	816.132	9.05438
AT1G03365.2	3287	2765.58	52.8684	0.537652
AT1G03370.2	4193	4065.93	139.74	0.966614
AT1G03370.1	3896	3818.2	1630.26	12.0085
AT1G03380.1	4183	4347.53	1241	8.02826
AT1G04183.1	2007	2285.14	758	9.32927
TCONS_00000351	1257	981.2	36.2855	1.04008
TCONS_00000352	1303	1013.68	313.448	8.69673
AT1G03430.2	1383	1084.8	346.625	8.98677
AT1G03430.1	1275	996.779	735.642	20.7568
AT1G03440.1	2147	2370.31	935	11.0943
AT1G03495.1	1311	1492.69	1.16731	0.0219942
AT1G03540.1	1929	1734.01	84	1.36245
AT1G03545.2	1810	1418.31	104	2.06231
AT1G03600.1	1315	1324.89	2771	58.8233
AT1G03610.2	1974	1891.29	275.295	4.09385
AT1G03610.1	1897	1811.59	2989.71	46.4152
AT1G03630.1	1787	1513.91	1804	33.5142
AT1G03630.2	1653	1387.36	1.78042e-07	3.60933e-09
AT1G03687.1	1455	1317.65	301.162	6.42824
AT1G03687.2	1532	1442.2	5.83753	0.11384
AT1G03710.1	997	872.661	544.764	17.5572
AT1G03710.2	743	573.975	202.236	9.90962
AT1G03740.2	3294	2943.36	41.2017	0.393699
AT1G03740.1	3194	2871.52	886.798	8.6857
AT1G03750.1	2777	2371.47	595	7.05652
AT1G03770.2	1858	1398.82	7.02554	0.141257
AT1G03770.4	2138	1631.19	22.8044	0.393195
AT1G03770.3	1835	1358.08	201.306	4.16893
TCONS_00000378	1772	1313.18	0	0
AT1G03770.1	1815	1348.34	305.757	6.37777
AT1G03770.5	2060	1594.84	14.107	0.248775
AT1G03790.1	1855	1963.2	1330	19.0536
AT1G03810.1	432	264.956	71	7.53661
TCONS_00000384	695	463.29	32	1.94262
AT1G03880.1	1633	1458.07	0	0
AT1G03890.1	1520	1345.07	0	0
AT1G03900.1	1239	1221.19	4990	114.923
AT1G03905.3	1592	1322.62	53.3487	1.13443
AT1G03905.4	1760	1444.17	0	0
AT1G03905.2	1666	1389.11	29.5845	0.59899
AT1G03905.1	1346	1103.34	168.067	4.28414
AT1G03910.1	2565	2162.05	2595.78	33.7671
AT1G03910.2	2658	2234.05	24.2242	0.304963
AT1G03920.3	2103	1689.27	1400.13	23.311
AT1G03920.2	2164	1720.59	104.46	1.70751
AT1G03920.1	2237	1795.75	216.413	3.38946
AT1G03930.1	2419	2187.06	6198.37	79.7093
TCONS_00000398	2443	2399.93	84.1319	0.985947
TCONS_00000399	218	67.0624	2.61652	1.09733
TCONS_00000400	2439	2358.56	176.993	2.11058
AT1G03960.2	2583	2491.95	111.571	1.25923
AT1G03960.3	2518	2433.65	122.625	1.41714
AT1G03960.1	2422	2281.92	339.432	4.18355
AT1G03960.4	2559	2466.39	15.9394	0.181762
AT1G03960.5	2537	2358.01	66.6254	0.794668
AT1G03960.6	2283	2157.48	9.19579	0.119876
AT1G03960.7	1557	1195.7	296.611	6.97681
AT1G03970.1	1190	923.035	1476	44.9739
AT1G03990.1	2384	2250.29	12	0.149981
AT1G04020.1	2476	2166.76	131.89	1.71196
AT1G04030.1	1854	1597.52	469.403	8.26401
AT1G04030.2	1521	1226.56	98.5975	2.26083
TCONS_00000418	3092	3068.26	1402.82	12.8589
AT1G04080.3	2963	2928.13	181.266	1.74108
TCONS_00000420	2963	2936.32	173.682	1.66358
AT1G04080.1	2767	2715.53	2873.78	29.764
AT1G04080.5	2264	2205.35	19.9912	0.254949
AT1G04080.2	2444	2449.28	216.159	2.48214
TCONS_00000425	3573	3302.08	60.456	0.514924
AT1G04090.1	2125	1902.73	142.164	2.10138
AT1G04100.1	1308	1071.64	168.38	4.41911
TCONS_00000428	1544	1331.78	21.6525	0.457264
AT1G04130.1	1468	1239.16	542.332	12.3092
AT1G04130.2	1221	1004.52	249.016	6.97205
TCONS_00000431	5341	4789	2.02563	0.0118961
AT1G04160.2	5290	4748.54	132.028	0.781987
AT1G04160.1	5200	4671.87	1539.19	9.26604
TCONS_00000434	5067	4550.06	377.752	2.33497
AT1G04170.2	2026	1878.93	59.2368	0.886695
AT1G04170.1	1860	1730.57	3452.76	56.1137
AT1G04180.1	1649	1631.44	67	1.15504
AT1G04200.2	3102	2852.27	175.485	1.73039
AT1G04200.1	2760	2557.3	2171.71	23.8842
TCONS_00000440	2678	2452.06	76.8096	0.881002
TCONS_00000442	4070	3932.29	0	0
TCONS_00000443	4067	3926.67	154.929	1.10969
AT1G04210.1	4016	3855.43	3459.07	25.2336
AT1G04247.1	2302	1830.99	43	0.660502
TCONS_00000446	3129	2853.12	65.932	0.649933
AT1G04230.1	2100	1771.28	770.931	12.2411
AT1G04230.2	2094	1769.04	82.1367	1.30584
AT1G04250.1	1317	1051.92	2067	55.2652
AT1G04295.1	552	475.306	16	0.946758
AT1G04350.1	2066	1844.31	368	5.61185
AT1G04420.1	1559	1323.29	994.796	21.1431
TCONS_00000456	1483	1252.48	321.204	7.21277
AT1G04425.1	457	312.17	10	0.90095
AT1G04430.1	2593	2352.42	3056.94	36.5481
AT1G04430.3	2601	2313.85	24.0961	0.29289
AT1G04430.2	2557	2263.4	148.964	1.85101
TCONS_00000461	2833	2840.68	340.536	3.37157
AT1G04440.1	2407	2069.99	5600.11	76.0888
AT1G04445.2	1276	1261.55	5.77305	0.128705
AT1G04445.1	692	605.976	7.58355	0.351973
AT1G04450.1	1299	1089.43	781	20.1625
AT1G04480.1	891	654.988	2491.05	106.965
TCONS_00000468	934	677.912	42.9542	1.78207
AT1G04267.1	140	20.8387	10	13.4965
AT1G04273.1	199	53.7989	20	10.4556
TCONS_00000471	212	62.82	34	15.222
AT1G04510.1	2193	2135.8	2185	28.7729
AT1G04510.2	2101	1989.49	0	0
AT1G04520.1	1569	1308.87	264	5.67283
AT1G04540.1	2446	2369.98	32809	389.35
AT1G04550.2	1415	1108.4	469.957	11.9249
TCONS_00000477	1408	1076.64	136.516	3.5662
AT1G04550.1	1488	1139.57	40.5267	1.00021
AT1G04555.1	991	765.947	1125	41.3091
AT1G04560.1	855	632.511	4	0.177862
TCONS_00000482	3541	3002.79	256.833	2.40557
TCONS_00000481	3552	3019.55	430.181	4.00683
TCONS_00000483	5853	5172.94	3.84259e-06	2.0892e-08
AT1G04600.1	5766	5071.02	137.6	0.763157
AT1G04610.1	1774	1636.36	21	0.360937
AT1G04635.1	810	518.967	54	2.92648
AT1G04640.1	994	786.779	110.746	3.95884
AT1G04640.2	1289	1068.69	10.2539	0.269854
AT1G04670.1	763	486.222	16	0.925502
AT1G04690.1	1609	1339.6	12625	265.063
AT1G04700.1	4082	3628.19	6215.29	48.1796
AT1G04700.3	3260	2843.6	139.855	1.38326
AT1G04700.2	3900	3461.83	30.8561	0.250685
AT1G04710.1	1672	1559.35	980	17.6756
AT1G04720.1	75	11.5388	0	0
AT1G04760.1	1297	1092.77	348.243	8.96279
AT1G04760.2	1379	1223.02	8.75729	0.201386
AT1G04778.1	848	624.23	20	0.901109
AT1G04790.1	2751	2903.67	1584.83	15.3507
TCONS_00000502	2877	3016.27	105.171	0.980658
AT1G04810.1	3435	3566.52	3426	27.0169
AT1G04900.1	1734	1474.13	628	11.9816
AT1G04945.3	2606	2601.89	59.4132	0.642222
AT1G04940.1	1269	1225.53	889.367	20.4103
TCONS_00000508	2459	2475.78	9.79276	0.111246
AT1G04945.4	1605	1398.89	71.7192	1.44193
AT1G04945.2	1707	1469.26	260.434	4.98531
AT1G04945.1	1626	1412.68	7.27368	0.144812
AT1G04970.3	2197	1964.97	264.625	3.78762
AT1G04970.2	1944	1789.38	284.188	4.46679
AT1G04970.1	1906	1737.26	800.088	12.9529
TCONS_00000516	1945	1751.62	243.086	3.90314
AT1G05000.1	1245	1047.41	8	0.214815
AT1G05005.1	684	391.292	1	0.0718772
TCONS_00000526	2767	2479.42	798.264	9.05501
AT1G05087.2	1125	923.497	0	0
AT1G05090.1	1745	1496.03	209.862	3.94535
AT1G05100.1	1341	1251.56	2247	50.4945
AT1G05140.1	1514	1420.63	1069	21.1635
AT1G05200.4	2321	2236.44	5.1907	0.0652771
AT1G05200.2	3305	3200.77	249.199	2.18969
AT1G05200.5	2249	2074.07	0	0
AT1G05200.6	3411	3293.29	0	0
AT1G05200.1	3388	3271.82	95.3973	0.820047
AT1G05200.7	2765	2718.3	16.2134	0.167752
AT1G05210.1	770	610.409	79	3.63997
AT1G05220.1	717	544.38	2	0.103328
AT1G04363.1	282	117.951	1.05092	0.250586
TCONS_00000547	1802	1869.42	36.512	0.549315
AT1G05260.1	1254	1165.13	460	11.1039
AT1G05320.1	2798	1865.6	614.35	9.26166
AT1G05320.4	2800	1871.49	19.9196	0.299354
AT1G05320.3	2842	1891.19	151.043	2.24625
TCONS_00000554	2822	1863.91	136.873	2.06531
AT1G05320.2	2754	1825.78	217.957	3.3575
AT1G05320.6	2911	1924.54	59.2853	0.86639
AT1G05320.8	2785	1846.7	0	0
AT1G05320.9	2934	1943.96	89.5267	1.29526
AT1G05330.1	688	458.142	13	0.79806
AT1G05360.1	1806	1611.33	1668.1	29.1158
AT1G05360.2	2284	1994.18	19.7067	0.277934
AT1G05360.3	1990	1730	153.197	2.49055
AT1G05380.2	4235	3981.91	5422.37	38.2993
AT1G05380.3	4293	4029.01	621.181	4.33622
AT1G05380.1	4173	3934.22	276.444	1.97625
AT1G05400.1	996	1091.93	27.3419	0.704247
AT1G05400.2	966	1041.05	13.6581	0.368986
AT1G05420.1	961	1073.01	3	0.0786341
AT1G05450.2	874	918.678	49203.1	1506.33
AT1G05450.1	468	322.384	205.919	17.9645
TCONS_00000574	3004	3120.61	8.5591	0.0771401
AT1G05500.1	2367	2391.42	3546.91	41.7145
AT1G05500.2	2014	1942.48	729.528	10.5627
AT1G05510.1	980	805.066	0	0
AT1G05540.2	1472	1557.82	43.0545	0.777309
AT1G05540.1	1401	1501.58	57.9455	1.08533
AT1G05562.1	2136	2295.47	113	1.38452
AT1G05590.3	2157	2096.24	617.058	8.27898
AT1G05590.2	2480	2391.09	81.0208	0.952998
AT1G05590.1	2331	2236.44	54.921	0.690675
AT1G05600.1	1795	1354.07	111.868	2.32357
AT1G05600.3	1749	1321.81	21.1323	0.449645
AT1G05620.1	1557	1372.63	641.654	13.1474
AT1G05620.2	1295	1109.51	87.3457	2.21412
TCONS_00000590	6425	7128.9	39.5712	0.156116
TCONS_00000592	6321	6923.39	37.7853	0.153496
TCONS_00000593	6500	7209.48	255.838	0.998054
AT1G05630.1	4888	5322.89	126.893	0.670473
AT1G05630.2	4781	5187.94	517.811	2.80716
TCONS_00000597	6078	6593.41	73.9545	0.315462
AT1G05690.1	1983	1718.94	296.674	4.85413
TCONS_00000600	1915	1664.88	29.6883	0.501528
TCONS_00000599	1924	1676.66	276.638	4.64042
AT1G05710.3	1286	1044.71	230.277	6.19937
AT1G05710.2	1352	1112.86	128.031	3.23571
AT1G05710.9	1293	1065.86	72.6475	1.91695
AT1G05710.8	1751	1476.95	15.0484	0.28656
AT1G05710.12	1927	1649.23	9.10136	0.155209
AT1G05710.10	2108	1816.94	49.3614	0.764079
AT1G05710.4	1198	968.484	107.277	3.11534
AT1G05710.13	1503	1286.18	13.0372	0.285085
AT1G05710.14	904	726.348	126.21	4.88696
AT1G05730.1	1435	1222	81.6832	1.87998
TCONS_00000620	1784	1561.38	18.4025	0.331481
AT1G05730.2	787	561.347	28.9144	1.44869
AT1G05740.1	519	305.705	3	0.276001
AT1G05750.2	2713	2554.4	84.8159	0.933856
AT1G05750.1	3226	3022.25	132.184	1.2301
AT1G05780.1	864	571.112	151	7.43614
at1g04423	153	26.6341	4	4.22391
AT1G05785.4	988	894.096	5.42255	0.170574
AT1G05785.3	1094	914.221	22.5618	0.694087
AT1G05785.1	772	625.886	313.971	14.1087
AT1G05785.6	1055	982.692	19.505	0.558239
AT1G05785.5	1397	1089.48	41.2077	1.06377
AT1G05785.2	808	663.265	34.3321	1.45581
AT1G05790.3	2630	2435.79	533.5	6.16007
AT1G05790.4	2538	2298.71	461.306	5.64414
TCONS_00000638	2609	2396.51	473.983	5.56258
AT1G05790.2	2611	2401.51	377.88	4.42548
AT1G05790.1	2288	2051.22	60.3307	0.827216
AT1G05800.1	1416	1354.15	3	0.0623083
AT1G05805.1	1795	1743.85	985.306	15.8911
TCONS_00000642	2126	2057.63	103.999	1.42152
TCONS_00000643	2188	2077.33	182.696	2.47352
AT1G05810.2	1031	822.693	362.691	12.3991
TCONS_00000646	3141	2985.08	132.83	1.2515
AT1G05810.1	784	608.418	211.7	9.78611
AT1G05820.1	2178	2094.97	1881.69	25.2616
AT1G05820.3	2482	2350.77	543.047	6.4971
AT1G05820.2	2087	1924.07	184.019	2.68988
AT1G05820.4	1648	1441.43	1645.02	32.0973
AT1G05830.4	4145	4021.34	479.777	3.35552
AT1G05830.3	4217	4067.27	253.454	1.75262
AT1G05830.1	4218	4176.15	386.158	2.60064
TCONS_00000655	4651	4759.77	221.65	1.3097
AT1G05830.2	3850	3742.28	445.312	3.34672
AT1G05835.1	599	522.906	99.6497	5.35974
AT1G05860.2	1855	1534.31	186.296	3.41493
AT1G05860.1	1375	1149.94	172.165	4.21075
AT1G05860.3	967	714.868	15.5395	0.61137
AT1G05890.2	2675	2430.74	183.465	2.12278
AT1G05890.1	2502	2305.39	2475.56	30.2009
TCONS_00000667	4031	3673.13	42.9688	0.329009
TCONS_00000668	2452	2273.45	104.011	1.28672
AT1G05894.1	1591	1258.86	0	0
TCONS_00000670	1328	1131.26	33.7655	0.839466
AT1G05900.2	1443	1251.13	122.317	2.74963
AT1G05900.1	1572	1365.55	59.1505	1.21827
TCONS_00000673	1846	1577.27	173.432	3.09253
TCONS_00000674	1302	1091.76	173.336	4.46534
AT1G05910.1	4018	4016.01	1899	13.2991
AT1G05990.1	793	479.71	1	0.0586291
AT1G06002.1	1641	1887.27	99	1.47535
AT1G06010.1	907	570.166	352	17.3633
AT1G06020.1	1398	1377.67	35	0.714519
