target_id	length	eff_length	est_counts	tpm
AT1G02100.1	1445	1233.57	457.669	10.1367
TCONS_00000154	6066	6968.38	146.414	0.574062
TCONS_00000157	1420	1208.7	1.52007	0.0343599
TCONS_00000158	1511	1277.55	16.0411	0.343057
TCONS_00000159	1378	1177.11	15.5176	0.360176
TCONS_00000160	4007	4805.22	331.621	1.88555
AT1G02100.3	1354	1139.65	544.631	13.0569
TCONS_00000162	1408	1196.22	52.3227	1.19506
AT1G02110.1	2474	3333.61	110.899	0.908909
AT1G02120.3	2145	1939.9	96.9442	1.36537
AT1G02120.2	2251	2020.67	394.624	5.33577
AT1G02120.1	2150	1949.02	1830.48	25.66
TCONS_00000168	5859	6689.16	157.45	0.643103
TCONS_00000169	5999	6804.25	135.44	0.543846
AT1G02145.4	1726	1622.19	152.976	2.57649
AT1G02145.3	1657	1545.49	720.983	12.7458
AT1G02145.1	1645	1527.12	13.9406	0.249412
TCONS_00000175	5903	6712.38	418.456	1.70326
AT1G02150.1	2042	2212.15	1455.99	17.9826
AT1G02160.1	555	349.353	489.443	38.2777
AT1G02160.2	633	414.696	90.6014	5.96917
AT1G02170.1	1451	1798.74	1386.72	21.0634
AT1G02190.1	2195	3001.95	205	1.86577
AT1G02205.2	2705	3109.28	0	0
AT1G02205.4	2504	2842.04	9510.02	91.424
AT1G02205.3	2388	2723.31	2177.4	21.8449
AT1G02205.5	3118	3317.5	752.231	6.1951
AT1G02205.1	2499	2805.31	6023.35	58.6632
AT1G04093.1	499	365.514	4	0.298995
TCONS_00000189	1456	1163.12	18.5572	0.435908
TCONS_00000188	1596	1290.74	142.443	3.01517
AT1G02305.1	1407	1132.83	5779	139.379
TCONS_00000195	1380	1104.07	54.1001	1.33878
AT1G02350.1	1296	968.978	4.89987	0.138159
AT1G02370.1	1986	1662.2	252	4.14214
AT1G02380.1	1317	1029.55	303	8.04088
AT1G02390.1	2074	2097.53	29	0.377744
TCONS_00000200	2923	2332.89	3559.95	41.6925
AT1G02400.1	1414	1210.01	14066.2	317.613
AT1G02400.2	1496	1249.76	1048.82	22.929
AT1G02410.1	1294	1017.33	1223.02	32.846
AT1G02410.2	1456	1167.34	9.97501	0.233466
AT1G02420.1	1520	1106.7	132	3.25875
AT1G04123.1	304	136.409	6	1.20176
AT1G02490.1	298	131.129	3	0.625073
AT1G02500.1	1748	1811.61	12871.6	194.123
AT1G02500.2	1588	1632.71	6491.63	108.631
TCONS_00000212	4253	3860.89	17.8444	0.126277
AT1G02520.1	4310	3805.52	435.019	3.12323
AT1G02520.2	4344	3850.02	0	0
AT1G02520.3	4208	3721.44	194.624	1.42887
AT1G02530.2	4221	3749.72	35.8389	0.261135
AT1G02530.1	4114	3645.09	50.6731	0.37982
AT1G02560.1	1479	1412.35	4618	89.3346
AT1G02600.1	72	11.6552	0.5	1.17209
AT1G02640.1	2773	2913.53	253	2.37252
AT1G02650.1	1824	1837.33	15	0.223055
AT1G02670.1	2394	2239.56	67.2354	0.820244
AT1G02670.4	1928	1775.81	0	0
AT1G02670.3	2601	2388.21	61.0954	0.698948
AT1G02670.2	2683	2455.15	104.103	1.15849
AT1G02670.6	2362	2154.44	80.3467	1.01893
AT1G02670.5	2444	2221.38	139.22	1.71233
AT1G02680.1	907	669.176	476	19.4346
TCONS_00000238	560	237.066	29	3.34224
AT1G02690.1	2171	1994.7	193.908	2.65599
AT1G02690.2	2048	1888.38	50.0923	0.724752
AT1G02700.1	1356	1236.62	11	0.243033
AT1G02705.1	426	574.916	8	0.380184
AT1G02720.1	1947	2096.67	1254.93	16.3531
AT1G02720.2	2439	2489.06	119.066	1.30696
AT1G02750.1	1103	823.602	557.613	18.498
TCONS_00000246	1188	892.646	89.3866	2.73591
AT1G02810.1	2132	2038.04	92	1.23334
AT1G02816.1	1602	1169.89	795	18.5665
TCONS_00000252	1588	1611.98	92.0147	1.55957
AT1G02840.1	1517	1513.98	1726.9	31.1642
AT1G02840.3	1368	1270.44	78.9741	1.6984
TCONS_00000257	1848	1750.21	864.108	13.4892
AT1G02840.5	1922	1804.31	378.372	5.72951
AT1G02840.2	1729	1681.43	110.628	1.79761
AT1G02850.3	2193	2002.99	14.8622	0.202727
AT1G02850.5	2093	1885.54	0.000243002	3.52112e-06
AT1G02850.2	2024	1773.38	47.6867	0.734689
AT1G02850.1	1943	1682.48	86.4508	1.40387
AT1G02850.4	1965	1719.22	0	0
AT1G02860.3	1065	777.739	0	0
AT1G02860.1	1517	1172.71	79	1.84054
TCONS_00000268	759	374.303	48	3.5037
AT1G02970.1	1897	1678.13	56	0.91174
AT1G02980.1	2488	2121.35	81.9999	1.05611
AT1G03010.1	2511	2166.19	12.6136	0.159093
AT1G03010.3	2195	1822.72	13.3864	0.200656
AT1G03030.1	1523	1330.7	695.596	14.2818
AT1G03030.2	1525	1340.44	231.404	4.71664
AT1G03050.1	2222	1943.55	41927	589.395
AT1G03070.3	1248	1262.91	20.4428	0.442258
AT1G03070.2	1165	1146.92	43.7362	1.04188
AT1G03070.1	1132	1094.05	389.821	9.73499
AT1G03090.2	2821	2803.86	506.012	4.93075
TCONS_00000284	2759	2717.78	541.08	5.43946
AT1G03090.1	2627	2574.5	120.823	1.28223
TCONS_00000286	2729	2683.73	13.0845	0.133207
AT1G03110.1	1578	1372.78	702.412	13.9797
TCONS_00000290	1561	1351.78	59.5877	1.20437
AT1G03120.1	629	526.595	43.9885	2.28229
AT1G03120.2	648	527.825	25.0115	1.29467
AT1G03150.1	809	520.945	614	32.2021
TCONS_00000294	3880	3734.54	48.9127	0.357843
TCONS_00000297	3131	2984.78	196.405	1.79783
AT1G03160.3	3046	2890.87	16.0407	0.151602
AT1G03160.1	3081	2930.95	933.764	8.70436
TCONS_00000299	3689	3445.18	7.51351	0.0595854
AT1G03160.2	3125	2956.83	55.6863	0.514553
TCONS_00000302	3862	3592.04	67.6773	0.514767
AT1G03170.1	2309	1789.73	2450	37.4014
AT1G03180.3	1577	1282.17	19.8431	0.422837
AT1G03180.1	1166	936.495	128.04	3.73549
AT1G03180.2	1567	1271.37	35.1523	0.755421
AT1G03180.4	1154	937.189	38.6332	1.12627
AT1G03180.5	1062	815.832	68.3316	2.28839
AT1G03180.6	1097	877.451	0	0
TCONS_00000311	2640	2477.52	279.806	3.08567
AT1G03190.1	2613	2459.52	318.194	3.53468
TCONS_00000315	1493	1259.92	240.13	5.20727
AT1G03200.1	665	485.002	31.9419	1.79939
AT1G03210.2	1124	953.849	222.555	6.37479
AT1G03210.1	1040	879.277	493.182	15.3246
AT1G03220.1	1891	2090.81	270	3.52823
AT1G03230.1	1870	2087.1	138	1.80653
AT1G03270.1	1765	1551.83	284	5.00016
AT1G03280.1	1966	1508.07	1488.72	26.9713
AT1G03280.2	2312	1808.42	5.64445e-08	8.52771e-10
AT1G03280.3	1948	1478.97	125.441	2.31733
TCONS_00000325	2341	1841.63	61.8355	0.917367
AT1G03290.2	4542	4423.53	1596.47	9.86055
AT1G03290.3	4846	4638.63	13.5575	0.079854
TCONS_00000328	4522	4399.24	110.755	0.687849
AT1G03290.4	4443	4348.19	110.943	0.697111
TCONS_00000332	4368	4309.85	18.0859	0.114653
TCONS_00000331	4538	4412.79	161.767	1.00158
AT1G03290.6	4351	4255.69	73.5672	0.472306
AT1G03290.5	4417	4291.96	60.1049	0.382616
AT1G03290.1	4386	4308.37	205.661	1.30421
AT1G03310.2	3076	2795.99	364.589	3.56267
AT1G03310.1	3053	2773.05	558.411	5.5018
AT1G03320.1	701	645.668	1	0.0423155
AT1G03360.1	1325	1065.16	407	10.4397
AT1G03365.1	2892	2538.8	776.657	8.35814
AT1G03365.2	3287	2771.28	102.343	1.00899
AT1G03370.2	4193	4077.28	235.931	1.58097
AT1G03370.1	3896	3827.6	1826.07	13.0347
AT1G03380.1	4183	4376.63	1184	7.39129
AT1G04183.1	2007	2288.36	712	8.50089
TCONS_00000351	1257	975.749	0	0
TCONS_00000352	1303	1020.29	222.317	5.95326
AT1G03430.2	1383	1089.79	332.691	8.3408
AT1G03430.1	1275	1003.54	699.993	19.0575
AT1G03440.1	2147	2341.74	908	10.5939
AT1G03495.1	1311	1485.09	2.6563	0.048869
AT1G03540.1	1929	1756.01	83	1.2914
AT1G03545.2	1810	1404.95	90	1.75021
AT1G03600.1	1315	1296.5	3125	65.8544
AT1G03610.2	1974	1878.89	314.615	4.57496
AT1G03610.1	1897	1798	2791.39	42.4169
AT1G03630.1	1787	1501.95	1950.02	35.4725
AT1G03630.2	1653	1378.41	212.982	4.22156
AT1G03687.1	1455	1328.57	295.6	6.07897
AT1G03687.2	1532	1454.01	5.39985	0.101466
AT1G03710.1	997	872.441	563.201	17.6375
AT1G03710.2	743	574.711	264.799	12.5886
AT1G03740.2	3294	2907.5	0	0
AT1G03740.1	3194	2873.25	699	6.64679
AT1G03750.1	2777	2371.36	506	5.8299
AT1G03770.2	1858	1391.92	15.7287	0.308736
AT1G03770.4	2138	1626.39	33.417	0.561371
AT1G03770.3	1835	1350.65	192.943	3.90296
TCONS_00000378	1772	1316.59	47.9321	0.994679
AT1G03770.1	1815	1341.42	332.087	6.76387
AT1G03770.5	2060	1586.66	4.89243	0.0842461
AT1G03790.1	1855	1950.65	1083	15.169
AT1G03810.1	432	263.384	63	6.53522
TCONS_00000384	695	458.795	33	1.96519
AT1G03880.1	1633	1773.32	11	0.169478
AT1G03890.1	1520	1559.93	3	0.0525442
AT1G03900.1	1239	1223.2	5231	116.841
AT1G03905.3	1592	1324.8	102.294	2.10964
AT1G03905.4	1760	1464.37	21.8563	0.407787
AT1G03905.2	1666	1394.19	41.55	0.81425
AT1G03905.1	1346	1103.8	192.3	4.7599
AT1G03910.1	2565	2165.96	2526.01	31.8634
AT1G03910.2	2658	2235.87	11.9871	0.146479
AT1G03920.3	2103	1682.97	1462.76	23.7469
AT1G03920.2	2164	1714.77	67.6232	1.07745
AT1G03920.1	2237	1784.84	85.6136	1.31054
AT1G03930.1	2419	2179.62	5701	71.4627
TCONS_00000398	2443	2416.52	116.953	1.3223
TCONS_00000399	218	66.3873	2.1763	0.89566
TCONS_00000400	2439	2376.12	236.61	2.72065
AT1G03960.2	2583	2482.62	59.0986	0.650391
AT1G03960.3	2518	2421.02	114.888	1.29654
AT1G03960.1	2422	2268.22	212.781	2.56304
AT1G03960.4	2559	2454.39	13.4998	0.150276
AT1G03960.5	2537	2345.78	87.2773	1.01653
AT1G03960.6	2283	2107.03	0	0
AT1G03960.7	1557	1194.67	275.455	6.29957
AT1G03970.1	1190	910.097	1793	53.8271
AT1G03990.1	2384	2268.42	9	0.1084
AT1G04020.1	2476	2138	131	1.67407
AT1G04030.1	1854	1584.63	460.66	7.94257
AT1G04030.2	1521	1216.56	131.34	2.94967
TCONS_00000418	3092	3077.37	1267.44	11.2527
AT1G04080.3	2963	2933.03	115.028	1.07151
TCONS_00000420	2963	2948.42	60.0963	0.556887
AT1G04080.1	2767	2722.64	3045.31	30.5598
AT1G04080.5	2264	2207.36	31.4949	0.389832
AT1G04080.2	2444	2454.1	209.632	2.33385
TCONS_00000425	3573	3286.74	50.9068	0.423173
AT1G04090.1	2125	1892.43	176.689	2.55092
AT1G04100.1	1308	1071.49	175.404	4.4726
TCONS_00000428	1544	1326.4	40.374	0.831643
AT1G04130.1	1468	1239.65	624.741	13.7692
AT1G04130.2	1221	1006.43	300.885	8.16822
TCONS_00000431	5341	4779.69	82.6186	0.472266
AT1G04160.2	5290	4738.85	79.9452	0.460922
AT1G04160.1	5200	4663.87	1812.49	10.6179
TCONS_00000434	5067	4543.09	248.947	1.49714
AT1G04170.2	2026	1886.82	35.7517	0.517696
AT1G04170.1	1860	1738.7	3533.25	55.521
AT1G04180.1	1649	1633.43	130	2.17446
AT1G04200.2	3102	2831.49	312.955	3.01978
AT1G04200.1	2760	2539.52	2319.23	24.9518
TCONS_00000440	2678	2433.97	335.814	3.76957
TCONS_00000442	4070	3906.82	174.788	1.22235
TCONS_00000443	4067	3905.19	40.7001	0.284749
AT1G04210.1	4016	3836.29	3748.51	26.6966
AT1G04247.1	2302	1824.28	40	0.599068
TCONS_00000446	3129	2827.08	89.369	0.863688
AT1G04230.1	2100	1751.53	786.188	12.2636
AT1G04230.2	2094	1749.82	78.4428	1.22481
AT1G04250.1	1317	1050.84	2577	67.0016
AT1G04295.1	552	470.151	8	0.464902
AT1G04350.1	2066	1821.65	387	5.80436
AT1G04420.1	1559	1330.75	1071.29	21.9948
TCONS_00000456	1483	1261.37	303.71	6.57845
AT1G04425.1	457	313.685	10	0.870995
AT1G04430.1	2593	2343.42	3751.17	43.7346
AT1G04430.3	2601	2276.67	0	0
AT1G04430.2	2557	2256.29	74.8328	0.906162
TCONS_00000461	2833	2813.88	393.151	3.81736
AT1G04440.1	2407	2050.91	6151.13	81.944
AT1G04445.2	1276	1240.91	9.73012	0.214234
AT1G04445.1	692	603.244	19.9855	0.905171
AT1G04450.1	1299	1083.88	832	20.9725
AT1G04480.1	891	658.116	2969.64	123.285
TCONS_00000468	934	678.623	36.3596	1.46386
AT1G04267.1	140	20.7161	11	14.5075
AT1G04273.1	199	53.0549	21	10.8144
TCONS_00000471	212	62.1084	9	3.95914
AT1G04510.1	2193	2126.27	2255.9	28.9874
AT1G04510.2	2101	2010.43	20.1046	0.273222
AT1G04520.1	1569	1295.57	328	6.91706
AT1G04540.1	2446	2344.56	36091	420.577
AT1G04550.2	1415	1110.98	416.991	10.2549
TCONS_00000477	1408	1081.08	178.525	4.51178
AT1G04550.1	1488	1141.72	41.4844	0.992734
AT1G04555.1	991	758.718	1033	37.1988
AT1G04560.1	855	633.478	132	5.69313
TCONS_00000482	3541	2983.16	0	0
TCONS_00000481	3552	3000.06	0	0
TCONS_00000483	5853	5162.8	295.348	1.563
AT1G04600.1	5766	5059.61	1703.65	9.19967
AT1G04610.1	1774	1653.78	9	0.148687
AT1G04635.1	810	519.326	74	3.89314
AT1G04640.1	994	788.735	160.592	5.56292
AT1G04640.2	1289	1071.86	2.4076	0.06137
AT1G04670.1	763	481.985	9	0.510173
AT1G04690.1	1609	1352.3	11658	235.537
AT1G04700.1	4082	3616.07	6431.23	48.5921
AT1G04700.3	3260	2829.72	128.967	1.24522
AT1G04700.2	3900	3452.89	209.805	1.66013
AT1G04710.1	1672	1577.17	923	15.9894
AT1G04720.1	75	11.1429	0	0
AT1G04760.1	1297	1088.01	444.108	11.1523
AT1G04760.2	1379	1214.82	8.89209	0.199986
AT1G04778.1	848	625.817	21	0.916813
AT1G04790.1	2751	2886.06	1502.14	14.2205
TCONS_00000502	2877	2996.94	151.856	1.3844
AT1G04810.1	3435	3580.03	3183	24.2917
AT1G04900.1	1734	1472.45	632	11.727
AT1G04945.3	2606	2594.33	27.9731	0.294594
AT1G04940.1	1269	1229.65	953.574	21.1876
TCONS_00000508	2459	2465.79	12.4619	0.138082
AT1G04945.4	1605	1386.17	67.5248	1.33094
AT1G04945.2	1707	1455.61	325.466	6.10897
AT1G04945.1	1626	1381.13	0	0
AT1G04970.3	2197	1962.49	155.121	2.15959
AT1G04970.2	1944	1787.02	253.477	3.87541
AT1G04970.1	1906	1733.71	715.842	11.2811
TCONS_00000516	1945	1750.42	201.558	3.14605
AT1G05000.1	1245	1039.28	5.03626	0.132399
AT1G05005.1	684	508.282	0	0
TCONS_00000526	2767	2465.13	864.333	9.57967
AT1G05087.2	1125	922.678	0	0
AT1G05090.1	1745	1486.38	184.512	3.3916
AT1G05100.1	1341	1241.53	2046	45.0252
AT1G05140.1	1514	1416.02	992	19.1404
AT1G05200.4	2321	2230.39	2.55456	0.0312928
AT1G05200.2	3305	3187.02	202.979	1.7401
AT1G05200.5	2249	2194.16	10.3261	0.128581
AT1G05200.6	3411	3279.57	0	0
AT1G05200.1	3388	3257.62	20.9758	0.175924
AT1G05200.7	2765	2703.76	14.1646	0.143134
AT1G05210.1	770	609.128	94	4.21627
AT1G05220.1	717	541.04	1	0.0504986
AT1G04363.1	282	117.272	1	0.232977
TCONS_00000547	1802	1868.68	81.9974	1.19887
AT1G05260.1	1254	1166.88	476	11.1452
AT1G05320.1	2798	1843.58	200.17	2.96652
AT1G05320.4	2800	1845.21	0	0
AT1G05320.3	2842	1865.77	64.7325	0.947924
TCONS_00000554	2822	1841.24	140.285	2.08165
AT1G05320.2	2754	1803.23	273.164	4.13887
AT1G05320.6	2911	1901.38	22.9499	0.329778
AT1G05320.8	2785	1824.76	24.836	0.371864
AT1G05320.9	2934	1918.97	43.8621	0.624498
AT1G05330.1	688	453.887	19	1.14371
AT1G05360.1	1806	1604.73	1667.15	28.3845
AT1G05360.2	2284	1989.37	33.5287	0.460478
AT1G05360.3	1990	1720.62	102.325	1.62481
AT1G05380.2	4235	4014.67	4829.88	32.8697
AT1G05380.3	4293	4063.07	440.854	2.96449
AT1G05380.1	4173	3966.99	324.27	2.23334
AT1G05400.1	996	1094.89	36.8046	0.918418
AT1G05400.2	966	1043.28	11.1954	0.293188
AT1G05420.1	961	1062.36	2	0.0514359
AT1G05450.2	874	909.448	51076.5	1534.45
AT1G05450.1	468	317.102	248.451	21.4068
TCONS_00000574	3004	3131.46	49.3715	0.430763
AT1G05500.1	2367	2404.74	2533.25	28.7818
AT1G05500.2	2014	1951.86	1340.84	18.7687
AT1G05510.1	980	868.245	39.5423	1.24431
AT1G05540.2	1472	1559.39	41.0927	0.719977
AT1G05540.1	1401	1501.39	105.907	1.92727
AT1G05562.1	2136	2257	84	1.01685
AT1G05590.3	2157	2099.06	621.164	8.0852
AT1G05590.2	2480	2391.29	66.4551	0.759286
AT1G05590.1	2331	2240.17	16.3809	0.199786
AT1G05600.1	1795	1363.82	102.724	2.0579
AT1G05600.3	1749	1332.34	18.3042	0.375357
AT1G05620.1	1557	1368.39	592.879	11.8376
AT1G05620.2	1295	1112.2	175.121	4.30195
TCONS_00000590	6425	7116.42	7.98647e-06	3.06621e-08
TCONS_00000592	6321	6916.4	25.9277	0.102422
TCONS_00000593	6500	7196.41	205.883	0.781653
AT1G05630.1	4888	5337.57	309.85	1.58605
AT1G05630.2	4781	5199.43	448.788	2.35827
TCONS_00000597	6078	6577.07	94.5518	0.392777
AT1G05690.1	1983	1713.06	293.797	4.68581
TCONS_00000600	1915	1659.75	12.3549	0.203378
TCONS_00000599	1924	1671.06	238.848	3.90514
AT1G05710.3	1286	1029.04	413.812	10.9871
AT1G05710.2	1352	1097.84	409.676	10.1955
AT1G05710.9	1293	1051.54	67.2741	1.74796
AT1G05710.8	1751	1455.05	13.9218	0.261413
AT1G05710.12	1927	1604.84	0	0
AT1G05710.10	2108	1794	133.582	2.03439
AT1G05710.4	1198	955.914	181.967	5.20094
AT1G05710.13	1503	1254.99	0	0
AT1G05710.14	904	715.37	202.764	7.74406
AT1G05730.1	1435	1218.69	82.078	1.8401
TCONS_00000620	1784	1553.35	4.64159	0.0816407
AT1G05730.2	787	564.699	25.2804	1.22314
AT1G05740.1	519	298.004	2	0.183365
AT1G05750.2	2713	2559.18	97.9889	1.04613
AT1G05750.1	3226	3033.59	131.011	1.17994
AT1G05780.1	864	566.244	174	8.39565
at1g04423	153	26.4968	3	3.0934
AT1G05785.4	988	897.286	19.3625	0.589574
AT1G05785.3	1094	909.46	35.8279	1.07633
AT1G05785.1	772	624.624	261.371	11.4327
AT1G05785.6	1055	981.591	0.0989221	0.00275341
AT1G05785.5	1397	1083.65	42.0168	1.05935
AT1G05785.2	808	663.035	44.9914	1.85397
AT1G05790.3	2630	2434.23	753.83	8.46098
AT1G05790.4	2538	2295.8	381.444	4.53946
TCONS_00000638	2609	2396.64	192.079	2.18971
AT1G05790.2	2611	2401.16	449.073	5.10981
AT1G05790.1	2288	2045.96	20.5746	0.274753
AT1G05800.1	1416	1351.48	11	0.222378
AT1G05805.1	1795	1733.98	742.593	11.7008
TCONS_00000642	2126	2046.98	31.9482	0.426425
TCONS_00000643	2188	2067.16	146.459	1.93576
AT1G05810.2	1031	815.338	293.075	9.82085
TCONS_00000646	3141	2974.55	41.9372	0.3852
AT1G05810.1	784	603.749	212.469	9.61498
AT1G05820.1	2178	2091.07	2321.66	30.3347
AT1G05820.3	2482	2339.84	454.535	5.3075
AT1G05820.2	2087	1924.24	106.938	1.51839
AT1G05820.4	1648	1440.6	1757.38	33.3296
AT1G05830.4	4145	4029.61	413.516	2.80374
AT1G05830.3	4217	4076.05	266.839	1.78862
AT1G05830.1	4218	4184.41	657.326	4.29195
TCONS_00000655	4651	4767.78	87.6777	0.502437
AT1G05830.2	3850	3752.59	356.142	2.59298
AT1G05835.1	599	516.603	204.5	10.8155
AT1G05860.2	1855	1527.92	228.487	4.08574
AT1G05860.1	1375	1143.2	104.154	2.48922
AT1G05860.3	967	710.676	8.35861	0.321344
AT1G05890.2	2675	2428.29	297.542	3.34777
AT1G05890.1	2502	2304.98	2082.64	24.6862
TCONS_00000667	4031	3660.82	72.9001	0.544074
TCONS_00000668	2452	2271.04	29.9213	0.359969
AT1G05894.1	1591	1257.49	0.000289915	6.29908e-06
TCONS_00000670	1328	1119.99	18.1797	0.443486
AT1G05900.2	1443	1243.22	194.445	4.27326
AT1G05900.1	1572	1356.22	44.2523	0.891487
TCONS_00000673	1846	1567.02	119.491	2.08338
TCONS_00000674	1302	1083.82	115.632	2.91492
AT1G05910.1	4018	4029.75	1958	13.2753
AT1G05990.1	793	482.763	3	0.169784
AT1G06002.1	1641	1875.56	108	1.57326
AT1G06010.1	907	565.979	349	16.8474
AT1G06020.1	1398	1373.5	25	0.497303
