target_id	10_compatible1	10_compatible2	10_compatible4	10_incompatible1	10_incompatible2	10_incompatible3
AT1G01830.3	3.69036	4.91952	4.00319	3.85025	5.39593	4.78888
AT1G01840.1	0.775967	0.402898	0.918028	0.522614	0.654545	0.412184
AT1G01860.1	0.400307	1.35298	2.84063	1.33447	3.45323	2.75062
AT1G01860.3	1.16497	0.626583	0.618566	0.593686	0.831697	0.436648
AT1G01860.5	0.076763	0.199137	0.119248	0.230949	0.179959	0.218452
AT1G01880.2	3.1058500000000002	2.26033	2.97425	2.1606900000000002	2.7627100000000002	1.00797
AT1G01880.4	25.1371	19.7851	20.8818	18.3086	21.5295	16.9585
AT1G01900.1	16.7686	20.8825	12.9549	19.2628	17.2307	14.8819
AT1G01910.1	5.42741	7.89709	5.7189	9.38777	8.91722	8.92049
AT1G01910.2	28.3382	30.3164	30.9935	32.9601	31.7583	36.6807
AT1G01910.4	4.56361	5.57767	5.17373	6.14424	7.17395	8.97388
AT1G01910.5	0.312216	0.416729	0.487755	0.643434	0.133076	0.528272
AT1G01920.1	1.17147	1.26149	2.07788	1.25922	2.19753	1.8809
AT1G01920.2	0.245772	3.52259	1.6392	6.28173	4.41211	4.64514
AT1G01920.3	3.70791	3.50331	3.5715	3.20286	3.47399	3.98202
AT1G01920.4	4.15612	2.53526	8.00434	2.98741	4.8652	3.87381
AT1G01920.5	2.6125	2.39931	1.38468	2.03458	3.72769	4.22538
AT1G01930.1	14.2351	14.982	14.0338	14.4347	15.3893	16.0709
AT1G01940.1	8.96991	10.4417	14.6178	9.83233	10.2917	10.485900000000001
AT1G01950.1	9.91896	14.7423	6.56191	8.93325	9.87891	13.2515
AT1G01950.4	0.389009	1.00591	0.199175	0.150661	0.305819	0.275682
AT1G01960.1	17.5463	19.204	17.2239	21.1027	21.6576	24.0523
AT1G01970.1	9.38328	9.33466	9.73266	8.86846	10.0827	9.79467
AT1G01980.1	519.244	399.453	411.573	372.953	379.267	343.137
AT1G01990.1	10.3993	11.1016	11.5739	10.6332	11.5373	11.9142
AT1G02000.1	351.399	279.966	297.021	256.832	259.889	232.717
AT1G02010.1	0.789562	2.73001	0.217351	1.24781	0.669828	2.68539
AT1G02010.2	8.86022	3.95776	7.03845	5.63597	8.01903	2.54262
AT1G02010.3	5.02576	4.86939	4.8283	4.97426	3.1126	4.81341
AT1G02010.4	0.54755	1.20647	1.12797	0.152623	0.873914	0.307001
AT1G02010.5	0.190192	0	0.201066	0	0.195048	0
AT1G02010.6	14.5611	10.7367	13.731	12.716	12.1208	12.07
AT1G02020.1	0.837011	1.04491	0.310025	0.859067	0.611991	0.661809
AT1G02020.2	0.255911	0.481591	0.433795	0.603909	0.938805	0.97815
AT1G02020.3	1.28945	1.10965	1.62828	1.28473	1.20983	1.83374
AT1G02040.1	1.25497	1.02832	1.03388	0.975634	1.25949	1.04996
AT1G02050.1	1.13048	0.805879	3.59058	1.25354	1.2113	0.755158
AT1G02065.1	4.3225	4.54144	5.54386	3.57206	5.01863	4.50065
AT1G02065.2	0.733152	0.772219	1.32482	1.16453	1.20251	1.11281
AT1G02067.1	0.842381	0.394426	0.405425	0.401911	0.444944	0.804539
AT1G02070.1	3.62354	4.27517	3.50725	4.49885	6.92516	4.89808
AT1G02080.1	2.35774	1.90461	10.6258	1.78137	1.18238	1.75499
AT1G02080.2	22.2628	22.4609	10.6683	25.3927	24.6112	25.7712
AT1G02080.3	3.84988	4.51045	4.55262	5.90063	5.97148	5.85097
AT1G02090.1	22.8771	29.6407	25.3975	28.0306	30.7779	32.536
AT1G02090.2	7.41756	8.04658	8.80916	8.98917	6.5311	8.16489
AT1G02090.3	7.46883	9.70897	8.14121	9.31738	8.0368	9.60237
AT1G02100.1	5.24564	10.1367	5.88312	6.09699	5.3443	6.10988
AT1G02100.3	13.7284	13.0569	13.4962	14.276	15.7302	15.7819
AT1G02110.1	1.13918	0.908909	2.85202	1.02692	1.86517	0.429323
AT1G02120.1	24.2602	25.66	25.9397	28.4788	29.264	29.8739
AT1G02120.2	4.20441	5.33577	8.38747	5.52768	7.35275	7.22044
AT1G02120.3	1.22548	1.36537	1.9522	1.29743	1.24838	1.53622
AT1G02130.1	46.2065	50.5464	56.0175	50.3194	52.8004	60.2963
AT1G02140.1	175.584	214.513	233.515	231.631	216.788	244.29
AT1G02145.1	0.336351	0.249412	0.306245	0.290204	0.318983	0
AT1G02145.3	12.5558	12.7458	14.809	15.8759	17.1222	19.84
AT1G02145.4	1.86766	2.57649	3.18508	2.7963	2.30232	1.71548
AT1G02150.1	16.6589	17.9826	18.1397	15.8234	17.8106	17.7299
AT1G02160.1	35.2335	38.2777	56.3608	43.4522	49.746	48.5455
AT1G02160.2	5.73064	5.96917	8.6488	8.00397	8.24847	8.49104
AT1G02170.1	17.0381	21.0634	18.0761	19.1796	19.6035	23.7095
AT1G02180.1	3.34786	4.2055	5.81146	4.78807	4.99345	3.27848
AT1G02190.1	3.57355	1.86577	16.7118	2.10385	3.71677	1.15478
AT1G02205.1	50.7154	58.6632	32.1554	41.6813	49.8828	40.3451
AT1G02205.2	0	0	0	0.675495	0	0.411984
AT1G02205.3	21.3584	21.8449	3.36579	42.4344	28.69	36.4154
AT1G02205.4	108.328	91.424	51.8686	99.511	112.206	88.7302
AT1G02205.5	8.82047	6.1951	4.5551	7.0003	5.97315	6.27599
AT1G02220.1	1.86393	1.54936	1.30009	2.1436	1.59287	1.36089
AT1G02230.1	0.360785	0.234256	0.269278	0.187408	0.174654	0.289408
AT1G02250.1	0.130862	0.277127	0.03162	0.126086	0.205958	0.281438
AT1G02260.1	4.30112	6.65974	5.72912	6.64437	7.03781	7.05892
AT1G02260.2	3.06626	0.741813	4.7637	2.86899	3.22949	3.50663
AT1G02270.1	14.1981	19.3464	13.0166	18.9191	17.4332	19.3813
AT1G02280.1	27.4878	32.7012	29.4764	29.66	26.354	27.0791
AT1G02280.2	9.9442	10.7691	17.2766	9.71818	12.1391	10.9254
AT1G02290.1	3.48983	2.85475	5.63785	3.36092	4.64363	4.29962
AT1G02305.1	114.823	139.379	143.464	147.361	158.514	147.67
AT1G02310.1	1.06924	1.62899	0	1.23711	0	1.03228
AT1G02310.2	0	1.87716e-8	0.181707	0	0.368222	0.205704
AT1G02330.1	34.9049	37.6898	40.0465	37.8315	41.5403	44.941
AT1G02335.1	36.6741	27.468	20.763	62.2411	85.815	54.215
AT1G02340.1	3.76398	4.10868	3.17191	3.10224	3.1157	2.41813
AT1G02340.2	0.441415	0.744501	1.16801	0.860533	0.859018	1.22672
AT1G02350.1	0	0.138159	0	0.181861	0.185635	0.323251
AT1G02360.1	0.055165	0.0258826	0.0269168	0.0266835	0.0577623	0.159823
AT1G02370.1	4.31551	4.14214	5.56049	5.19598	5.34581	5.24931
AT1G02380.1	5.82918	8.04088	4.31923	5.69217	3.51715	3.97099
AT1G02390.1	1.19108	0.377744	0.0404437	0.725699	0.17519	1.40646
AT1G02400.1	139.437	317.613	34.5453	174.19	77.7396	122.753
AT1G02400.2	11.0982	22.929	5.14727	13.6631	5.51303	12.3128
AT1G02405.1	0.175889	0.168357	0.285551	0.171433	0.299499	0.350258
AT1G02410.1	24.8957	32.846	30.7182	35.7154	35.1687	39.471
AT1G02410.2	0.360326	0.233466	0.511008	0.630598	0.120597	0.149791
AT1G02420.1	2.66039	3.25875	2.1156	3.46825	3.02248	3.83942
AT1G02450.1	3.9984	3.54145	5.16712	3.93257	4.15643	4.13827
AT1G02460.1	1.4312	0.695874	0.532439	3.09738	0.966261	0.634443
AT1G02470.1	22.4308	25.552	19.5448	17.6718	20.8739	32.0959
AT1G02470.2	22.9252	25.9848	13.3058	30.568	25.8111	42.3031
AT1G02490.1	0.670996	0.625073	0.214758	0	0.704699	0
AT1G02500.1	170.961	194.123	129.966	212.817	220.591	199.219
AT1G02500.2	99.8087	108.631	149.598	103.971	99.7477	104.851
AT1G02510.1	0.429759	0.506471	0.818559	0.685551	1.02824	1.46754
AT1G02520.1	0.710631	3.12323	2.4122	4.40496	7.94268	7.52103
AT1G02520.2	0	0	0	0	0.210201	0.596828
AT1G02520.3	3.04381	1.42887	2.75571	2.48737	2.70814	3.16273
AT1G02530.1	0.44635	0.37982	1.37714	1.03941	1.25084	1.17437
AT1G02530.2	0.158892	0.261135	0.296	0.106501	0	0
AT1G02560.1	84.0213	89.3346	78.3806	77.9736	89.6929	86.4305
AT1G02600.1	0.362688	1.17209	2.16796	0.80357	1.89419	0.713406
AT1G02610.1	1.09541	0.691735	0.751331	0.626548	1.01812	1.02472
AT1G02610.2	0.134454	0.186302	0.105979	0.439821	0.134268	0
AT1G02630.1	0.786524	0.621983	0.842666	0.403232	0.686609	0.856534
AT1G02630.2	0	0.102892	0.156212	0.159575	0	0.0983718
AT1G02640.1	2.10396	2.37252	4.13803	3.38001	6.06078	3.13812
AT1G02650.1	0.279689	0.223055	0.17058	0.271967	0.213605	0.151555
AT1G02660.1	78.6458	105.019	55.9155	75.2349	55.941	60.0214
AT1G02670.1	0.493953	0.820244	0.148034	0.325645	0.23664	0.186631
AT1G02670.2	0.945387	1.15849	0.388836	0.564161	0.382561	0.318727
AT1G02670.3	0.447524	0.698948	0.439449	0.505559	0.591408	0.343302
AT1G02670.4	0	0	0	0.243451	0.0995711	0
AT1G02670.5	2.0596	1.71233	0.868265	1.17264	0.74101	1.05966
AT1G02670.6	0.970182	1.01893	1.03389	1.07849	1.21666	1.2089
AT1G02680.1	17.6323	19.4346	22.241	18.5287	21.2777	20.2211
AT1G02690.1	3.3084	2.65599	6.28313	2.63089	3.34665	2.55306
AT1G02690.2	0	0.724752	0.0574617	0.213996	0	0
AT1G02700.1	0.11546	0.243033	0.0916996	0.089013900000000007	0.024395	0.0670999
AT1G02705.1	0.64591	0.380184	0.704257	0.191917	0.793867	0.690644
AT1G02720.1	9.04659	16.3531	10.2212	11.1527	10.6666	12.6548
AT1G02720.2	0.303431	1.30696	0.376809	0.866745	0.469652	0.315088
AT1G02730.1	3.34395	2.70387	5.51624	1.79657	2.70003	2.07622
AT1G02740.1	8.76582	9.441	8.05691	10.3923	9.26919	8.80183
AT1G02750.1	14.9794	18.498	14.0381	20.1354	17.1743	20.307
AT1G02770.1	3.30843	5.16098	3.28769	3.70692	3.92352	4.45109
AT1G02780.1	581.839	628.16	750.365	589.915	638.499	652.131
AT1G02790.1	8197.39	6095.88	6558.88	5910.41	5531.52	4636.99
AT1G02800.1	2.99418	2.54631	8.96016	1.05862	3.9824	3.96999
AT1G02810.1	0.59225	1.23334	1.81944	0.692837	1.71678	1.21946
AT1G02816.1	20.3235	18.5665	20.7051	24.5268	22.0468	23.7992
AT1G02820.1	0.92442	1.29813	0.819905	1.06823	1.17909	1.80984
AT1G02830.1	0.121373	0	0.346622	0	0	0
AT1G02840.1	30.0004	31.1642	32.3366	27.6808	25.8697	24.9763
AT1G02840.2	1.38322	1.79761	1.77865	2.29776	1.45275	2.7558
AT1G02840.3	1.44124	1.6984	0.960481	2.03154	2.86368	3.48739
AT1G02840.5	4.92629	5.72951	8.28769	4.08574	5.588	7.85406
AT1G02850.1	3.3623	1.40387	2.44665	3.25768	3.57658	5.07626
AT1G02850.2	0.259172	0.734689	0	0.57876	0.59967	0.309447
AT1G02850.3	1.12531	0.202727	0.823507	0.600284	0.268368	1.55127
AT1G02850.4	0.312347	0	0.451847	0.603931	1.15885	0.616071
AT1G02850.5	1.10927	3.52112e-6	0.375223	0.432331	0	0.00140038
AT1G02860.1	1.5899	1.84054	1.64747	1.53829	1.64654	1.64672
AT1G02860.3	0	0	0	0.190684	0.177764	0
AT1G02870.1	22.7398	24.5953	29.3628	23.2381	25.4891	23.1663
AT1G02880.1	9.36252	8.77728	9.52283	11.9923	8.79641	11.2005
AT1G02880.3	3.90292	4.72426	2.33956	5.1574	3.91581	5.68922
AT1G02880.4	21.3808	27.9329	25.7251	22.6858	25.4354	26.0688
AT1G02880.5	0.383755	1.19643	1.02771	0.57794	0.167348	0.159284
AT1G02880.6	1.32928	3.28103	1.45039	4.04376	1.687	4.37339
AT1G02890.1	52.1426	72.4391	43.1309	57.4994	64.9354	70.4698
AT1G02890.2	0.354586	0.263619	0	0.09505	0	0.545092
AT1G02900.1	0.803692	2.63937	0.433192	0.347293	0.566966	0.38758
AT1G02910.1	13.9748	13.4948	10.6464	15.9511	13.6353	15.1369
AT1G02910.2	2.04058	3.27538	3.3017	3.07701	1.80414	1.86089
AT1G02920.1	0.0818748	3.24325	0	0	0	0
AT1G02930.1	0.318814	2.04619	0.200623	0	0.21525	0.028053
AT1G02930.2	0.196868	3.41594	0	0.349134	0	0
AT1G02940.1	0	0	0.357193	0.411658	0.368397	1.03425
AT1G02940.2	0.892162	1.28013	0.328625	0.585735	1.05515	1.35443
AT1G02940.4	0.218307	0.301668	0.152787	0	2.03118e-6	0
AT1G02950.1	2.78253	2.35006	2.41111	1.59678	1.95775	1.66456
AT1G02960.1	1.19871	1.73842	0.891025	1.40213	1.74597	1.78294
AT1G02960.2	1.78532	2.15939	2.82595	3.168	3.09341	2.98092
AT1G02960.3	0.404468	1.08249	2.68529	1.84937	2.07617	2.23207
AT1G02960.4	2.90277	3.29212	3.03811	3.79977	5.39602	5.39455
AT1G02960.5	3.20388	1.1262	2.68994	2.52798	2.10561	3.06293
AT1G02960.6	1.03126	0.246997	1.55152	0.355439	0.66506	0.732278
AT1G02970.1	0.582399	0.91174	1.40233	0.656142	0.984386	0.636481
AT1G02980.1	1.63704	1.05611	1.14525	1.40361	1.49068	0.956488
AT1G02990.1	0.2531	0	0	0.0937269	0.0697393	0.089364
AT1G02990.4	5.97907	4.33418	2.7556	5.7512	5.31024	5.03748
AT1G02990.5	1.10902	0.852834	0.801506	0.670888	1.52829	1.03289
AT1G02990.6	0.0022737	0.466232	1.22949	0.061742	2.81843e-8	6.06424e-4
AT1G03000.1	6.82419	7.08375	5.84438	6.07902	6.38126	6.26802
AT1G03010.1	0.327304	0.159093	0.333079	0.0963714	0.628375	0.161453
AT1G03010.3	0.379583	0.200656	0.888788	0.0033863	0	0.338789
AT1G03030.1	12.0995	14.2818	13.5813	15.4245	14.2634	15.0989
AT1G03030.2	3.65263	4.71664	4.35075	3.49831	4.54769	4.5488
AT1G03040.1	20.3722	18.6304	22.194	19.3716	23.7495	24.0779
AT1G03040.2	0.601908	1.61127	3.26222	3.25862	3.37972	3.19833
AT1G03040.3	2.37186	2.71055	5.18395	3.05565	3.39163	4.44371
AT1G03050.1	810.698	589.395	624.833	561.008	551.423	471.907
AT1G03055.1	0.0740643	0.560137	0.197139	0.407957	0.354269	0.0725412
AT1G03055.2	0.489377	0.205448	0	0.149304	0.167078	0.699906
AT1G03060.1	0.286779	0.328702	2.00183	0.0194091	0.455241	1.0925
AT1G03060.2	8.43737	8.65819	6.79246	8.9394	8.02377	7.31614
AT1G03060.3	1.79302	1.46374	0.562373	1.04839	1.19996	1.8528
AT1G03070.1	12.2236	9.73499	8.97372	8.73524	9.43264	7.82205
AT1G03070.2	1.08798	1.04188	0.859048	0.58354	0.599057	0.844235
AT1G03070.3	0.506294	0.442258	0.190787	0.531887	1.11399	0.258767
AT1G03080.1	48.9892	53.3305	31.2578	53.7128	39.5705	45.5888
AT1G03080.2	4.38886	5.05508	5.20713	6.15457	4.94493	4.0616
AT1G03080.3	1.03127	0.603983	1.06117	0.779604	2.71033	1.60142
AT1G03090.1	2.28295	1.28223	5.61392	3.47039	0.893234	2.61854
AT1G03090.2	3.57873	4.93075	2.08141	4.48932	8.79169	4.70855
AT1G03100.1	0.722084	1.00578	1.17809	0.889713	0.907143	0.973554
AT1G03106.1	0.12772	1.1310500000000001	0.0420097	0.207095	0.0901386	0.0413864
AT1G03110.1	16.6522	13.9797	14.4924	11.7636	14.2323	12.8541
AT1G03120.1	2.97682	2.28229	1.72871	1.8607	2.05445	1.72021
AT1G03120.2	1.09565	1.29467	1.10915	0.460952	0.204843	0.423337
AT1G03130.1	75.3033	74.7226	72.5873	72.4375	86.8213	72.7501
AT1G03140.1	36.6111	40.0106	38.2933	43.8194	44.1752	42.4638
AT1G03150.1	31.3839	32.2021	33.9406	31.1139	32.5417	37.346
AT1G03160.1	6.76935	8.70436	7.02989	8.11912	10.0325	8.56628
AT1G03160.2	1.40863	0.514553	0.19978	0.775441	0.39458	0.895198
AT1G03160.3	0.430191	0.151602	0.615491	0.205098	0.796634	0.761644
AT1G03170.1	49.415	37.4014	77.5603	38.3104	51.2082	47.432
AT1G03180.1	6.92489	3.73549	1.80397	5.05309	4.04148	4.88322
