1	20625062	20625758	TCONS_00005491	+	1	20606952	20612649	AT1G55250.5	+	-12414
1	20617323	20618332	AT1G08043.1	-	1	20630064	20632885	AT1G55310.2	+	-11733
1	20617323	20618332	AT1G08043.1	-	1	20630064	20632885	AT1G55310.5	+	-11733
1	20617323	20618332	AT1G08043.2	-	1	20630064	20632885	AT1G55310.2	+	-11733
1	20617323	20618332	AT1G08043.2	-	1	20630064	20632885	AT1G55310.5	+	-11733
1	2187565	2188734	AT1G07128.1	-	1	2200173	2201049	AT1G07170.2	+	-11440
1	2187565	2188734	AT1G07128.1	-	1	2200173	2201049	AT1G07170.4	+	-11440
1	2187565	2188734	AT1G07128.1	-	1	2200173	2201049	AT1G07170.5	+	-11440
1	2187565	2188734	AT1G07128.1	-	1	2200173	2201049	AT1G07170.6	+	-11440
1	2187565	2188734	AT1G07128.1	-	1	2200122	2201265	AT1G07170.3	+	-11389
1	20617323	20618332	AT1G08043.1	-	1	20629697	20633007	AT1G55310.1	+	-11366
1	20617323	20618332	AT1G08043.1	-	1	20629697	20633007	AT1G55310.4	+	-11366
1	20617323	20618332	AT1G08043.2	-	1	20629697	20633007	AT1G55310.1	+	-11366
1	20617323	20618332	AT1G08043.2	-	1	20629697	20633007	AT1G55310.4	+	-11366
1	2187565	2188734	AT1G07128.1	-	1	2199996	2201272	AT1G07170.1	+	-11263
1	19374882	19376299	TCONS_00013404	-	1	19386708	19389740	AT1G52110.1	-	-10410
1	5128378	5129731	TCONS_00010383	-	1	5139711	5143724	AT1G14910.2	-	-9981
1	5128378	5129731	TCONS_00010383	-	1	5139711	5143735	AT1G14910.1	-	-9981
1	20617323	20618332	AT1G08043.1	-	1	20628022	20629692	AT1G55300.2	-	-9691
1	20617323	20618332	AT1G08043.2	-	1	20628022	20629692	AT1G55300.2	-	-9691
1	20617323	20618332	AT1G08043.1	-	1	20627906	20629692	AT1G55300.1	-	-9575
1	20617323	20618332	AT1G08043.2	-	1	20627906	20629692	AT1G55300.1	-	-9575
1	7675501	7678030	TCONS_00002624	+	1	7665663	7665936	AT1G21835.1	+	-9566
1	2187565	2188734	AT1G07128.1	-	1	2197853	2199773	AT1G07160.1	-	-9120
1	29293544	29296137	TCONS_00008030	+	1	29282642	29284458	AT1G77860.1	-	-9087
1	29293544	29296137	TCONS_00008030	+	1	29282161	29284480	AT1G77860.2	-	-9065
1	18810928	18812152	TCONS_00004904	+	1	18795209	18802189	AT1G50730.1	+	-8740
1	20625062	20625758	TCONS_00005491	+	1	20614609	20616436	AT1G55260.2	+	-8627
1	20625062	20625758	TCONS_00005491	+	1	20614572	20616466	AT1G55260.1	+	-8597
1	18810928	18812152	TCONS_00004904	+	1	18795209	18802362	AT1G50730.3	+	-8567
1	18810928	18812152	TCONS_00004904	+	1	18795209	18802370	AT1G50730.2	+	-8559
1	5128378	5129731	TCONS_00010383	-	1	5138115	5139467	AT1G14900.1	-	-8385
1	7675501	7678030	TCONS_00002624	+	1	7666413	7667758	AT1G21840.1	+	-7744
1	7675501	7678030	TCONS_00002624	+	1	7666446	7667794	AT1G21840.2	+	-7708
1	20617323	20618332	AT1G08043.1	-	1	20626028	20627513	AT1G55290.1	-	-7697
1	20617323	20618332	AT1G08043.2	-	1	20626028	20627513	AT1G55290.1	-	-7697
1	11469481	11470010	AT1G31935.1	+	1	11457126	11461825	AT1G31910.2	+	-7657
1	29293544	29296137	TCONS_00008030	+	1	29284962	29286340	AT1G77870.1	+	-7205
1	18810928	18812152	TCONS_00004904	+	1	18802551	18803755	AT1G50732.1	+	-7174
1	5128378	5129731	TCONS_00010383	-	1	5136873	5137982	AT1G14890.1	+	-7143
1	20625062	20625758	TCONS_00005491	+	1	20617312	20618005	AT1G55265.1	+	-7058
1	19374882	19376299	TCONS_00013404	-	1	19383237	19385602	AT1G52100.5	-	-6939
1	19374882	19376299	TCONS_00013404	-	1	19383154	19385602	AT1G52100.2	-	-6856
1	19374882	19376299	TCONS_00013404	-	1	19383121	19385533	AT1G52100.1	-	-6823
1	19374882	19376299	TCONS_00013404	-	1	19383107	19385602	AT1G52100.4	-	-6809
1	19374882	19376299	TCONS_00013404	-	1	19383077	19385602	AT1G52100.3	-	-6779
1	29293544	29296137	TCONS_00008030	+	1	29285901	29287128	AT1G77880.2	-	-6417
1	29293544	29296137	TCONS_00008030	+	1	29285926	29287128	AT1G77880.3	-	-6417
1	29293544	29296137	TCONS_00008030	+	1	29286505	29287190	AT1G77880.1	-	-6355
1	11469481	11470010	AT1G31935.1	+	1	11461854	11463857	AT1G31920.1	-	-5625
1	11469481	11470010	AT1G31935.1	+	1	11456801	11463896	AT1G31910.1	+	-5586
1	2187565	2188734	AT1G07128.1	-	1	2194278	2195996	AT1G07150.1	-	-5545
1	2187565	2188734	AT1G07128.1	-	1	2193940	2195798	AT1G07150.2	-	-5207
1	7675501	7678030	TCONS_00002624	+	1	7667802	7670530	AT1G21850.1	-	-4972
1	20625062	20625758	TCONS_00005491	+	1	20618332	20620136	AT1G55270.2	-	-4927
1	20625062	20625758	TCONS_00005491	+	1	20617953	20620146	AT1G55270.1	-	-4917
1	20617323	20618332	AT1G08043.1	-	1	20622938	20624794	AT1G55280.2	-	-4607
1	20617323	20618332	AT1G08043.2	-	1	20622938	20624794	AT1G55280.2	-	-4607
1	20617323	20618332	AT1G08043.1	-	1	20622929	20624630	AT1G55280.1	-	-4598
1	20617323	20618332	AT1G08043.2	-	1	20622929	20624630	AT1G55280.1	-	-4598
1	2187565	2188734	AT1G07128.1	-	1	2191678	2193836	AT1G07140.1	-	-2945
1	5128378	5129731	TCONS_00010383	-	1	5132505	5133860	AT1G14880.1	-	-2775
1	29293544	29296137	TCONS_00008030	+	1	29289872	29290925	AT1G77885.1	+	-2620
1	18810928	18812152	TCONS_00004904	+	1	18807671	18809035	AT1G50740.1	+	-1894
1	7675501	7678030	TCONS_00002624	+	1	7671027	7674215	AT1G21860.1	-	-1287
1	2187565	2188734	AT1G07128.1	-	1	2189876	2190784	AT1G07135.1	-	-1143
1	20625062	20625758	TCONS_00005491	+	1	20622929	20624630	AT1G55280.1	-	-433
1	18810928	18812152	TCONS_00004904	+	1	18808865	18810504	AT1G50745.1	-	-425
1	11469481	11470010	AT1G31935.1	+	1	11465048	11469165	AT1G31930.4	+	-317
1	11469481	11470010	AT1G31935.1	+	1	11465245	11469165	AT1G31930.5	+	-317
1	11469481	11470010	AT1G31935.1	+	1	11465048	11469167	AT1G31930.1	+	-315
1	11469481	11470010	AT1G31935.1	+	1	11465301	11469168	AT1G31930.6	+	-314
1	11469481	11470010	AT1G31935.1	+	1	11464984	11469185	AT1G31930.3	+	-297
1	11469481	11470010	AT1G31935.1	+	1	11464933	11469207	AT1G31930.2	+	-275
1	20625062	20625758	TCONS_00005491	+	1	20622938	20624794	AT1G55280.2	-	-269
1	20617323	20618332	AT1G08043.1	-	1	20618332	20620136	AT1G55270.2	-	-1
1	20617323	20618332	AT1G08043.2	-	1	20618332	20620136	AT1G55270.2	-	-1
1	18810928	18812152	TCONS_00004904	+	1	18810602	18812050	AT1G50750.1	-	0
1	20617323	20618332	AT1G08043.1	-	1	20617312	20618005	AT1G55265.1	+	0
1	20617323	20618332	AT1G08043.1	-	1	20617953	20620146	AT1G55270.1	-	0
1	20617323	20618332	AT1G08043.2	-	1	20617312	20618005	AT1G55265.1	+	0
1	20617323	20618332	AT1G08043.2	-	1	20617953	20620146	AT1G55270.1	-	0
1	2187565	2188734	AT1G07128.1	-	1	2187775	2188733	AT1G07130.1	+	0
1	29293544	29296137	TCONS_00008030	+	1	29292074	29296160	AT1G77890.1	+	0
1	29293544	29296137	TCONS_00008030	+	1	29292089	29295967	AT1G77890.4	+	0
1	29293544	29296137	TCONS_00008030	+	1	29292089	29296160	AT1G77890.2	+	0
1	29293544	29296137	TCONS_00008030	+	1	29292189	29295776	AT1G77890.3	+	0
1	29293544	29296137	TCONS_00008030	+	1	29292404	29295813	AT1G77890.5	+	0
1	5128378	5129731	TCONS_00010383	-	1	5128343	5129731	AT1G14870.1	-	0
1	5128378	5129731	TCONS_00010383	-	1	5128368	5129523	AT1G14870.2	-	0
1	7675501	7678030	TCONS_00002624	+	1	7675501	7675971	AT1G21864.1	+	0
1	7675501	7678030	TCONS_00002624	+	1	7677498	7677959	AT1G21866.1	+	0
1	29293544	29296137	TCONS_00008030	+	1	29296137	29296407	AT1G77910.1	+	1
1	11469481	11470010	AT1G31935.1	+	1	11470055	11471481	AT1G31940.1	-	46
1	7675501	7678030	TCONS_00002624	+	1	7678207	7679843	AT1G21870.1	+	178
1	20625062	20625758	TCONS_00005491	+	1	20626028	20627513	AT1G55290.1	-	271
1	20617323	20618332	AT1G08043.1	-	1	20614572	20616466	AT1G55260.1	+	858
1	20617323	20618332	AT1G08043.2	-	1	20614572	20616466	AT1G55260.1	+	858
1	20617323	20618332	AT1G08043.1	-	1	20614609	20616436	AT1G55260.2	+	888
1	20617323	20618332	AT1G08043.2	-	1	20614609	20616436	AT1G55260.2	+	888
1	2187565	2188734	AT1G07128.1	-	1	2184758	2186627	AT1G07120.1	-	939
1	2187565	2188734	AT1G07128.1	-	1	2185386	2186627	AT1G07120.2	-	939
1	5128378	5129731	TCONS_00010383	-	1	5124669	5126280	AT1G14860.1	+	2099
1	29293544	29296137	TCONS_00008030	+	1	29298242	29300945	AT1G77920.1	+	2106
1	20625062	20625758	TCONS_00005491	+	1	20627906	20629692	AT1G55300.1	-	2149
1	20625062	20625758	TCONS_00005491	+	1	20628022	20629692	AT1G55300.2	-	2265
1	7675501	7678030	TCONS_00002624	+	1	7680389	7682641	AT1G21880.2	+	2360
1	7675501	7678030	TCONS_00002624	+	1	7680480	7682216	AT1G21880.1	+	2451
1	19374882	19376299	TCONS_00013404	-	1	19369088	19372121	AT1G52080.1	+	2762
1	19374882	19376299	TCONS_00013404	-	1	19369565	19372121	AT1G52080.2	+	2762
1	18810928	18812152	TCONS_00004904	+	1	18814946	18815309	AT1G50760.1	-	2795
1	2187565	2188734	AT1G07128.1	-	1	2178021	2184193	AT1G07110.1	-	3373
1	20625062	20625758	TCONS_00005491	+	1	20629697	20633007	AT1G55310.1	+	3940
1	20625062	20625758	TCONS_00005491	+	1	20629697	20633007	AT1G55310.4	+	3940
1	20625062	20625758	TCONS_00005491	+	1	20630064	20632885	AT1G55310.2	+	4307
1	20625062	20625758	TCONS_00005491	+	1	20630064	20632885	AT1G55310.5	+	4307
1	20625062	20625758	TCONS_00005491	+	1	20630069	20632973	AT1G55310.3	+	4312
1	7675501	7678030	TCONS_00002624	+	1	7682583	7685662	AT1G21890.1	-	4554
1	20617323	20618332	AT1G08043.1	-	1	20606952	20612649	AT1G55250.5	+	4675
1	20617323	20618332	AT1G08043.2	-	1	20606952	20612649	AT1G55250.5	+	4675
1	5128378	5129731	TCONS_00010383	-	1	5116522	5123559	AT1G14850.1	-	4820
1	29293544	29296137	TCONS_00008030	+	1	29300970	29302712	AT1G77930.1	+	4834
1	29293544	29296137	TCONS_00008030	+	1	29300970	29302712	AT1G77930.3	+	4834
1	29293544	29296137	TCONS_00008030	+	1	29300999	29303570	AT1G77930.2	+	4863
1	20617323	20618332	AT1G08043.1	-	1	20607029	20612410	AT1G55250.3	+	4914
1	20617323	20618332	AT1G08043.1	-	1	20609674	20612410	AT1G55250.4	+	4914
1	20617323	20618332	AT1G08043.2	-	1	20607029	20612410	AT1G55250.3	+	4914
1	20617323	20618332	AT1G08043.2	-	1	20609674	20612410	AT1G55250.4	+	4914
1	20617323	20618332	AT1G08043.1	-	1	20607213	20612378	AT1G55250.1	+	4946
1	20617323	20618332	AT1G08043.1	-	1	20610118	20612378	AT1G55250.2	+	4946
1	20617323	20618332	AT1G08043.2	-	1	20607213	20612378	AT1G55250.1	+	4946
1	20617323	20618332	AT1G08043.2	-	1	20610118	20612378	AT1G55250.2	+	4946
1	7675501	7678030	TCONS_00002624	+	1	7683441	7685662	AT1G21890.2	-	5412
1	20625062	20625758	TCONS_00005491	+	1	20631352	20632898	AT1G55310.6	+	5595
1	11469481	11470010	AT1G31935.1	+	1	11475622	11478548	AT1G31950.2	+	5613
1	11469481	11470010	AT1G31935.1	+	1	11475622	11478548	AT1G31950.3	+	5613
1	11469481	11470010	AT1G31935.1	+	1	11475806	11478194	AT1G31950.1	+	5797
1	20625062	20625758	TCONS_00005491	+	1	20631852	20632898	AT1G55310.7	+	6095
1	18810928	18812152	TCONS_00004904	+	1	18818458	18820503	AT1G50770.1	-	6307
1	29293544	29296137	TCONS_00008030	+	1	29302715	29303519	AT1G77932.1	-	6579
1	29293544	29296137	TCONS_00008030	+	1	29303863	29305411	AT1G77940.1	-	7727
1	19374882	19376299	TCONS_00013404	-	1	19364808	19366925	AT1G52070.1	-	7958
1	19374882	19376299	TCONS_00013404	-	1	19364887	19366924	AT1G52070.2	-	7959
1	18810928	18812152	TCONS_00004904	+	1	18821266	18823156	AT1G50780.1	+	9115
1	11469481	11470010	AT1G31935.1	+	1	11479132	11479654	AT1G31960.1	-	9123
1	11469481	11470010	AT1G31935.1	+	1	11479762	11482890	AT1G31970.1	+	9753
1	29293544	29296137	TCONS_00008030	+	1	29306823	29309915	AT1G77950.3	+	10687
1	29293544	29296137	TCONS_00008030	+	1	29306904	29309915	AT1G77950.1	+	10768
1	29293544	29296137	TCONS_00008030	+	1	29306904	29310207	AT1G77950.4	+	10768
1	20617323	20618332	AT1G08043.1	-	1	20604891	20606411	AT1G55240.1	+	10913
1	20617323	20618332	AT1G08043.2	-	1	20604891	20606411	AT1G55240.1	+	10913
1	18810928	18812152	TCONS_00004904	+	1	18823821	18826637	AT1G50790.1	-	11670
1	2187565	2188734	AT1G07128.1	-	1	2173951	2175038	AT1G07090.1	-	12528
1	7675501	7678030	TCONS_00002624	+	1	7690801	7692459	AT1G21900.1	-	12772
1	5128378	5129731	TCONS_00010383	-	1	5111894	5115514	AT1G14840.1	-	12865
1	5128378	5129731	TCONS_00010383	-	1	5111700	5115497	AT1G14840.2	-	12882
1	20617323	20618332	AT1G08043.1	-	1	20602818	20604033	AT1G55230.1	+	13291
1	20617323	20618332	AT1G08043.2	-	1	20602818	20604033	AT1G55230.1	+	13291
1	19374882	19376299	TCONS_00013404	-	1	19358799	19360822	AT1G52060.1	-	14061
1	2187565	2188734	AT1G07128.1	-	1	2169976	2172194	AT1G07080.1	+	15372
1	18810928	18812152	TCONS_00004904	+	1	18827705	18834861	AT1G50820.2	-	15554
1	20617323	20618332	AT1G08043.1	-	1	20600882	20601436	AT1G55220.1	-	15888
1	20617323	20618332	AT1G08043.2	-	1	20600882	20601436	AT1G55220.1	-	15888
1	5128378	5129731	TCONS_00010383	-	1	5107415	5111746	AT1G14830.1	-	16633
1	2187565	2188734	AT1G07128.1	-	1	2168560	2169957	AT1G07070.1	+	17609
1	19374882	19376299	TCONS_00013404	-	1	19354918	19356901	AT1G52050.1	-	17982
1	11469481	11470010	AT1G31935.1	+	1	11488001	11489318	AT1G31990.1	+	17992
1	7675501	7678030	TCONS_00002624	+	1	7696426	7697831	AT1G21910.1	+	18397
1	2187565	2188734	AT1G07128.1	-	1	2166347	2168397	AT1G07060.2	-	19169
1	2187565	2188734	AT1G07128.1	-	1	2166533	2168397	AT1G07060.3	-	19169
1	2187565	2188734	AT1G07128.1	-	1	2167106	2168397	AT1G07060.1	-	19169
1	2187565	2188734	AT1G07128.1	-	1	2167106	2168257	AT1G07060.4	-	19309
1	18810928	18812152	TCONS_00004904	+	1	18833274	18834861	AT1G50820.1	-	21123
1	5128378	5129731	TCONS_00010383	-	1	5104974	5107107	AT1G14820.3	-	21272
1	5128378	5129731	TCONS_00010383	-	1	5105126	5106949	AT1G14820.1	-	21430
1	5128378	5129731	TCONS_00010383	-	1	5105017	5106861	AT1G14820.2	-	21518
1	19374882	19376299	TCONS_00013404	-	1	19350313	19352791	AT1G52040.1	-	22092
1	18810928	18812152	TCONS_00004904	+	1	18835270	18838029	AT1G50830.1	-	23119
1	5128378	5129731	TCONS_00010383	-	1	5102423	5104850	AT1G14810.1	-	23529
1	5128378	5129731	TCONS_00010383	-	1	5103151	5104774	AT1G14810.2	-	23605
1	19374882	19376299	TCONS_00013404	-	1	19345870	19349088	AT1G52030.1	-	25795
1	19374882	19376299	TCONS_00013404	-	1	19345881	19349056	AT1G52030.3	-	25827
1	19374882	19376299	TCONS_00013404	-	1	19345939	19348951	AT1G52030.2	-	25932
1	7675501	7678030	TCONS_00002624	+	1	7704172	7706254	AT1G21920.1	-	26143
1	7675501	7678030	TCONS_00002624	+	1	7704203	7706198	AT1G21920.2	-	26174
1	18810928	18812152	TCONS_00004904	+	1	18839046	18844577	AT1G50840.2	+	26895
1	18810928	18812152	TCONS_00004904	+	1	18839091	18844559	AT1G50840.1	+	26940
1	7675501	7678030	TCONS_00002624	+	1	7710422	7710725	AT1G21925.1	-	32393
1	11469481	11470010	AT1G31935.1	+	1	11508284	11508909	AT1G32000.1	-	38275
1	11469481	11470010	AT1G31935.1	+	1	11509340	11512040	AT1G32010.1	-	39331
1	11469481	11470010	AT1G31935.1	+	1	11512551	11513067	AT1G32020.1	-	42542
1	18810928	18812152	TCONS_00004904	+	1	18855146	18856337	AT1G50870.1	+	42995
2	13256135	13257846	TCONS_00019646	+	2	13212149	13212752	AT2G31050.1	+	-43384
2	13256135	13257846	TCONS_00019646	+	2	13213171	13218567	AT2G31060.1	-	-37569
2	13256135	13257846	TCONS_00019646	+	2	13213171	13218694	AT2G31060.2	-	-37442
2	13256135	13257846	TCONS_00019646	+	2	13213099	13218724	AT2G31060.3	-	-37412
2	1604334	1605234	TCONS_00022349	-	2	1640057	1642209	AT2G04680.1	+	-34824
2	13256135	13257846	TCONS_00019646	+	2	13220477	13222642	AT2G31070.1	-	-33494
2	1604334	1605234	TCONS_00022349	-	2	1637436	1638647	AT2G04675.1	-	-32203
2	1604334	1605234	TCONS_00022349	-	2	1624629	1629259	AT2G04660.1	+	-19396
2	13256135	13257846	TCONS_00019646	+	2	13238020	13238628	AT2G31081.1	+	-17508
2	1604334	1605234	TCONS_00022349	-	2	1621784	1624374	AT2G04650.2	-	-16551
2	1604334	1605234	TCONS_00022349	-	2	1621748	1624647	AT2G04650.1	-	-16515
2	13256135	13257846	TCONS_00019646	+	2	13241344	13241856	AT2G31082.1	+	-14280
2	1604334	1605234	TCONS_00022349	-	2	1618790	1620379	AT2G04630.1	-	-13557
2	8970885	8971695	TCONS_00023379	-	2	8982122	8982194	AT2G20873.1	+	-10428
2	8970885	8971695	TCONS_00023379	-	2	8981926	8982712	AT2G20870.1	-	-10232
2	1604334	1605234	TCONS_00022349	-	2	1613685	1614019	AT2G04622.1	-	-8452
2	8970885	8971695	TCONS_00023379	-	2	8979578	8981923	AT2G20860.3	+	-7884
2	8970885	8971695	TCONS_00023379	-	2	8979569	8981631	AT2G20860.1	+	-7875
2	8970885	8971695	TCONS_00023379	-	2	8979553	8981366	AT2G20860.2	+	-7859
2	1604334	1605234	TCONS_00022349	-	2	1610661	1611347	AT2G04621.1	+	-5428
2	1604334	1605234	TCONS_00022349	-	2	1610505	1612482	AT2G04620.2	-	-5272
2	1604334	1605234	TCONS_00022349	-	2	1610505	1612960	AT2G04620.1	-	-5272
2	8970885	8971695	TCONS_00023379	-	2	8975312	8979437	AT2G20850.1	-	-3618
2	8970885	8971695	TCONS_00023379	-	2	8975312	8979437	AT2G20850.2	-	-3618
2	13256135	13257846	TCONS_00019646	+	2	13252075	13252842	AT2G31083.2	+	-3294
2	13256135	13257846	TCONS_00019646	+	2	13252216	13252914	AT2G31083.1	+	-3222
2	13256135	13257846	TCONS_00019646	+	2	13254151	13254859	AT2G31085.1	+	-1277
2	8970885	8971695	TCONS_00023379	-	2	8971711	8974555	AT2G20840.1	-	-17
2	8970885	8971695	TCONS_00023379	-	2	8971695	8974526	AT2G20840.2	-	-1
2	8970885	8971695	TCONS_00023379	-	2	8971695	8974526	AT2G20840.3	-	-1
2	13256135	13257846	TCONS_00019646	+	2	13256090	13257068	AT2G31090.1	+	0
2	8970885	8971695	TCONS_00023379	-	2	8970885	8971339	AT2G20835.1	-	0
2	8970885	8971695	TCONS_00023379	-	2	8968194	8970739	AT2G20830.1	-	147
2	8970885	8971695	TCONS_00023379	-	2	8968194	8970739	AT2G20830.4	-	147
2	8970885	8971695	TCONS_00023379	-	2	8968194	8970739	AT2G20830.5	-	147
2	8970885	8971695	TCONS_00023379	-	2	8968208	8970727	AT2G20830.3	-	159
2	8970885	8971695	TCONS_00023379	-	2	8968208	8970662	AT2G20830.6	-	224
2	8970885	8971695	TCONS_00023379	-	2	8968208	8970630	AT2G20830.2	-	256
2	13256135	13257846	TCONS_00019646	+	2	13258328	13259552	AT2G31110.1	-	483
2	13256135	13257846	TCONS_00019646	+	2	13258328	13262216	AT2G31110.3	-	483
2	13256135	13257846	TCONS_00019646	+	2	13258328	13262256	AT2G31110.2	-	483
2	8970885	8971695	TCONS_00023379	-	2	8965555	8967243	AT2G20825.1	-	3643
2	8970885	8971695	TCONS_00023379	-	2	8964198	8965568	AT2G20820.1	+	5318
2	8970885	8971695	TCONS_00023379	-	2	8964348	8965424	AT2G20820.2	+	5462
2	13256135	13257846	TCONS_00019646	+	2	13263519	13266446	AT2G31130.2	-	5674
2	13256135	13257846	TCONS_00019646	+	2	13263519	13266565	AT2G31130.1	-	5674
2	13256135	13257846	TCONS_00019646	+	2	13263578	13265718	AT2G31130.7	-	5733
2	13256135	13257846	TCONS_00019646	+	2	13263578	13266562	AT2G31130.6	-	5733
2	13256135	13257846	TCONS_00019646	+	2	13263578	13266565	AT2G31130.3	-	5733
2	13256135	13257846	TCONS_00019646	+	2	13263578	13266565	AT2G31130.4	-	5733
2	13256135	13257846	TCONS_00019646	+	2	13263578	13266565	AT2G31130.5	-	5733
2	1604334	1605234	TCONS_00022349	-	2	1594587	1596372	AT2G04570.1	+	7963
2	8970885	8971695	TCONS_00023379	-	2	8959254	8962149	AT2G20815.3	+	8737
2	1604334	1605234	TCONS_00022349	-	2	1590181	1592703	AT2G04560.1	-	11632
2	1604334	1605234	TCONS_00022349	-	2	1588192	1590166	AT2G04550.1	+	14169
2	1604334	1605234	TCONS_00022349	-	2	1588359	1590166	AT2G04550.3	+	14169
2	1604334	1605234	TCONS_00022349	-	2	1581375	1584702	AT2G04540.1	-	19633
2	1604334	1605234	TCONS_00022349	-	2	1576693	1578962	AT2G04530.1	+	25373
2	1604334	1605234	TCONS_00022349	-	2	1574561	1575960	AT2G04520.1	-	28375
2	1604334	1605234	TCONS_00022349	-	2	1573636	1574508	AT2G04515.1	+	29827
2	1604334	1605234	TCONS_00022349	-	2	1568278	1570271	AT2G04500.1	+	34064
2	1604334	1605234	TCONS_00022349	-	2	1564055	1565137	AT2G04495.1	+	39198
3	11498878	11501424	AT3G29644.1	-	3	11589504	11591833	AT3G29760.1	-	-88081
3	11498878	11501424	AT3G29644.1	-	3	11589504	11591833	AT3G29760.5	-	-88081
3	11498878	11501424	AT3G29644.1	-	3	11589504	11592356	AT3G29760.4	-	-88081
3	11498878	11501424	AT3G29644.2	-	3	11589504	11591833	AT3G29760.1	-	-88081
3	11498878	11501424	AT3G29644.2	-	3	11589504	11591833	AT3G29760.5	-	-88081
3	11498878	11501424	AT3G29644.2	-	3	11589504	11592356	AT3G29760.4	-	-88081
3	11498878	11501424	AT3G29644.3	-	3	11589504	11591833	AT3G29760.1	-	-88081
3	11498878	11501424	AT3G29644.3	-	3	11589504	11591833	AT3G29760.5	-	-88081
3	11498878	11501424	AT3G29644.3	-	3	11589504	11592356	AT3G29760.4	-	-88081
3	11498878	11501424	AT3G29644.4	-	3	11589504	11591833	AT3G29760.1	-	-88081
3	11498878	11501424	AT3G29644.4	-	3	11589504	11591833	AT3G29760.5	-	-88081
3	11498878	11501424	AT3G29644.4	-	3	11589504	11592356	AT3G29760.4	-	-88081
3	11500607	11501424	AT3G29644.5	-	3	11589504	11591833	AT3G29760.1	-	-88081
3	11500607	11501424	AT3G29644.5	-	3	11589504	11591833	AT3G29760.5	-	-88081
3	11500607	11501424	AT3G29644.5	-	3	11589504	11592356	AT3G29760.4	-	-88081
3	11498878	11501424	AT3G29644.1	-	3	11589471	11592371	AT3G29760.3	-	-88048
3	11498878	11501424	AT3G29644.2	-	3	11589471	11592371	AT3G29760.3	-	-88048
3	11498878	11501424	AT3G29644.3	-	3	11589471	11592371	AT3G29760.3	-	-88048
3	11498878	11501424	AT3G29644.4	-	3	11589471	11592371	AT3G29760.3	-	-88048
3	11500607	11501424	AT3G29644.5	-	3	11589471	11592371	AT3G29760.3	-	-88048
3	11498878	11501424	AT3G29644.1	-	3	11589463	11591833	AT3G29760.2	-	-88040
3	11498878	11501424	AT3G29644.2	-	3	11589463	11591833	AT3G29760.2	-	-88040
3	11498878	11501424	AT3G29644.3	-	3	11589463	11591833	AT3G29760.2	-	-88040
3	11498878	11501424	AT3G29644.4	-	3	11589463	11591833	AT3G29760.2	-	-88040
3	11500607	11501424	AT3G29644.5	-	3	11589463	11591833	AT3G29760.2	-	-88040
3	11498878	11501424	AT3G29644.1	-	3	11579124	11580600	AT3G29750.1	-	-77701
3	11498878	11501424	AT3G29644.2	-	3	11579124	11580600	AT3G29750.1	-	-77701
3	11498878	11501424	AT3G29644.3	-	3	11579124	11580600	AT3G29750.1	-	-77701
3	11498878	11501424	AT3G29644.4	-	3	11579124	11580600	AT3G29750.1	-	-77701
