target_id	length	eff_length	est_counts	tpm
AT1G02190.1	2195	2980.44	183	1.92056
AT1G02205.2	2705	3116.41	21.0275	0.211053
AT1G02205.4	2504	2853.55	10008.3	109.707
AT1G02205.3	2388	2734.95	1373.47	15.7083
AT1G02205.5	3118	3337.88	543.506	5.09322
AT1G02205.1	2499	2815.21	3942.71	43.8069
AT1G04093.1	499	325.051	0	0
TCONS_00000189	1456	1162.6	80.1132	2.15542
TCONS_00000188	1596	1287.97	351.106	8.5269
AT1G02305.1	1407	1132.41	4902.78	135.424
AT1G04103.1	862	687.706	0	0
TCONS_00000195	1380	1097.42	46.4395	1.32365
AT1G02350.1	1296	961.885	8.56055	0.278379
AT1G02370.1	1986	1674.07	281	5.2504
AT1G02380.1	1317	1041.62	183	5.49543
AT1G02390.1	2074	2091.83	38	0.568221
TCONS_00000200	2923	2358.38	1826.76	24.2285
AT1G02400.1	1414	1214.76	9842.36	253.436
AT1G02400.2	1496	1260.62	523.885	12.999
AT1G02410.1	1294	1035.42	1151.19	34.7766
AT1G02410.2	1456	1186.55	4.81411	0.126907
AT1G02420.1	1520	1102.76	112	3.17683
AT1G04123.1	304	137.582	6	1.36411
AT1G02490.1	298	132.203	3	0.709802
AT1G02500.1	1748	1801.14	10257.4	178.135
AT1G02500.2	1588	1622.51	5505.79	106.143
TCONS_00000212	4253	3870.45	14.67	0.118557
AT1G02520.1	4310	3815.33	547.651	4.48983
AT1G02520.2	4344	3862.98	23.6943	0.191858
AT1G02520.3	4208	3737.17	401.574	3.3611
AT1G02530.2	4221	3719.55	0	0
AT1G02530.1	4114	3648.77	163.411	1.40086
AT1G02550.1	729	554.706	0	0
AT1G02560.1	1479	1419.28	3956	87.1861
AT1G02600.1	72	10.8525	0.5	1.44112
AT1G02640.1	2773	2894.07	247	2.6696
AT1G02650.1	1824	1851.22	17	0.287244
AT1G02670.1	2394	2237.12	30.6236	0.428179
AT1G02670.3	2601	2383.08	87.1342	1.14369
AT1G02670.2	2683	2448.73	85.2868	1.08943
AT1G02670.6	2362	2148.55	81.5757	1.18761
AT1G02670.5	2444	2214.21	79.3758	1.12132
AT1G02680.1	907	679.752	394	18.1303
TCONS_00000238	560	242.542	18	2.32137
AT1G02690.1	2171	1994.68	74.7645	1.17241
AT1G02690.2	2048	1887.96	83.2355	1.37903
AT1G02700.1	1356	1181.71	0	0
AT1G02705.1	426	569.672	2	0.109816
AT1G02720.1	1947	2099.55	980.961	14.6145
AT1G02720.2	2439	2490.78	33.0388	0.414904
AT1G02750.1	1103	826.447	433.143	16.3936
TCONS_00000246	1188	897.89	74.8567	2.60775
AT1G02810.1	2132	2055.96	54	0.821557
AT1G02816.1	1602	1186.3	823	21.7003
TCONS_00000252	1588	1595.65	129.307	2.53481
AT1G02840.1	1517	1494.27	1236.96	25.8931
AT1G02840.3	1368	1247.2	103.508	2.59595
TCONS_00000257	1848	1728.76	886.787	16.0451
AT1G02840.5	1922	1787.03	423.557	7.41376
AT1G02840.2	1729	1660.14	207.886	3.91686
AT1G02850.3	2193	2001.54	30.527	0.477065
AT1G02850.5	2093	1883.37	0.0832859	0.00138323
AT1G02850.2	2024	1749.68	0	0
AT1G02850.1	1943	1682.65	113.274	2.1057
AT1G02850.4	1965	1719.43	10.1157	0.184023
AT1G02860.1	1517	1178.67	116	3.07839
TCONS_00000268	759	387.885	68	5.48359
AT1G02970.1	1897	1682.78	31	0.576226
AT1G02980.1	2488	2128.26	77	1.13168
AT1G03010.1	2511	2195.65	12.4939	0.17799
AT1G03010.3	2195	1844.17	5.50606	0.0933895
AT1G03030.1	1523	1328.27	577.198	13.5924
AT1G03030.2	1525	1337.74	198.802	4.64844
AT1G03050.1	2222	1962.03	35982	573.639
AT1G03070.3	1248	1278.58	5.62902	0.137709
AT1G03070.2	1165	1162.02	52.5398	1.41427
AT1G03070.1	1132	1107.86	293.831	8.29607
AT1G03090.2	2821	2806.51	562.283	6.26681
TCONS_00000284	2759	2723.58	569.026	6.53508
AT1G03090.1	2627	2576.07	262.69	3.18966
TCONS_00000286	2729	2653.18	0	0
AT1G03110.1	1578	1371.71	596.686	13.6064
TCONS_00000290	1561	1349.54	23.3144	0.540377
AT1G03120.1	629	527.33	26.2924	1.55957
AT1G03120.2	648	526.811	11.7076	0.695142
AT1G03150.1	809	522.954	503	30.0859
TCONS_00000294	3880	3746.26	30.8079	0.257231
TCONS_00000297	3131	2994.72	297.139	3.10357
AT1G03160.3	3046	2899.74	70.5793	0.761338
AT1G03160.1	3081	2940.98	824.982	8.77429
TCONS_00000299	3689	3457.9	49.7494	0.450023
AT1G03160.2	3125	2966.67	106.892	1.12703
TCONS_00000302	3862	3606.33	110.851	0.961462
AT1G03170.1	2309	1818.29	2744	47.204
AT1G03180.3	1577	1299.01	11.9693	0.288214
AT1G03180.1	1166	948.998	31.4098	1.03528
AT1G03180.2	1567	1288.41	53.5108	1.29911
AT1G03180.4	1154	948.479	59.9398	1.97673
AT1G03180.5	1062	827.698	168.947	6.38464
TCONS_00000311	2640	2465.16	253.296	3.21396
AT1G03190.1	2613	2447.49	345.704	4.41817
TCONS_00000315	1493	1264.69	59.1927	1.46401
AT1G03200.1	665	489.525	125.925	8.04628
AT1G03210.2	1124	957.435	146.649	4.79104
AT1G03210.1	1040	881.394	749.131	26.5856
AT1G03220.1	1891	2104.26	254	3.77566
AT1G03230.1	1870	2092.23	186	2.78075
AT1G03270.1	1765	1552.53	223	4.49288
AT1G03280.1	1966	1513.14	1271.15	26.2769
AT1G03280.2	2312	1818.4	52.5463	0.903882
AT1G03280.3	1948	1485.33	304.53	6.41308
TCONS_00000325	2341	1851.06	26.7779	0.452496
AT1G03290.2	4542	4459.76	1021.68	7.16575
AT1G03290.3	4846	4684.27	52.1496	0.348231
TCONS_00000328	4522	4436.23	305.411	2.15342
AT1G03290.4	4443	4384.45	81.7434	0.583172
TCONS_00000332	4368	4345.37	15.2352	0.109668
TCONS_00000331	4538	4448.86	364.7	2.56416
TCONS_00000336	4522	4441.63	15.2767	0.107583
AT1G03290.6	4351	4291.88	127.018	0.92571
AT1G03290.5	4417	4328.55	11.8954	0.0859597
AT1G03290.1	4386	4343.82	502.892	3.62127
AT1G03310.2	3076	2805.97	528.108	5.88707
AT1G03310.1	3053	2781.44	321.892	3.61992
AT1G03320.1	701	630.459	2	0.0992275
AT1G03340.1	1507	1236.95	2	0.0505752
AT1G03360.1	1325	1068.81	320	9.365
AT1G03365.1	2892	2541.34	703.36	8.65712
AT1G03365.2	3287	2777.15	35.6403	0.401422
AT1G03370.2	4193	4074.87	222.168	1.7054
AT1G03370.1	3896	3825.5	1935.83	15.8284
AT1G03380.1	4183	4345.06	930	6.69493
AT1G04183.1	2007	2268.17	573	7.902
TCONS_00000351	1257	986.821	16.9424	0.537026
TCONS_00000352	1303	1020.75	168.814	5.17308
AT1G03430.2	1383	1091.01	259.563	7.4417
AT1G03430.1	1275	1002.84	506.681	15.8038
AT1G03440.1	2147	2355.86	533	7.07679
AT1G03495.1	1311	1477.87	1	0.0211653
AT1G03540.1	1929	1744.37	51	0.914515
AT1G03545.2	1810	1429.53	122	2.66948
AT1G03600.1	1315	1317.31	2415	57.3438
AT1G03610.2	1974	1885.63	332.812	5.52078
AT1G03610.1	1897	1806.07	2430.19	42.0885
AT1G03630.1	1787	1510.4	1590.45	32.9372
AT1G03630.2	1653	1385.59	223.553	5.04666
AT1G03687.1	1455	1320	251.93	5.96989
AT1G03687.2	1532	1445.71	20.0695	0.434223
AT1G03700.1	837	662.706	0	0
AT1G03710.1	997	868.738	609.847	21.9579
AT1G03710.2	743	572.438	167.153	9.13367
AT1G03740.2	3294	2954.08	32.8169	0.347484
AT1G03740.1	3194	2882.55	871.183	9.45347
AT1G03750.1	2777	2375.31	491	6.46576
AT1G03770.2	1858	1406.05	10.9572	0.243759
AT1G03770.4	2138	1641.34	21.0921	0.401956
AT1G03770.3	1835	1365.97	238.311	5.45711
TCONS_00000378	1772	1329.6	10.7681	0.253323
AT1G03770.1	1815	1355.53	270.262	6.23643
AT1G03770.5	2060	1604.56	4.46123	0.0869677
AT1G03770.6	1557	1140.63	52.1484	1.43007
AT1G03790.1	1855	1954.12	1378	22.0576
AT1G03810.1	432	261.36	55	6.58238
TCONS_00000384	695	464.232	29	1.95399
AT1G03880.1	1633	1760.54	4	0.0710678
AT1G03900.1	1239	1221.41	4530	116.01
AT1G03905.3	1592	1325.96	95.9616	2.26374
AT1G03905.4	1760	1466.19	22.6179	0.482527
AT1G03905.2	1666	1380.85	0	0
AT1G03905.1	1346	1104.66	195.421	5.5335
AT1G03910.1	2565	2164.42	2307.32	33.3446
AT1G03910.2	2658	2235.68	12.6792	0.177395
AT1G03920.3	2103	1701.12	1335.68	24.56
AT1G03920.2	2164	1734.05	10.4748	0.188948
AT1G03920.1	2237	1807.54	161.842	2.80067
AT1G03930.1	2419	2190.5	4494.34	64.1774
TCONS_00000398	2443	2401.87	24.5509	0.319725
TCONS_00000399	218	67.0851	3.65788	1.70554
TCONS_00000400	2439	2362.46	163.979	2.17112
AT1G03960.2	2583	2496.41	152.24	1.90753
AT1G03960.3	2518	2435.69	42.8802	0.550673
AT1G03960.1	2422	2283.92	181.819	2.49009
AT1G03960.5	2537	2362.41	75.6283	1.00135
AT1G03960.7	1557	1205.42	383.246	9.94488
AT1G03970.1	1190	930.837	1230	41.3324
AT1G03990.1	2384	2254	16	0.222037
AT1G04020.1	2476	2158.46	92	1.33322
AT1G04030.1	1854	1593.98	449.534	8.82144
AT1G04030.2	1521	1228.75	44.466	1.13194
TCONS_00000418	3092	3069.95	1623.66	16.5433
AT1G04080.3	2963	2926.85	135.244	1.44537
TCONS_00000420	2963	2937.2	148.797	1.5846
AT1G04080.1	2767	2713.4	2251.52	25.9549
AT1G04080.4	2853	2751	0	0
AT1G04080.5	2264	2206.23	57.8326	0.819937
AT1G04080.2	2444	2446.6	168.951	2.16002
TCONS_00000425	3573	3310.85	40.5379	0.382984
AT1G04090.1	2125	1905.15	141.673	2.32605
AT1G04100.1	1308	1079.01	176.789	5.1249
TCONS_00000428	1544	1330.98	40.0599	0.941446
AT1G04130.1	1468	1238.5	457.538	11.5556
AT1G04130.2	1221	1002.19	309.402	9.65677
TCONS_00000431	5341	4798.66	101.643	0.662546
AT1G04160.2	5290	4757.36	112.331	0.738574
AT1G04160.1	5200	4680.62	1476.29	9.86568
TCONS_00000434	5067	4559.19	157.735	1.08218
AT1G04170.2	2026	1880.5	44.3953	0.738451
AT1G04170.1	1860	1731.29	2932.6	52.9837
AT1G04180.1	1649	1628.1	72	1.38328
AT1G04200.2	3102	2843.64	167.3	1.84026
AT1G04200.1	2760	2546.86	1773.95	21.7869
TCONS_00000440	2678	2444.44	242.753	3.1063
TCONS_00000442	4070	3930.95	43.4647	0.345858
TCONS_00000443	4067	3926.17	47.9467	0.381987
AT1G04210.1	4016	3852.96	2765.59	22.4519
AT1G04247.1	2302	1842.5	66	1.12045
TCONS_00000446	3129	2850.71	118.326	1.29833
AT1G04230.1	2100	1766.57	640.656	11.3437
AT1G04230.2	2094	1764.3	32.0184	0.567659
AT1G04250.1	1317	1051.98	2043	60.7464
AT1G04295.1	552	473.149	18	1.18996
AT1G04320.1	71	10.1864	0	0
AT1G04350.1	2066	1844.5	280	4.74829
AT1G04370.1	736	540.101	1	0.0579141
AT1G04420.1	1559	1325.46	937.101	22.1145
TCONS_00000456	1483	1257.5	273.899	6.81304
AT1G04425.1	457	313.168	10	0.998806
AT1G04430.1	2593	2358.39	2619.25	34.7392
AT1G04430.3	2601	2317.13	0	0
AT1G04430.2	2557	2266.7	599.752	8.27629
TCONS_00000461	2833	2823.23	449.693	4.98228
AT1G04440.1	2407	2068.84	4993.32	75.4956
AT1G04445.2	1276	1250.7	9.65194	0.241391
AT1G04445.1	692	602.802	4.33257	0.224817
AT1G04450.1	1299	1096.86	711	20.2757
AT1G04455.1	354	183.629	1	0.17034
AT1G04480.1	891	651.054	2640.22	126.848
TCONS_00000468	934	674.391	44.7752	2.07675
AT1G04267.1	140	20.8412	8	12.0068
AT1G04273.1	199	53.5295	19	11.1025
TCONS_00000471	212	62.6489	18	8.98706
AT1G04510.1	2193	2127.44	1872.42	27.53
AT1G04510.2	2101	2012.05	22.5761	0.350969
AT1G04520.1	1569	1306.92	261	6.24667
AT1G04540.1	2446	2355.54	30600	406.34
AT1G04550.2	1415	1112.48	341.516	9.60231
TCONS_00000477	1408	1081.73	122.258	3.53524
AT1G04550.1	1488	1145.03	42.226	1.15351
AT1G04555.1	991	772.804	1011	40.9205
AT1G04560.1	855	629.689	5	0.248372
TCONS_00000482	3541	3019.99	260.623	2.69939
TCONS_00000481	3552	3036.58	438.803	4.52006
TCONS_00000483	5853	5194.27	0	0
AT1G04600.1	5766	5092.55	102.236	0.627951
AT1G04610.1	1774	1638.72	14	0.267228
AT1G04635.1	810	526.132	86	5.11284
AT1G04640.1	994	787.653	141.524	5.62022
AT1G04640.2	1289	1069.14	2.47625	0.0724465
AT1G04670.1	763	487.701	10	0.641365
AT1G04690.1	1609	1340.68	10124	236.203
AT1G04700.1	4082	3644.5	5034.56	43.2097
AT1G04700.3	3260	2859.38	102.02	1.11603
AT1G04700.2	3900	3478.02	766.423	6.89279
AT1G04710.1	1672	1563.65	926.066	18.5251
AT1G04720.1	75	9.95604	0.0937148	0.294429
AT1G04760.1	1297	1092.62	358.687	10.2685
AT1G04760.2	1379	1222.91	26.3131	0.673035
AT1G04778.1	848	633.382	19	0.938311
AT1G04790.1	2751	2909.73	1304.23	14.0204
TCONS_00000502	2877	3021.59	74.7685	0.774001
AT1G04810.1	3435	3556.95	2607	22.9257
AT1G04900.1	1734	1476.63	532	11.2693
AT1G04945.3	2606	2596.98	22.9092	0.27593
AT1G04940.1	1269	1224.31	840.059	21.4624
AT1G04945.4	1605	1400.57	74.1953	1.65704
AT1G04945.2	1707	1470.13	297.344	6.3265
AT1G04970.3	2197	1968.69	236.35	3.75524
AT1G04970.2	1944	1791.91	176.039	3.07292
AT1G04970.1	1906	1739.51	719.514	12.9382
TCONS_00000516	1945	1756.35	166.092	2.95799
AT1G05000.3	2909	2569.35	1.33984	0.0163113
AT1G05000.2	1341	1166.71	0	0
AT1G05000.1	1245	1044.24	2.66016	0.0796836
AT1G05005.1	684	396.427	1	0.0789034
TCONS_00000526	2767	2471.51	706.788	8.94511
AT1G05087.2	1125	933.601	0	0
AT1G05090.1	1745	1489.84	136.291	2.86144
AT1G05100.1	1341	1246.82	1839	46.1356
AT1G05140.1	1514	1422.35	948	20.8478
AT1G04337.1	368	196.988	0	0
AT1G05200.2	3305	3195.69	263.476	2.5789
AT1G05200.5	2249	2189.25	6.41765	0.0916936
AT1G05200.1	3388	3266.73	106.718	1.02184
AT1G05200.7	2765	2708.13	26.3885	0.304793
AT1G04347.1	411	225.583	2	0.277321
AT1G05210.1	770	608.482	96	4.93494
AT1G05220.1	717	547.853	5	0.285473
AT1G04363.1	282	118.259	1	0.2645
TCONS_00000547	1802	1866.2	148.027	2.48109
AT1G05260.1	1254	1165.65	329	8.82852
AT1G05320.1	2798	1881.11	352.708	5.86489
AT1G05320.4	2800	1886.08	0	0
AT1G05320.3	2842	1907.58	175.076	2.87079
TCONS_00000554	2822	1881.38	46.4141	0.771673
AT1G05320.2	2754	1842.06	187.746	3.18805
AT1G05320.6	2911	1942.46	21.5427	0.346902
AT1G05320.5	3045	2030.59	21.6368	0.333295
AT1G05320.7	2939	1950.35	0	0
AT1G05320.8	2785	1862.62	53.5779	0.899744
AT1G05320.9	2934	1960.45	89.2993	1.42479
AT1G05330.1	688	460.494	10	0.679259
AT1G05360.1	1806	1617.59	1373.32	26.556
AT1G05360.2	2284	1983.63	0	0
AT1G05360.3	1990	1738.83	107.681	1.93705
AT1G05380.2	4235	3997.74	3863.68	30.2305
AT1G05380.3	4293	4044.42	472.426	3.65373
AT1G05380.1	4173	3949.25	62.8969	0.498165
AT1G05400.1	996	1085.69	37	1.066
AT1G05400.2	966	1011.69	0	0
AT1G05420.1	961	1064.4	5	0.146934
AT1G05450.2	874	911.715	39570.5	1357.6
AT1G05450.1	468	328.529	231.491	22.0404
TCONS_00000574	3004	3121.19	8.6555	0.0867422
AT1G05500.1	2367	2399.99	2623.75	34.1957
AT1G05500.2	2014	1948.72	888.596	14.2631
AT1G05510.1	980	805.706	0	0
AT1G05540.2	1472	1546.46	44.9012	0.908195
AT1G05540.1	1401	1489.48	47.0988	0.989085
AT1G05562.1	2136	2270.47	106	1.46032
AT1G05590.3	2157	2094.83	522.767	7.80583
AT1G05590.2	2480	2388.54	96.2327	1.26023
AT1G05590.1	2331	2208.64	0	0
AT1G05600.1	1795	1364	43.3732	0.994636
AT1G05600.3	1749	1332.25	42.4743	0.997236
AT1G05620.1	1557	1382.82	447.208	10.1159
AT1G05620.2	1295	1119.99	184.792	5.16092
TCONS_00000590	6425	7095.65	49.9031	0.219985
TCONS_00000592	6321	6895.05	80.2396	0.364007
TCONS_00000593	6500	7177.58	201.839	0.879602
AT1G05630.1	4888	5298.53	425.254	2.51045
AT1G05630.2	4781	5164.01	115.747	0.701105
TCONS_00000597	6078	6562.05	63.0165	0.300382
AT1G05690.1	1983	1727.53	256.49	4.64413
TCONS_00000600	1915	1673.87	20.7996	0.388681
TCONS_00000599	1924	1685.69	186.711	3.46458
AT1G05710.3	1286	1041.05	71.8439	2.15862
AT1G05710.2	1352	1107.57	217.17	6.13323
AT1G05710.9	1293	1060.5	36.0496	1.06329
AT1G05710.8	1751	1469.19	12.8161	0.272857
AT1G05710.10	2108	1808.26	39.0229	0.675023
AT1G05710.1	2042	1741.74	0.0124236	0.000223112
AT1G05710.5	1193	941.299	0	0
AT1G05710.4	1198	966.191	85.8738	2.78007
AT1G05710.13	1503	1280.65	0	0
AT1G05710.14	904	723.893	199.483	8.61966
AT1G05730.1	1435	1223.48	85.9829	2.19823
TCONS_00000620	1784	1561.34	15.1382	0.303274
AT1G05730.2	787	563.451	74.1546	4.11662
AT1G05740.1	519	303.298	7.72427	0.796611
AT1G05750.2	2713	2551.19	55.513	0.680629
AT1G05750.1	3226	3023.55	170.487	1.76373
AT1G05780.1	864	577.992	170	9.19996
at1g04423	153	26.5973	1	1.17604
AT1G04427.1	304	202.391	1	0.154549
AT1G05785.4	988	896.476	17.417	0.607706
AT1G05785.3	1094	916.117	16.5526	0.565164
AT1G05785.1	772	628.174	229.332	11.4194
AT1G05785.6	1055	984.352	8.19347	0.260361
AT1G05785.5	1397	1098.23	26.3287	0.749882
AT1G05785.2	808	665.412	54.1758	2.54668
AT1G05790.3	2630	2431.34	514.802	6.62298
AT1G05790.4	2538	2296.06	512.114	6.97659
TCONS_00000638	2609	2392.93	235.343	3.07632
AT1G05790.2	2611	2397.3	393.511	5.13446
AT1G05790.1	2288	2047.36	50.2291	0.767398
AT1G05800.1	1416	1241.71	0	0
AT1G05805.1	1795	1737.33	856.726	15.4248
TCONS_00000642	2126	2052.16	49.8597	0.759972
TCONS_00000643	2188	2071.17	170.414	2.57365
AT1G05810.2	1031	821.541	261.223	9.94583
TCONS_00000646	3141	2980.73	87.0363	0.91335
AT1G05810.1	784	605.507	187.788	9.70082
AT1G05820.1	2178	2090.69	1852.56	27.7167
AT1G05820.3	2482	2348.74	492.793	6.56278
AT1G05820.2	2087	1921.37	189.623	3.08702
AT1G05820.4	1648	1444.08	1618.98	35.0678
AT1G05830.4	4145	4020.08	252.669	1.96597
AT1G05830.3	4217	4066.92	259.191	1.99349
AT1G05830.1	4218	4172.52	404.279	3.03069
TCONS_00000655	4651	4751.19	168.003	1.10604
AT1G05830.2	3850	3739.13	443.261	3.70806
AT1G05835.1	599	520.443	116.597	7.00766
AT1G05860.2	1855	1534.44	167.125	3.40682
AT1G05860.1	1375	1146.91	126.112	3.43942
AT1G05860.3	967	715.383	5.76278	0.251972
AT1G05890.2	2675	2438.44	156.111	2.00254
AT1G05890.1	2502	2311.67	2095.92	28.3601
TCONS_00000667	4031	3645.95	0	0
TCONS_00000668	2452	2279.28	96.9702	1.33076
AT1G05894.1	1591	1275.06	13	0.318912
TCONS_00000670	1328	1131.9	9.65317	0.26676
AT1G05900.2	1443	1250.4	85.709	2.14406
AT1G05900.1	1572	1364.47	33.8388	0.775732
TCONS_00000673	1846	1579.06	153.595	3.04254
