target_id	length	eff_length	est_counts	tpm
AT1G03290.1	4386	4565.6	245.483	2.05873
AT1G03310.2	3076	2809.04	501.714	6.8387
AT1G03310.1	3053	2788.81	202.286	2.7773
AT1G03320.1	701	624.732	2	0.122578
AT1G03340.1	1507	1262.7	3	0.0909698
AT1G03360.1	1325	1055.67	238	8.63224
AT1G03365.1	2892	2532.8	635.611	9.60873
AT1G03365.2	3287	2758.66	70.3894	0.976977
AT1G03370.2	4193	4257.27	272.299	2.44901
AT1G03370.1	3896	3978.58	1332.7	12.8257
AT1G03380.1	4183	4397.97	756	6.58182
AT1G04183.1	2007	2298.38	468	7.79649
TCONS_00000351	1257	981.9	0	0
TCONS_00000352	1303	1036.61	225.534	8.33051
AT1G03430.2	1383	1104.99	219.484	7.60535
AT1G03430.1	1275	1011.36	581.982	22.0333
AT1G03440.1	2147	2374.28	642	10.3533
AT1G03495.1	1311	1604.95	9	0.214712
AT1G03540.1	1929	1613.98	55	1.30479
AT1G03545.2	1810	1400.57	80	2.18707
AT1G03600.1	1315	1344.98	1389	39.5424
AT1G03610.2	1974	2045.26	208.915	3.91108
AT1G03610.1	1897	1960.19	2199.09	42.9556
AT1G03630.1	1787	1447.74	852.94	22.5582
AT1G03630.2	1653	1319.04	154.06	4.47205
AT1G03687.1	1455	1257.83	213.338	6.49411
AT1G03687.2	1532	1405.89	5.66238	0.154214
AT1G03700.1	837	649.183	0	0
AT1G03710.1	997	878.927	383.086	16.6886
AT1G03710.2	743	580.471	182.914	12.0654
AT1G03740.2	3294	2974.1	39.7413	0.511637
AT1G03740.1	3194	2895.46	800.259	10.5825
AT1G03750.1	2777	2307.92	402	6.66931
AT1G03770.2	1858	1343.51	24.3566	0.694145
AT1G03770.4	2138	1590.25	29.3049	0.705589
AT1G03770.3	1835	1289.66	292.457	8.68286
TCONS_00000378	1772	1254.5	42.7566	1.305
AT1G03770.1	1815	1280.93	332.251	9.93155
AT1G03770.5	2060	1531.52	16.8732	0.421844
AT1G03770.6	1557	1069.79	0	0
AT1G03790.1	1855	1959.69	909	17.7604
AT1G03810.1	432	215.537	59	10.4811
TCONS_00000384	695	482.287	14	1.11147
AT1G03880.1	1633	1445.18	0	0
AT1G03900.1	1239	1217.9	3558	111.858
AT1G03905.3	1592	1295.31	56.7262	1.67682
AT1G03905.4	1760	1426.39	0	0
AT1G03905.2	1666	1366.71	41.991	1.1764
AT1G03905.1	1346	1081.36	127.283	4.50688
AT1G03910.1	2565	2042.3	1899.27	35.6076
AT1G03910.2	2658	2104.42	12.7272	0.231567
AT1G03920.3	2103	1633.1	1041.69	24.4231
AT1G03920.2	2164	1665.05	68.3604	1.572
AT1G03920.1	2237	1757.5	111.948	2.43892
AT1G03930.1	2419	2167.41	4403	77.7829
TCONS_00000398	2443	2452.15	52.849	0.825211
TCONS_00000399	218	64.6939	4.982	2.9486
TCONS_00000400	2439	2397.85	171.376	2.73655
AT1G03960.2	2583	2676.38	109.835	1.57134
AT1G03960.3	2518	2632.69	0	0
AT1G03960.1	2422	2452.95	304.627	4.75507
AT1G03960.5	2537	2525.57	43.5329	0.659984
AT1G03960.7	1557	1251.2	299.004	9.15012
AT1G03970.1	1190	886.305	1471	63.5485
AT1G03990.1	2384	2207.84	16	0.277478
AT1G04020.1	2476	2135.99	62	1.1114
AT1G04030.1	1854	1606.58	301.069	7.1753
AT1G04030.2	1521	1190.35	149.931	4.82271
TCONS_00000418	3092	2989.32	1189.82	15.24
AT1G04080.3	2963	2820.29	88.3862	1.19996
TCONS_00000420	2963	2849.74	87.2065	1.17171
AT1G04080.1	2767	2614.07	2063.02	30.2178
AT1G04080.4	2853	2643.02	0	0
AT1G04080.5	2264	2107.36	0	0
AT1G04080.2	2444	2428.51	143.56	2.26344
TCONS_00000425	3573	3314.39	66.6438	0.769895
AT1G04090.1	2125	1901.8	114.76	2.31048
AT1G04100.1	1308	1064.47	117.596	4.22998
TCONS_00000428	1544	1310.47	12.4683	0.364296
AT1G04130.1	1468	1209.86	443.799	14.0451
AT1G04130.2	1221	967.513	227.733	9.01248
TCONS_00000431	5341	4668.04	104.288	0.855411
AT1G04160.2	5290	4639.93	214.081	1.76662
AT1G04160.1	5200	4548.84	1288.84	10.8486
TCONS_00000434	5067	4416.5	348.793	3.02388
AT1G04170.2	2026	1925.29	40.7003	0.809427
AT1G04170.1	1860	1766.8	2377.3	51.5195
AT1G04180.1	1649	1536.64	53	1.32062
AT1G04200.2	3102	2938.93	288.48	3.75839
AT1G04200.1	2760	2625.47	1910.84	27.8672
TCONS_00000440	2678	2510.5	326.683	4.98243
TCONS_00000442	4070	4090.75	69.1358	0.647107
TCONS_00000443	4067	4075.63	90.3533	0.848839
AT1G04210.1	4016	4002.34	2989.51	28.5997
AT1G04247.1	2302	1811.19	39	0.824471
TCONS_00000446	3129	2969.63	112.038	1.44457
AT1G04230.1	2100	1829.9	670.669	14.0332
AT1G04230.2	2094	1831.21	21.2928	0.445217
AT1G04250.1	1317	994.752	1775	68.3218
AT1G04295.1	552	493.881	2	0.155054
AT1G04320.1	71	14.9787	0	0
AT1G04350.1	2066	1928.5	276	5.47981
AT1G04370.1	736	548.183	0	0
AT1G04420.1	1559	1294.28	726.775	21.5005
TCONS_00000456	1483	1230.84	100.225	3.11781
AT1G04425.1	457	307.338	9	1.12125
AT1G04430.1	2593	2425.01	2840.58	44.8506
AT1G04430.3	2601	2329.12	0	0
AT1G04430.2	2557	2277.77	401.422	6.74786
TCONS_00000461	2833	2896.52	200.577	2.65143
AT1G04440.1	2407	2150.66	5181.64	92.2511
AT1G04445.2	1276	1260.24	5.29349	0.160829
AT1G04445.1	692	546.017	19.8961	1.3952
AT1G04450.1	1299	1058.4	589	21.308
AT1G04455.1	354	173.328	0	0
AT1G04480.1	891	597.14	1702.21	109.147
TCONS_00000468	934	634.847	12.7897	0.771379
AT1G04267.1	140	20.4667	8	14.9664
AT1G04273.1	199	52.0382	4	2.94316
TCONS_00000471	212	60.511	8	5.0621
AT1G04510.1	2193	2148.76	1544	27.5128
AT1G04510.2	2101	2029.35	0	0
AT1G04520.1	1569	1359.23	238	6.7044
AT1G04540.1	2446	2375.97	21978	354.18
AT1G04550.2	1415	1114.83	300.839	10.3324
TCONS_00000477	1408	1077.49	161.417	5.73605
AT1G04550.1	1488	1145.7	58.744	1.96322
AT1G04555.1	991	801.486	869	41.5145
AT1G04560.1	855	608.847	1	0.062888
TCONS_00000482	3541	2917.09	0	0
TCONS_00000481	3552	2931.77	0	0
TCONS_00000483	5853	5178.43	483.264	3.57324
AT1G04600.1	5766	5075.04	1030.74	7.77649
AT1G04610.1	1774	1610.42	7	0.166431
AT1G04635.1	810	496.942	38	2.92788
AT1G04640.1	994	811.065	79.8392	3.76909
AT1G04640.2	1289	1130.49	9.16078	0.310272
AT1G04670.1	763	470.043	11	0.896048
AT1G04690.1	1609	1325.32	8136	235.054
AT1G04700.1	4082	3709.5	3302.35	34.0865
AT1G04700.3	3260	2891.02	95.1285	1.2599
AT1G04700.2	3900	3502.64	1380.53	15.0912
AT1G04710.1	1672	1504.36	671	17.0784
AT1G04720.1	75	14.2273	0	0
AT1G04760.1	1297	1116.59	178.019	6.10444
AT1G04760.2	1379	1273.99	6.98145	0.209825
AT1G04778.1	848	584.118	14	0.917705
AT1G04790.1	2751	2892.41	1184.48	15.68
TCONS_00000502	2877	3022.76	73.5152	0.931214
AT1G04810.1	3435	3584.14	2388	25.5108
AT1G04900.1	1734	1518.71	508	12.8075
AT1G04945.3	2606	2680.94	29.2181	0.417293
AT1G04940.1	1269	1256.59	534.024	16.272
AT1G04945.4	1605	1446.02	28.2022	0.746768
AT1G04945.2	1707	1515.51	216.556	5.47126
AT1G04970.3	2197	1982.15	164.227	3.17236
AT1G04970.2	1944	1795.81	137.816	2.93843
AT1G04970.1	1906	1743.17	639.35	14.0435
TCONS_00000516	1945	1775.02	141.582	3.05409
AT1G05000.3	2909	2717.19	22.3209	0.314534
AT1G05000.2	1341	1138.76	9.05023	0.304302
AT1G05000.1	1245	1039	23.6288	0.870768
AT1G05005.1	684	496.183	0	0
TCONS_00000526	2767	2532.37	508.44	7.68754
AT1G05087.2	1125	936.869	0	0
AT1G05090.1	1745	1538.49	119.996	2.9864
AT1G05100.1	1341	1104.37	1297	44.9677
AT1G05140.1	1514	1393.82	635	17.4438
AT1G04337.1	368	253.401	1	0.151101
AT1G05200.2	3305	3181.42	162.74	1.95861
AT1G05200.5	2249	2178.78	2.67756	0.0470546
AT1G05200.1	3388	3248.14	60.8966	0.71785
AT1G05200.7	2765	2664.62	0	0
AT1G04347.1	411	249.371	1	0.153543
AT1G05210.1	770	603.03	60	3.80967
AT1G05220.1	717	581.718	1	0.0658208
AT1G04363.1	282	112.198	0	0
TCONS_00000547	1802	1870.18	0	0
AT1G05260.1	1254	1127.72	446	15.1429
AT1G05320.1	2798	1875.35	338.729	6.91587
AT1G05320.4	2800	1868.74	53.8425	1.10319
AT1G05320.3	2842	1890.53	268.472	5.43741
TCONS_00000554	2822	1873.25	112.273	2.29485
AT1G05320.2	2754	1835.96	171.188	3.57016
AT1G05320.6	2911	1941.7	19.6127	0.386751
AT1G05320.5	3045	2023.39	3.69958	0.0700084
AT1G05320.7	2939	1947.1	46.3721	0.911893
AT1G05320.8	2785	1853.33	52.8499	1.09186
AT1G05320.9	2934	1961.68	68.9607	1.34601
AT1G05330.1	688	446.412	4	0.343083
AT1G05360.1	1806	1656.73	1399.99	32.3556
AT1G05360.2	2284	2063.65	5.1867	0.0962344
AT1G05360.3	1990	1782.94	60.8205	1.30614
AT1G05380.2	4235	3944.5	4151.84	40.3018
AT1G05380.3	4293	4004.3	437.028	4.17886
AT1G05380.1	4173	3877.64	186.137	1.83798
AT1G05400.1	996	1113.62	34	1.16901
AT1G05400.2	966	1046.83	0	0
AT1G05420.1	961	1107.86	3	0.103684
AT1G05450.2	874	968.939	34780.8	1374.42
AT1G05450.1	468	353.322	107.18	11.6149
TCONS_00000574	3004	3183.99	27.5733	0.331584
AT1G05500.1	2367	2491.15	2206.12	33.9083
AT1G05500.2	2014	2024.08	778.308	14.7231
AT1G05510.1	980	792.183	0	0
AT1G05540.2	1472	1600.32	26.457	0.633007
AT1G05540.1	1401	1545.99	68.543	1.69759
AT1G05562.1	2136	2398.07	49	0.782366
AT1G05590.3	2157	2130.73	383.21	6.88629
AT1G05590.2	2480	2459.67	51.7218	0.805141
AT1G05590.1	2331	2270.83	47.068	0.793628
AT1G05600.1	1795	1304.09	46.421	1.36296
AT1G05600.3	1749	1272.09	52.5263	1.58101
AT1G05620.1	1557	1374.63	434.851	12.1124
AT1G05620.2	1295	1116.68	147.149	5.0455
TCONS_00000590	6425	7272.06	0	0
TCONS_00000592	6321	7026.57	74.8276	0.40775
TCONS_00000593	6500	7357.46	66.0427	0.343694
AT1G05630.1	4888	5271.21	151.2	1.09829
AT1G05630.2	4781	5112.59	380.348	2.8485
TCONS_00000597	6078	6657.4	171.267	0.98502
AT1G05690.1	1983	1765.24	239.116	5.18658
TCONS_00000600	1915	1705.2	13.6413	0.306307
TCONS_00000599	1924	1719.16	105.242	2.34396
AT1G05710.3	1286	1096.58	171.772	5.99772
AT1G05710.2	1352	1172.06	363.548	11.8765
AT1G05710.9	1293	1123.02	36.1318	1.2319
AT1G05710.8	1751	1574.76	8.26764	0.201022
AT1G05710.10	2108	1932.41	105.407	2.08855
AT1G05710.1	2042	1856.93	3.44557	0.0710463
AT1G05710.5	1193	995.008	0	0
AT1G05710.4	1198	1018.02	154.017	5.79279
AT1G05710.13	1503	1364.22	20.5019	0.57542
AT1G05710.14	904	765.971	69.9098	3.49463
AT1G05730.1	1435	1240.18	24.0961	0.74394
TCONS_00000620	1784	1584.99	39.5671	0.955838
AT1G05730.2	787	577.254	48.9446	3.24648
AT1G05740.1	519	272.603	4.39226	0.616926
AT1G05750.2	2713	2511.49	46.0717	0.70239
AT1G05750.1	3226	2991.4	106.928	1.36866
AT1G05780.1	864	560.144	142	9.70654
at1g04423	153	26.0673	6	8.81314
AT1G04427.1	304	130.226	0	0
AT1G05785.4	988	936.098	4.32851	0.177049
AT1G05785.3	1094	970.679	21.0176	0.829053
AT1G05785.1	772	651.22	195.87	11.5164
AT1G05785.6	1055	1039.4	9.83008	0.362119
AT1G05785.5	1397	1167.26	35.5696	1.16677
AT1G05785.2	808	707.313	44.3842	2.40266
AT1G05790.3	2630	2370.96	299.188	4.83165
AT1G05790.4	2538	2230.49	584.322	10.0306
TCONS_00000638	2609	2344.22	237.531	3.8797
AT1G05790.2	2611	2351.87	264.959	4.31361
AT1G05790.1	2288	1972.1	0	0
AT1G05800.1	1416	1317.49	6	0.174373
AT1G05805.1	1795	1773.28	551.618	11.9107
TCONS_00000642	2126	2047.29	71.0333	1.32849
TCONS_00000643	2188	2084.31	107.348	1.97201
AT1G05810.2	1031	781.967	331.299	16.2221
TCONS_00000646	3141	3011.12	251.277	3.19521
AT1G05810.1	784	577.158	140.738	9.33666
AT1G05820.1	2178	2151.36	1124.67	20.0165
AT1G05820.3	2482	2407.4	488.564	7.77048
AT1G05820.2	2087	1987.09	167.03	3.21851
AT1G05820.4	1648	1499.87	1033.86	26.3928
AT1G05830.4	4145	4009.25	320.948	3.06512
AT1G05830.3	4217	4055.06	118.801	1.12175
AT1G05830.1	4218	4214.64	291.496	2.64818
TCONS_00000655	4651	4836.34	121.67	0.963258
AT1G05830.2	3850	3704.69	448.806	4.63856
AT1G05835.1	599	545.405	49.279	3.45954
AT1G05860.2	1855	1523.68	153.851	3.86617
AT1G05860.1	1375	1135.99	102.09	3.44099
AT1G05860.3	967	682.907	7.05918	0.395793
AT1G05890.2	2675	2432.48	183.488	2.88825
AT1G05890.1	2502	2297.93	1613.65	26.8875
TCONS_00000667	4031	3709.38	73.5854	0.759567
TCONS_00000668	2452	2237.58	41.7643	0.714664
AT1G05894.1	1591	1289.46	0	0
TCONS_00000670	1328	1129.56	22.1215	0.749861
AT1G05900.2	1443	1247.63	89.1986	2.73747
AT1G05900.1	1572	1369.51	66.3904	1.85616
TCONS_00000673	1846	1610.9	68.6857	1.63258
TCONS_00000674	1302	1101.1	87.6039	3.04631
AT1G05910.1	4018	3934.06	1469	14.2974
AT1G05920.1	1477	1380.27	7	0.194182
AT1G05990.1	793	443.714	5	0.431462
