target_id	60_compatible1	60_compatible2	60_compatible3	60_incompatible1	60_incompatible3	60_incompatible4
AT1G05562.1	0.782366	1.4772	1.30844	1.40305	0.950767	1.46032
AT1G05733.1	0.0865081	0.0824433	0	0.0694121	0	0
AT1G05737.1	0	1.16063	0.532134	0.459014	1.42421	0.529495
AT1G05747.1	0.473707	0.134164	0	0.144034	0	0
AT1G05753.1	0.780565	0.46703	1.34331	1.0799	0.8455	0.256335
AT1G05767.1	36.2152	32.1592	32.2639	31.1888	37.138	33.2646
AT1G05767.2	0	0.173582	0.0543877	0.144643	0.0967254	0.0543189
AT1G05777.1	0.477506	0	0	0.326627	0	0.374568
AT1G05837.1	0.0900989	0.241853	0.407876	0.0993141	0.100398	0.0372183
AT1G05857.1	0.446245	0	0.170717	0	0.312176	0
AT1G05873.1	0.101668	0.0879632	0.201551	0.144044	0	0.202386
AT1G05913.1	0.540019	0.247721	0.413544	0	0.188467	0.208113
AT1G05927.1	0.311521	0.0208387	0.211745	0.110676	0.187244	0.0351963
AT1G05933.1	0.117503	0	0.0919614	0	0	0
AT1G05937.1	0	0.192713	0.17411	0	0.0786726	0.173671
AT1G06002.1	1.72053	1.91531	1.60281	1.89975	1.88054	2.41612
AT1G06003.1	0	0.063977	0	0.107233	0.0534631	0.179538
AT1G06083.1	0	0	0	0.187855	0.193149	0
AT1G06113.1	2.3163	0.502067	2.29248	0	0.82434	0.456929
AT1G06133.1	0.618557	0	0.490422	0.42402	1.31696	0
AT1G06197.1	0.295934	0	0.227283	0.201112	0	0
AT1G06265.1	0.563901	0.132791	1.24703	0.334512	0.473034	0.647746
AT1G06265.2	1.88306	2.979	1.09712	1.52086	2.09292	1.45043
AT1G06265.3	0.80882	1.0811	0.759382	0.543551	0.623783	0.175848
AT1G06313.1	0.348479	0.158303	0.363244	0.319872	0.193903	0
AT1G06323.1	0.936257	0	0.179073	0.796616	0.327251	0.180501
AT1G06393.1	0.339998	0.144338	0.130611	0	0	0
AT1G06473.1	2.33454	2.10032	2.57975	2.23053	1.79721	2.11485
AT1G06537.1	13.0276	7.32424	11.9113	13.8179	20.6327	25.66
AT1G06573.1	0.853819	0.600871	0.663899	0.671779	0.809596	0.825161
AT1G06587.1	0	1.19006	1.07658	0.949071	1.2229	0.811416
AT1G06593.1	0	0.150856	0	0.236886	0.231972	0
AT1G06627.1	0.117695	0.102316	0	0.166351	0	0
AT1G06787.1	0	0.262011	0.236511	0	0	0
AT1G06823.1	0.122592	0	0.239784	0	0	0.119712
AT1G06837.1	1.09441	1.35212	0.968921	0.366405	0.363496	0
AT1G06907.1	0	0	0	0.0963607	0	0.107657
AT1G06987.1	0.372417	0.173695	0.169338	0	0.146607	0.334752
AT1G06993.1	1.18373	0.251716	0.227283	0.201112	0.82815	0.915556
AT1G07023.1	1.61445	2.36919	1.8665	1.37517	0.597464	1.17156
AT1G07027.1	3.36021	2.65689	2.8155	2.96955	1.80294	2.87703
AT1G07119.1	0.865935	0.635872	0.499357	0.915861	0.570849	0.471614
AT1G07119.2	0.083566	0	0	0.0694407	0.0927334	0.0988103
AT1G07119.3	0.094951	0.148538	0.145901	0.110127	0.175526	0.168976
AT1G07119.4	0	0.308673	0.196488	0.242221	0.394037	0.363883
AT1G07119.5	0	0.0531155	0.083835	0	0	0.0805757
AT1G07128.1	2.34261	3.52088	1.98413	1.41648	1.22504	0.795044
AT1G07143.1	0.158782	0.144596	0.0687271	0.0605935	0	0.0685977
AT1G07193.1	1.11073	0.316259	1.71745	2.26972	1.03926	1.14883
AT1G07273.1	0	0	0.147467	0.13153	0	0.148721
AT1G07287.1	0.336363	0	0.259391	0	0.235779	0
AT1G07317.1	0	0.299817	0	0.239135	0.24649	0
AT1G07323.1	0.4892	0	0.530332	0.788163	0.459505	0
AT1G07437.1	0	0	0	0.326627	0	0.749137
AT1G07457.1	0.0479628	0	0.0420562	0.222709	0.221018	0.166908
AT1G07463.1	0	0.11178	0.10079	0	0	0.101631
AT1G07477.1	0.96255	1.74336	1.54657	1.19433	0.606124	1.08507
AT1G07513.1	0.409336	0.617293	0.471249	0.417576	0.818826	0.115745
AT1G07547.1	0.184764	0.250463	0.156796	0	0	0.07777
AT1G07603.1	0.414746	0	0.113844	0	0	0
AT1G07683.1	0	0.124959	0.0592705	0.0525371	0	0
AT1G07728.1	4.26381	4.34003	4.2268	4.12732	4.3688	4.41643
AT1G07728.2	3.35034	2.83709	4.36868	4.80519	4.81786	4.95323
AT1G07743.1	13.8238	11.3697	12.0197	11.0062	16.0362	17.4533
AT1G07753.1	0.0441125	0	0	0.131284	0.097374	0
AT1G07783.1	0.221504	0.259156	0.181077	0.161757	0.217839	0.120455
AT1G07793.1	0	0.136722	0	0.224737	0	0.127828
AT1G07813.1	0	0.157646	0.296943	0	0	0
AT1G07823.1	0.572042	0.769375	0.839467	0.64713	0.410913	0.692725
AT1G07857.1	1.37056	0.593997	0	0	1.45849	1.08567
AT1G07887.1	0.198483	0.183364	0.350714	0.21023	0.0995208	0.666768
AT1G07893.1	0.180141	0.0206609	0.300719	0.035449	0.0349782	0.0792174
AT1G07943.1	0.0244287	0	0.304719	0.965858	0	0.204304
AT1G08037.1	0.353547	0.28448	0.202488	0.409504	0.33002	0.205342
AT1G08043.1	6.28296	7.44192	6.86865	4.46576	2.91459	4.01298
AT1G08043.2	4.12137	0.269595	1.6053	0	0.285564	0.533369
AT1G08073.1	0	0.143098	0.275579	0.242075	0.120382	0.136182
AT1G08103.1	0.57136	0.477165	0.956787	0.800441	0.603258	0.600556
AT1G08213.1	0.262451	1.10528	0.653354	0.875077	1.42799	1.22597
AT1G08217.1	0.251713	0.222651	0.315251	0.183955	0.0920402	0.616128
AT1G08273.1	0.805355	1.29144	1.57451	0.93261	0.484958	1.26444
AT1G08283.1	10.4811	13.9437	12.3634	11.373	10.3482	14.978
AT1G08293.1	0.367445	0.627617	0.852149	1.25141	1.28924	1.71068
AT1G08357.1	0.490793	1.26845	0	0	0	1.15583
AT1G08417.1	0.899221	0.255075	0	0.203848	0	0.231948
AT1G08457.1	0.246103	0.417327	0.253283	0.338935	0.251003	0.188872
AT1G08507.1	0.580441	0	0	0.442805	0.375689	0.199904
AT1G08543.1	0.0604479	0	0.0948086	0	0.0418337	0
AT1G08592.1	1.25798	1.33278	1.2223	1.61027	2.03842	1.71088
AT1G08592.2	0.0724666	0.162375	0.261701	0.0593398	5.25423e-5	0.00844673
AT1G08657.1	0.0673794	0.123704	0.177783	0	0	0
AT1G08683.1	0	1.17395	2.15341	1.39303	0	0
AT1G08697.1	0.370244	0.632518	1.14497	1.26096	1.03926	0.861623
AT1G08703.1	0	0.434676	0	0.174087	0.357869	0
AT1G08707.1	0.182674	0.158426	0.295326	0	0	0.150604
AT1G08727.1	0.359958	0.0657257	0.896161	0.167983	0.0553044	0
AT1G08753.2	1.87723	2.16521	0.496	0	0.887465	0
AT1G08857.2	0.952144	1.06077	1.11488	1.32988	1.11109	1.10777
AT1G08893.1	0.351191	0.101495	0.0925542	0	0.417656	0.281419
AT1G08973.1	0.197034	0	1.97481	0.255447	0.321749	0.606574
AT1G08973.2	1.38748	0.544617	1.27995	1.38036	1.73806	1.61191
AT1G08993.1	0.378563	0	0.293095	0.258141	0	0
AT1G08997.1	1.06749	1.13209	0.61278	0.181316	0.744897	0.411208
AT1G09013.1	0	1.03536	0.312826	1.10137	0	0.941011
AT1G09023.1	0.420012	1.71033	0.935159	0.731261	0.511059	1.15066
AT1G09023.2	0.3641	0	0.389175	0.404383	0.429696	0.403483
AT1G09167.1	0.910901	1.55036	0.233346	0.412999	0.425067	0.705108
AT1G09193.1	1.88747	1.33483	1.80875	2.27483	1.43563	1.0013
AT1G09253.1	1.25939	2.63088	1.56253	1.41392	0.997046	2.13605
AT1G09257.1	0.617472	0.210664	0.866955	1.19158	0.885297	0.667183
AT1G09297.1	0	0.449388	0	0.239256	0.122833	0
AT1G09327.1	0.0772514	0.131796	0.0594268	0.107878	0	0.0603463
AT1G09363.1	0.105759	0.0957482	0.174877	0	0	0
AT1G09367.1	0	0.461865	0	0.366051	0.760358	0
AT1G09417.1	1.39184	0.70882	2.9845	1.70083	0.77743	1.93158
AT1G09421.1	0.105439	0.0928894	0	0.155273	0	0
AT1G09427.1	1.11848	1.56009	0.556125	1.13167	0.273298	0.873018
AT1G09433.1	0	0.457048	0	0.72487	0.376638	0
AT1G09437.1	0.512027	0.217338	0.391951	0	0.357869	0
AT1G09443.1	0	0	0.113257	0	0.0979484	0.222849
AT1G09453.1	0.260633	0.356258	0.681158	0.201078	0.450267	0.449791
AT1G09487.1	0.0316359	0.167856	0.319648	0.213286	0.16468	0.185852
AT1G09523.1	0	0.502067	1.37549	0.396859	0.82434	0
AT1G09527.1	0.148425	0	0.114566	0	0	0
AT1G09543.2	5.78978	3.70564	6.33002	6.38379	5.45463	4.84736
AT1G09547.1	0.654231	1.13335	1.03893	0.897749	1.39322	1.54956
AT1G09573.1	0.556737	1.18137	0	0.188981	0	0
AT1G09593.1	0.180337	0	0.29774	0.132345	0.904193	0.147353
AT1G09603.1	0.679414	0.21352	0.45889	0.731156	0.663619	0.737644
AT1G09627.1	0.051	0.0772245	0.0589865	0.0524029	0	0.0292972
AT1G09657.1	0	0.226418	0.40852	0.326863	0	0
AT1G09683.1	0	0	2.72439	0.939441	0.972326	1.08567
AT1G09753.1	0	0.388972	0.353613	0	0	0
AT1G09773.1	0.136656	0.0641362	0.177222	0.157975	0.164027	0.0592563
AT1G09783.1	0.337337	0.157501	0.244154	0.265205	0.788441	1.04115
AT1G09797.1	0.599229	0.464523	0.65553	0.821201	0.338245	1.08267
AT1G09803.1	0.162088	0.426404	0.134523	0	0	0
AT1G09823.1	1.36687	0.38674	0.174331	0.155192	0	0
AT1G09853.1	1.33373	0.282944	0.778097	0.453884	1.0497	1.40679
AT1G09863.1	2.07166	2.05918	2.43364	2.3337	2.50095	3.15435
AT1G09863.2	2.74299	1.14862	0.995288	0.699382	0.580577	1.24633
AT1G09863.3	0	0	0.0138806	0.891316	1.21377	1.04254
AT1G09863.4	0	1.70369	0.0657147	0.789772	0.789608	0.0408614
AT1G09863.5	1.36746	2.06609	0.4822	0	0.485971	0
AT1G09917.1	0.157786	0	0.125888	0	0	0
AT1G09927.1	0.109095	0.0920619	0.306982	0.117359	0.0785987	0
AT1G09963.1	0.391392	0	0.148017	0.134083	0.546959	0
AT1G10682.1	11.0509	16.1832	9.69073	11.1943	12.6812	15.3713
AT1G11175.1	15.3821	14.8154	18.686	22.0491	25.2676	22.9386
AT1G11185.1	4.23946	2.18183	1.85583	6.3532400000000004	1.1786	3.31122
AT1G11592.1	7.99094	7.85435	6.42205	6.89702	8.39541	10.1632
AT1G11592.2	0.320528	0.520498	0.379498	0.0604684	0.243903	0.579631
AT1G13448.1	0.223196	1.69528	0.258689	0.537313	0.312311	0.171588
AT1G15002.1	0.187281	0.133494	0.113684	0.139126	0.088596	0.227907
AT1G15175.2	0.133198	0.20075	0.224264	0.181294	0.033516	0.222535
AT1G15175.3	0	0	0	0.105508	0	0.233838
AT1G15405.1	1.61804	3.01711	0.00224602	1.00082e-4	1.9063	2.11546
AT1G16489.1	0.561727	0.738622	0.554769	0.394825	0.62082	0.525837
AT1G16489.3	0.843564	0.643179	0	0.5563	0.394179	0.761172
AT1G16489.4	0.0768297	0.0510895	0.0781903	0.241657	0.201288	0.162511
AT1G16635.1	0.0683285	0.164773	0	0.0681501	0.13728	0.0755708
AT1G17232.1	1.21752	0.238351	0.497642	0.447872	0.330021	0.608707
AT1G17255.1	0.552948	0.684366	1.03977	0.900784	0.642889	0.607952
AT1G17255.2	0.804168	0.675253	0.0867713	0.411172	0.574206	1.02707
AT1G18382.1	0.937031	0.979765	1.06611	1.27603	1.79902	1.51206
AT1G18415.1	0.110348	1.09384	0.823816	0.899598	0.204808	1.51316
AT1G18745.1	13.7012	10.9883	6.12717	9.51172	11.5853	10.7354
AT1G20515.1	0.421749	0.464034	0.688369	0.461223	0.462358	0.0763782
AT1G20515.2	0.754924	0.608759	0.781152	1.2005	0.526884	1.25641
AT1G20691.1	0.982867	0.7313	0.564737	0.930337	0.806429	0.829071
AT1G21529.1	1.08158	0.833479	1.14282	0.788335	1.18921	0.74122
AT1G22403.1	0.689487	2.03445	2.62114	2.16397	2.91812	3.29759
AT1G22403.2	4.43247	3.54203	2.62595	4.12885	4.76057	5.15362
AT1G23052.1	0.301528	1.84939	0.263114	0.713989	1.04778	0.795764
AT1G25098.1	93.6293	101.438	75.2666	102.593	123.762	147.22
AT1G25098.2	75.771	92.9643	72.7446	73.9626	91.7375	100.263
AT1G25098.3	11.758	11.7717	16.2996	12.3737	11.754	12.0823
AT1G26208.1	0.263085	0.318177	0.362755	0.277294	0.43335	0.583119
AT1G26208.3	0.315708	0.430676	0.593711	0.59554	0.197043	0.400606
AT1G26208.4	0	0.442675	0	0.195676	0.0767069	0.0777461
AT1G26208.5	1.09316	0.00676255	0.587166	0.362074	1.18694	1.47129
AT1G26208.6	0	0.128985	0	0.0697754	0	0.10417
AT1G26218.1	1.1299	1.02812	0.83718	1.05298	1.25015	1.5411
AT1G26558.1	1.82866	2.34197	2.29716	2.87041	0.813342	2.16562
AT1G26558.2	0.0858747	0.293374	0.118529	0.249135	0.298265	0
AT1G27921.1	22.1686	15.2455	19.4184	24.1444	26.8827	23.5329
AT1G27921.3	9.83382	6.4818	7.26451	8.00432	10.4785	8.44662
AT1G27921.4	0.792946	0.782214	0.377736	0.833338	0.508671	0.568787
AT1G28685.1	1.49091	1.41956	1.28124	1.40229	1.3861	1.69322
AT1G28715.1	0.321856	0.888406	0	0.8963	0.585441	0.484423
AT1G29357.1	2.59622	1.71756	1.77978	2.93878	2.72289	3.01426
AT1G29357.2	7.34737	8.24056	6.73971	9.01257	12.3598	7.97211
AT1G29357.3	7.10571	4.43225	4.16672	4.2278	6.05919	7.39831
AT1G29785.3	8.18326	9.22485	4.41198	7.47535	9.66244	7.95025
AT1G30282.1	0.181734	0	0.095307	0.137377	0.298103	0.285731
AT1G31485.1	0.954319	0.397751	0	0.629655	0.275571	0.481748
AT1G31935.1	36.9849	29.8427	25.418	66.9196	73.5067	68.6704
AT1G32172.1	0.281185	0.298085	0.2535	0.473826	0.347484	0.754323
AT1G33415.1	1.63615	1.40611	2.08285	1.36555	1.49128	1.22188
AT1G33415.2	1.22667	1.03862	0.48098	1.10258	1.22214	1.73184
AT1G33415.3	0.394221	0.676679	0.159047	2.23962	0.611102	1.09519
AT1G33415.4	0.304847	0.236089	0.396326	0.37809	0.239203	0.305461
AT1G33615.1	0.395246	0.361184	0.250607	0.100655	0.165769	0.165369
AT1G33615.3	0.422004	0.490226	0.358799	0.421621	0.377163	0.531575
AT1G33615.4	0	0.077406	0.0519637	0.0738593	0	0.0666558
AT1G33615.5	0.114748	0.147519	0.0719388	0.0829948	0.0633322	0.172191
AT1G33615.6	0.101869	0.158757	0	0.111728	0.145932	0.0764407
AT1G34418.1	97.8709	101.1	99.5069	100.423	121.372	114.61
AT1G34844.1	6.45632e-6	0.487368	0	0	0.360774	0.890198
AT1G34844.2	3.41851	2.39262	1.87994	2.58601	2.96565	2.28663
AT1G34844.3	1.21792	0.916782	1.47792	1.43826	2.19556	2.41985
AT1G36992.1	0.165825	0.0777114	0	0	0	0
AT1G43765.1	0.864658	0.293585	0	0.355855	1.09416	1.07172
AT1G44125.1	0	0.563731	0.134515	0.0595111	6.79295e-6	5.64675e-10
AT1G44125.3	0	0.0905108	0	0.198044	0.0848479	0.105557
AT1G44125.4	0.356679	0.21124	0.429421	0.236788	0.182981	0.106317
AT1G44125.5	0.669952	0.622105	0.417124	0.503295	0.579764	0.814321
AT1G44125.6	0	0.145105	0.420116	0.0451883	0.0103505	2.53381e-6
AT1G44125.7	0.409478	8.77402e-8	2.14854e-4	0.293828	0.427423	0.474539
AT1G46554.1	10.0868	9.8676	8.35629	9.71867	12.76	11.2368
AT1G48315.2	0.474171	0.2813	0	0.143054	0.33017	0.0683317
AT1G48315.3	0	0.0839178	0.131345	0	0	0.143229
AT1G48315.4	0.235015	0.625114	0.693782	0	0.739027	0.64173500000000006
AT1G48315.5	0.205185	0.214805	0	0.806546	0	0.467354
AT1G49832.1	0.691508	0.551989	0.662885	1.55751	1.92649	1.68935
AT1G49832.2	3.75471	2.66959	2.25691	3.0868	4.55073	2.7154
AT1G49938.1	4.10831e-6	0.175038	0.406545	0	0	0
AT1G49938.2	0.190427	0.0829951	0.0759361	0.140732	0.0352118	0.19573
AT1G49952.1	1.99523	1.62458	2.23929	1.8097	0.88161	0.867041
AT1G50055.1	0.95253	1.43006	0.494177	0.612428	0.792652	1.05882
AT1G50659.1	0.252303	0	0.283338	0.25374	0.402048	0.190646
AT1G51645.1	0.620741	1.42795	0.435563	1.07203	0.783644	0.294498
AT1G51645.2	0.659422	0.331417	0.286155	0.206761	0.750551	1.22866
AT1G51645.3	0.0584639	0	0.0528478	0	0	0.043332
AT1G52347.1	8.18947	9.63771	8.76537	9.36763	10.8952	10.7015
AT1G52347.2	1.65074	1.86905	1.39173	1.57549	2.19698	1.75599
AT1G53233.1	0.206511	0.172952	0.106219	0.06349	0.211855	0.142694
AT1G53801.1	0.146695	0	0.061605	0	0.109126	0
AT1G54355.2	0	0.299817	0.271152	0.239135	0	0
AT1G55525.1	0.26534	0.225144	1.01548	0.166528	0.740513	0.613057
AT1G56165.1	0.577906	0.930586	0.920038	0.570552	0.723831	0.43142
AT1G56242.1	0.858209	0.480149	0.20184	0.149528	0.484287	0.436129
AT1G56612.1	1.6915	1.43919	2.13698	2.71485	2.04166	2.5224
AT1G56612.2	1.01808	1.85106	1.15327	0.704401	1.45006	1.04517
AT1G56612.3	6.30786	5.35422	6.0076599999999996	5.50915	7.50815	6.77424
AT1G58590.1	2.03398	1.82534	3.61746	2.80848	3.9062	4.1577
AT1G58590.2	0.925881	1.4271	1.46729	2.31825	2.25067	2.2632
AT1G60505.1	0.0847836	0.293876	0.163727	0.260819	0.151958	0.270439
AT1G60505.2	1.48348	1.72599	1.02332	1.54652	2.1398	2.2707
AT1G60505.3	1.2785	1.0867	1.20567	1.06352	0.449123	0.75391
AT1G60505.4	0.17626	0.274205	0.0731237	0.104513	0.457994	0.652891
AT1G60505.5	0	0	0.0725354	0.220757	0.075421	0.235576
AT1G60505.6	0.908483	0.860549	0.812847	0.286976	0.612044	0.455408
AT1G60505.7	0	0.39509	0	0	0.354871	0.132856
AT1G60525.1	0.429481	0.541799	0	0.192871	0.662376	0.817627
AT1G60525.3	1.01272	1.19383	1.55293	0.881457	0.859356	1.92263
AT1G60545.1	3.1188	2.18217	2.34896	3.83742	3.47323	4.16701
AT1G60545.2	0.279643	0.121908	0	0.122525	0.233838	0.362991
AT1G60545.3	0.325507	0.477658	0.163106	0.395247	0.397828	0.387259
AT1G60545.4	0	0.562044	0.168942	0.903227	0.618089	1.36272
AT1G64563.1	1.96208	0	0	0	0.46069	0.913804
AT1G64572.1	15.5958	9.67071	14.5486	10.7311	12.949	10.5505
AT1G64618.1	0.131495	0	0.108267	0	0.590038	0.108
AT1G66173.1	0.105469	0.10016	0.0313908	0.110648	0	0.0620348
AT1G67105.1	0.174875	0.10066	0.28383	0.29311	0.0844893	0.472884
AT1G67365.1	4.16961	4.88036	6.88438	6.423	5.49023	6.08008
AT1G67792.1	1.80059	0.713967	1.71667	1.9696	2.27564	1.70863
AT1G67792.3	0.959048	0.437509	0.426263	0.416597	0.455208	0.824783
AT1G67792.4	2.24016	1.51982	0.777766	1.49112	1.63373	1.29296
AT1G68872.1	0	0.196548	0	0.215005	0.087707	0
AT1G68872.3	0.339243	0	0.182508	0	0	0.292402
AT1G68872.4	0.338803	1.57027	0.58806	0.901582	1.55669	0.47988
AT1G69252.1	28.6547	32.9652	33.6986	25.0753	40.9396	26.8044
AT1G69252.2	0	0	1.68469	0.976461	0	1.28585
AT1G69572.1	0	0	0	0.41252	0.129614	0.314492
AT1G69572.3	0.114533	0.100952	0.189721	0	0	0.0645917
AT1G69587.1	1.28893	0.867712	0.857421	0.734945	1.85706	1.97426
AT1G69587.2	0	0.367669	0	0.886187	0.152337	0.313761
AT1G69587.3	9.22692	10.6601	11.6907	11.2545	8.34866	8.88759
AT1G69587.4	0.241258	0.439983	0.0718223	0.0599947	0.176649	0.203708
AT1G70185.1	4.67652	8.07803	10.9169	8.80341	5.14244	8.84898
AT1G70518.1	7.78377	4.57531	6.21155	5.8514	6.55841	5.0453
AT1G70581.1	0.0802528	0.474751	0.189159	0.221548	0.0564759	0.0627591
AT1G71528.1	0.556768	0.59698	0.44771	0.808113	0.60278	0.879514
AT1G71528.2	1.30371	1.83489	1.16361	0.823339	0.65451	1.11937
AT1G71528.3	0.411962	0.0353302	0.337807	0.210855	0.755241	0.503017
AT1G71528.4	7.90486e-8	0	0.211593	0.29387	0.577716	0.683847
AT1G72852.1	0.170806	0	0.536768	0.830387	0.0723498	0.549796
AT1G72852.3	0.150243	0.0309675	0.215223	0.146062	0	0.121705
AT1G72855.1	0.181298	0	0.17997	0.344711	0.405542	0
AT1G72855.2	0.769088	0.436677	0.231284	0.316774	0.498562	0.517356
AT1G72855.3	0.425142	0.676197	0.401146	0.85048	0.825306	1.0203
AT1G72855.4	0.114772	0.275111	0.240744	0	0	0.122674
AT1G74205.1	0	0	0.128073	0.675354	0.436521	0
AT1G74205.2	1.32079	0.657589	0.283836	0	0.236479	0.425679
AT1G74545.1	0.141678	0.18968	0.282882	0.20397	0.197088	0.115256
AT1G74545.2	0.0218995	0.0543392	0.0636665	0.31266	0	0.166442
AT1G75295.1	1.13742	2.21684	1.30656	1.54835	1.73254	1.54984
AT1G75295.2	1.14316	2.29125	1.65833	2.15951	2.50115	2.50241
AT1G75295.3	1.97657	1.0958	1.42299	1.27874	2.63301	2.57277
AT1G75295.4	0.69839	0.79236	0.371598	0.452337	0.00352232	0
AT1G75891.1	1.94561	1.46327	1.20566	1.94443	1.76738	1.74341
AT1G75891.2	0.245726	0.18419	0	0	0.383527	0
AT1G76878.1	1.01488	1.09288	1.03931	1.01339	1.42513	1.22554
AT1G78265.1	2.9772	2.30052	1.97209	2.20553	2.99516	3.21413
AT1G78865.1	0.221276	0.718364	0.25207	0.270123	0.13741	0.327808
AT1G79075.1	35.6057	53.9238	52.1207	60.9603	53.247	71.4782
AT1G79075.2	0.6291	0.620498	0.778108	0.763112	1.36099	1.2831
