target_id	length	eff_length	est_counts	tpm
AT1G01570.2	1885	1957.3	1961.08	27.9811
AT1G01570.1	1644	1671.85	450.922	7.53236
AT1G01580.1	2635	2681.19	8	0.0833276
AT1G01590.1	2646	2585.9	58	0.626387
AT1G01600.1	2323	2448.31	1325.05	15.1145
AT1G01630.1	1479	1270.96	1959	43.0459
AT1G01690.2	1867	1548.97	0.0627311	0.00113101
AT1G01690.1	1830	1512.84	80.6833	1.48943
TCONS_00000092	1812	1508.21	140.253	2.59703
AT1G01690.3	1767	1455.71	0.00145071	2.78312e-05
AT1G01695.1	1658	1259.68	59	1.30803
AT1G04033.1	363	194.083	0	0
TCONS_00000096	2959	3038.13	49.8451	0.458188
TCONS_00000097	2522	2506.98	206.173	2.29672
TCONS_00000098	2702	2694.58	46.8725	0.485798
TCONS_00000099	3361	3229.6	296.576	2.56457
AT1G01710.1	1709	1636.88	1614.22	27.5406
AT1G01720.1	1653	1829.48	5966	91.0716
AT1G04047.1	451	177.403	13	2.04649
AT1G01730.1	1780	1726.15	877.792	14.2017
TCONS_00000106	1419	1203.67	38.2076	0.886484
AT1G01750.1	947	756.493	65.7166	2.42604
AT1G01750.2	905	634.731	68.2834	3.00437
TCONS_00000110	3194	3154.12	1372.56	12.1529
AT1G01780.1	939	808.686	6691.44	231.082
AT1G01790.1	4261	4256.82	370.546	2.431
TCONS_00000114	4232	4221.15	1573.05	10.4073
TCONS_00000117	4291	4258.74	671.43	4.40298
TCONS_00000116	4247	4230.21	523.086	3.45333
AT1G01790.2	4237	4252.01	320.888	2.1076
AT1G01800.1	1236	1073.26	1691	44.0015
AT1G01810.1	653	394.96	17	1.20205
AT1G01840.1	822	749.318	18	0.670863
AT1G01900.1	2607	3024.81	1568	14.4769
AT1G01920.3	2197	2230.61	156.481	1.95913
AT1G01920.2	2025	2060.63	308.088	4.17544
AT1G01920.4	1914	1934.85	268.135	3.8702
AT1G01920.5	1970	1959.19	178.965	2.55105
AT1G01920.1	1896	1881.05	104.332	1.54897
AT1G01940.1	877	691.853	209	8.43644
AT1G01950.1	3058	2692.45	1079.67	11.1988
AT1G01950.4	3137	2786.67	16.1475	0.161826
TCONS_00000134	3028	2666.34	311.423	3.26184
AT1G01950.3	3058	2709.95	14.7548	0.152054
AT1G01970.1	1710	1487.41	391	7.34131
AT1G02000.1	2088	2423.94	25665	295.697
AT1G02010.1	2803	2670.48	106.463	1.11336
AT1G02010.3	2707	2636.49	325.835	3.45143
AT1G02010.5	2676	2621.6	14.4625	0.154065
AT1G02010.4	2682	2643.95	67.4185	0.712119
AT1G02010.2	2403	2282.53	369.425	4.51998
AT1G02010.6	1970	1860.44	873.397	13.1106
AT1G02065.2	2153	2692.33	50.9479	0.528476
AT1G02065.1	1712	2214.43	180.052	2.27072
AT1G02080.1	7527	7813.58	1112.16	3.97506
AT1G02080.2	7572	7905.09	6424.61	22.6969
AT1G02080.3	7561	7876.35	839.635	2.9771
TCONS_00000151	7539	7841.22	344.015	1.22524
AT1G02100.1	1445	1229.01	330.203	7.50329
TCONS_00000154	6066	6966.52	0	0
TCONS_00000157	1420	1203.2	17.9076	0.41565
TCONS_00000158	1511	1268.12	132.233	2.91208
TCONS_00000159	1378	1171.26	17.8122	0.424709
TCONS_00000160	4007	4812.6	256.429	1.48804
AT1G02100.3	1354	1137.13	568.606	13.9646
TCONS_00000162	1408	1188.8	69.5269	1.63332
AT1G02110.1	2474	3354.12	257.283	2.1422
AT1G02120.3	2145	1936.48	105.614	1.52313
AT1G02120.2	2251	2013.47	359.917	4.99211
AT1G02120.1	2150	1943	1812.47	26.0511
TCONS_00000168	5859	6691.02	18.0293	0.0752514
TCONS_00000169	5999	6791.38	262.996	1.08148
AT1G02145.4	1726	1620.11	82.0715	1.41474
AT1G02145.3	1657	1543.21	762.243	13.7942
AT1G02145.1	1645	1504.71	0	0
TCONS_00000175	5903	6703.43	230.816	0.961604
AT1G02150.1	2042	2204.61	1337.78	16.9464
AT1G02160.1	555	348.421	520.212	41.6969
AT1G02160.2	633	414.435	99.3592	6.69544
AT1G02170.1	1451	1799.59	1388.5	21.5476
AT1G02190.1	2195	2981.81	227	2.12605
AT1G02205.2	2705	3095.01	0	0
AT1G02205.4	2504	2842.74	9570.86	94.0245
AT1G02205.3	2388	2718.16	2823.21	29.0065
AT1G02205.5	3118	3319.14	637.239	5.36171
AT1G02205.1	2499	2799.79	4744.7	47.3271
AT1G04093.1	499	364.451	1	0.0766281
TCONS_00000189	1456	1164.77	56.0342	1.34351
TCONS_00000188	1596	1291.16	382.033	8.26318
AT1G02305.1	1407	1132.76	5450.93	134.388
AT1G04103.1	862	689.759	0	0
TCONS_00000195	1380	1110.98	65.1095	1.63668
AT1G02350.1	1296	966.587	7.89045	0.227976
AT1G02370.1	1986	1683.97	232	3.84753
AT1G02380.1	1317	1038.29	277	7.45052
AT1G02390.1	2074	2088.43	87	1.16339
TCONS_00000200	2923	2345.22	2662.21	31.702
AT1G02400.1	1414	1214.7	15384.3	353.7
AT1G02400.2	1496	1260.25	812.513	18.0054
AT1G02410.1	1294	1032.53	1066.38	28.843
AT1G02410.2	1456	1193.65	24.6155	0.575914
AT1G02420.1	1520	1103.64	122	3.08717
AT1G04123.1	304	139.755	4	0.799319
AT1G02490.1	298	134.283	1	0.207973
AT1G02500.1	1748	1796.43	11999.1	186.537
AT1G02500.2	1588	1616.33	6145.93	106.19
TCONS_00000212	4253	3887.59	37.8371	0.271809
AT1G02520.1	4310	3829.7	689.031	5.0246
AT1G02520.2	4344	3879.18	24.2132	0.174317
AT1G02520.3	4208	3752.23	225.629	1.67932
AT1G02530.2	4221	3734.74	0	0
AT1G02530.1	4114	3665.85	111.289	0.847824
AT1G02550.1	729	726.551	4	0.153752
AT1G02560.1	1479	1428.34	4534	88.6498
AT1G02600.1	72	13.7451	0.333333	0.677264
AT1G02640.1	2773	2908.09	238	2.28558
AT1G02650.1	1824	1869.68	11	0.164305
AT1G02670.1	2394	2233.78	13.3364	0.166735
AT1G02670.3	2601	2376.8	51.4953	0.605064
AT1G02670.2	2683	2443.33	74.4157	0.850569
AT1G02670.6	2362	2144.87	101.682	1.32394
AT1G02670.5	2444	2211.4	143.93	1.81766
AT1G02680.1	907	681.337	481	19.7156
TCONS_00000238	560	241.938	30	3.46294
AT1G02690.1	2171	1992.4	205	2.87345
AT1G02690.2	2048	1887.02	0	0
AT1G02700.1	1356	1257.86	4	0.0888086
AT1G02705.1	426	583.869	6	0.286988
AT1G02720.1	1947	2111.46	1128.64	14.9279
AT1G02720.2	2439	2500.25	91.3629	1.0205
AT1G02750.1	1103	825.687	576.56	19.501
TCONS_00000246	1188	890.699	35.44	1.11119
AT1G02810.1	2132	2069.23	74	0.998736
AT1G02816.1	1602	1195.51	1164	27.191
TCONS_00000252	1588	1605.58	199.244	3.46562
AT1G02840.1	1517	1505.1	1535.81	28.497
AT1G02840.3	1368	1259.21	50.7	1.12445
TCONS_00000257	1848	1741.86	755.19	12.1079
AT1G02840.5	1922	1797.93	362.932	5.6374
AT1G02840.2	1729	1670.78	223.124	3.72954
AT1G02850.3	2193	1999.79	37.2343	0.519979
AT1G02850.5	2093	1884.53	3.69199	0.0547122
AT1G02850.2	2024	1773.56	16.871	0.265657
AT1G02850.1	1943	1684.69	95.1064	1.57658
AT1G02850.4	1965	1715.41	44.0963	0.717898
AT1G02860.1	1517	1184.4	106	2.49939
TCONS_00000268	759	389.312	59	4.23235
AT1G02970.1	1897	1678.16	26	0.43268
AT1G02980.1	2488	2130.16	96.9997	1.2717
AT1G03010.1	2511	2194.56	6.19287	0.0788083
AT1G03010.3	2195	1840.19	10.8071	0.164012
AT1G03030.1	1523	1330.23	593.762	12.4656
AT1G03030.2	1525	1338.77	157.238	3.28004
AT1G03050.1	2222	1959.46	39689	565.668
AT1G03070.3	1248	1287.78	10.5168	0.228071
AT1G03070.2	1165	1165.75	47.4397	1.13649
AT1G03070.1	1132	1111.94	374.044	9.39438
AT1G03090.2	2821	2805.98	559.979	5.57333
TCONS_00000284	2759	2721.48	993.359	10.1936
AT1G03090.1	2627	2573.67	383.809	4.16475
TCONS_00000286	2729	2690.03	57.8529	0.600613
AT1G03110.1	1578	1380.1	601.982	12.1815
TCONS_00000290	1561	1355.09	80.0178	1.64909
AT1G03120.1	629	529.516	22.6867	1.19652
AT1G03120.2	648	525.708	9.31331	0.494751
AT1G03150.1	809	521.868	555	29.7002
TCONS_00000294	3880	3757.24	46.4234	0.34506
TCONS_00000297	3131	3010.32	262.857	2.43857
AT1G03160.3	3046	2916.18	61.317	0.58721
AT1G03160.1	3081	2956.72	980.375	9.25996
TCONS_00000299	3689	3470.14	70.1986	0.564949
AT1G03160.2	3125	2978.75	85.9685	0.805995
TCONS_00000302	3862	3615.56	59.8603	0.462371
AT1G03170.1	2309	1815.09	1622	24.9563
AT1G03180.3	1577	1298.29	27.9406	0.601025
AT1G03180.1	1166	950.13	72.3365	2.12619
AT1G03180.2	1567	1285.69	41.24	0.895799
AT1G03180.4	1154	946.791	98.0301	2.89156
AT1G03180.5	1062	828.484	140.453	4.73449
TCONS_00000311	2640	2462.35	288.106	3.2676
AT1G03190.1	2613	2446.93	248.323	2.83415
TCONS_00000315	1493	1258.72	289.515	6.42346
AT1G03200.1	665	487.223	37.137	2.12866
AT1G03210.2	1124	957.511	141.553	4.1286
AT1G03210.1	1040	880.328	536.784	17.0287
AT1G03220.1	1891	2103.63	1010.37	13.4133
AT1G03230.1	1870	2095.27	268.632	3.58051
AT1G03270.1	1765	1556.37	178	3.19399
AT1G03280.1	1966	1513.36	1329.89	24.5416
AT1G03280.2	2312	1815.59	9.39592	0.144527
AT1G03280.3	1948	1486.54	155.334	2.91822
TCONS_00000325	2341	1847.91	109.378	1.65302
AT1G03290.2	4542	4453.86	1372.48	8.60594
AT1G03290.3	4846	4683.67	23.7697	0.141731
TCONS_00000328	4522	4430.63	149.901	0.944855
AT1G03290.4	4443	4378.88	93.517	0.596424
TCONS_00000332	4368	4339.46	30.9073	0.198909
TCONS_00000331	4538	4443.69	278.731	1.75174
TCONS_00000336	4522	4435.66	42.3787	0.266819
AT1G03290.6	4351	4287.84	128.953	0.839885
AT1G03290.5	4417	4324.81	69.5598	0.449178
AT1G03290.1	4386	4337.92	416.799	2.68332
AT1G03310.2	3076	2810.27	415.612	4.13016
AT1G03310.1	3053	2783.69	380.388	3.81622
AT1G03320.1	701	528.759	0	0
AT1G03340.1	1507	1230.23	4	0.0908035
AT1G03360.1	1325	1070.49	303	7.90471
AT1G03365.1	2892	2555.1	713.814	7.80197
AT1G03365.2	3287	2787.35	28.1855	0.282398
AT1G03370.2	4193	4077.02	203.3	1.39259
AT1G03370.1	3896	3827.65	2131.7	15.5532
AT1G03380.1	4183	4340.31	1063	6.83974
AT1G04183.1	2007	2277.38	486	5.95976
TCONS_00000351	1257	971.285	0	0
TCONS_00000352	1303	1013.52	142.26	3.91995
AT1G03430.2	1383	1086.77	234.521	6.02661
AT1G03430.1	1275	997.888	474.219	13.2716
AT1G03440.1	2147	2372.43	517	6.0859
AT1G03495.1	1311	1487.1	10.7663	0.202187
AT1G03540.1	1929	1749.1	67	1.06976
AT1G03545.2	1810	1418.82	79	1.55499
AT1G03600.1	1315	1328.7	2489	52.3148
AT1G03610.2	1974	1894.74	214.509	3.16171
AT1G03610.1	1897	1814.41	2689.49	41.3962
AT1G03630.1	1787	1519.32	1673.35	30.7585
AT1G03630.2	1653	1394.03	130.647	2.6173
AT1G03687.1	1455	1312.61	253.869	5.40135
AT1G03687.2	1532	1437.01	23.1315	0.449543
AT1G03700.1	837	664.759	0	0
AT1G03710.1	997	873.167	505.821	16.1781
AT1G03710.2	743	574.452	225.179	10.9472
AT1G03740.2	3294	2950.99	28.8114	0.272661
AT1G03740.1	3194	2880.29	986.189	9.56205
AT1G03750.1	2777	2394.6	487	5.67968
AT1G03770.2	1858	1401.83	11.7764	0.234609
AT1G03770.4	2138	1637.04	38.8357	0.662518
AT1G03770.3	1835	1361.1	218.778	4.4889
TCONS_00000378	1772	1327.61	16.6916	0.35112
AT1G03770.1	1815	1351.09	245.082	5.06586
AT1G03770.5	2060	1594.85	18.1272	0.317422
AT1G03770.6	1557	1136.92	17.7094	0.435011
AT1G03790.1	1855	1968.8	1503	21.3199
AT1G03810.1	432	264.183	102	10.7826
TCONS_00000384	695	469.422	22	1.30884
AT1G03880.1	1633	1764.28	1	0.0158292
AT1G03900.1	1239	1232.56	5055	114.536
AT1G03905.3	1592	1327.79	74.4555	1.56601
AT1G03905.4	1760	1453.27	0	0
AT1G03905.2	1666	1396.76	79.3768	1.58708
AT1G03905.1	1346	1107.54	123.168	3.10573
AT1G03910.1	2565	2165.28	2633.38	33.9646
AT1G03910.2	2658	2235.54	12.6191	0.157642
AT1G03920.3	2103	1702.74	1584.46	25.9872
AT1G03920.2	2164	1734.72	45.8691	0.738446
AT1G03920.1	2237	1810.62	242.673	3.743
AT1G03930.1	2419	2200.36	4611	58.5233
TCONS_00000398	2443	2405.57	87.2515	1.01294
TCONS_00000399	218	68.8828	0	0
TCONS_00000400	2439	2365.46	151.611	1.78996
AT1G03960.2	2583	2498.25	96.2399	1.07584
AT1G03960.3	2518	2441.72	122.769	1.40416
AT1G03960.1	2422	2290.56	297.724	3.62994
AT1G03960.5	2537	2361.85	48.5201	0.573716
AT1G03960.7	1557	1203.74	361.747	8.39268
AT1G03970.1	1190	932.657	1698	50.8444
AT1G03990.1	2384	2248.06	7	0.0869597
AT1G04020.1	2476	2170.55	100	1.28664
AT1G04030.1	1854	1598.46	350.01	6.11513
AT1G04030.2	1521	1223.98	87.9897	2.00764
TCONS_00000418	3092	3062.81	1262.23	11.5092
AT1G04080.3	2963	2920.9	184.671	1.76567
TCONS_00000420	2963	2935.83	149.008	1.41744
AT1G04080.1	2767	2710.95	2804.29	28.8888
AT1G04080.4	2853	2783.23	12.6702	0.127134
AT1G04080.5	2264	2201.39	122.183	1.55003
AT1G04080.2	2444	2440.72	133.949	1.53267
TCONS_00000425	3573	3307.62	51.4037	0.434016
AT1G04090.1	2125	1908.52	162.34	2.37551
AT1G04100.1	1308	1077.38	146.256	3.79118
TCONS_00000428	1544	1347.51	28.901	0.598975
AT1G04130.1	1468	1239.8	528.033	11.8943
AT1G04130.2	1221	1004.91	229.066	6.36588
TCONS_00000431	5341	4808.25	0	0
AT1G04160.2	5290	4766.01	120.013	0.703235
AT1G04160.1	5200	4688.17	1471.49	8.76558
TCONS_00000434	5067	4566.08	489.499	2.99389
AT1G04170.2	2026	1883.66	34.3459	0.509213
AT1G04170.1	1860	1733.13	2970.65	47.8685
AT1G04180.1	1649	1638.86	125	2.13007
AT1G04200.2	3102	2845.53	188.838	1.85333
AT1G04200.1	2760	2548.89	1952.77	21.3957
TCONS_00000440	2678	2441.58	204.394	2.33789
TCONS_00000442	4070	3935.62	7.03905e-08	4.99491e-10
TCONS_00000443	4067	3927.78	100.386	0.713758
AT1G04210.1	4016	3858.29	3364.61	24.3539
AT1G04247.1	2302	1838.87	37	0.561926
TCONS_00000446	3129	2850.96	134.514	1.31766
AT1G04230.1	2100	1770.04	745.986	11.77
AT1G04230.2	2094	1768.37	67.5004	1.06601
AT1G04250.1	1317	1049.56	1606	42.7333
AT1G04295.1	552	476.03	5	0.293335
AT1G04320.1	71	13	0.0666667	0.143216
AT1G04350.1	2066	1840.11	321	4.87178
AT1G04370.1	736	563.759	0	0
AT1G04420.1	1559	1326.53	1034.55	21.7802
TCONS_00000456	1483	1255.36	350.451	7.79629
AT1G04425.1	457	312.314	9	0.804781
AT1G04430.1	2593	2363.14	3165.85	37.4135
AT1G04430.3	2601	2324.29	0	0
AT1G04430.2	2557	2273.92	176.148	2.16337
TCONS_00000461	2833	2829.43	523.98	5.17182
AT1G04440.1	2407	2063.7	5870.14	79.4382
AT1G04445.2	1276	1261.28	7.74075	0.171396
AT1G04445.1	692	609.518	37.1439	1.70188
AT1G04450.1	1299	1090.1	937	24.0049
AT1G04455.1	354	181.912	1	0.15352
AT1G04480.1	891	664.981	2598.81	109.142
TCONS_00000468	934	679.947	55.1895	2.26678
AT1G04267.1	140	21.7361	7	8.99383
AT1G04273.1	199	55.3772	16	8.06893
TCONS_00000471	212	64.4213	19	8.23666
AT1G04510.1	2193	2138.44	2104	27.4774
AT1G04510.2	2101	1984.7	0	0
AT1G04520.1	1569	1302.25	263	5.64011
AT1G04540.1	2446	2364.39	36698	433.461
AT1G04550.2	1415	1115.06	343.97	8.61487
TCONS_00000477	1408	1081.95	87.5796	2.26059
AT1G04550.1	1488	1147.33	20.4499	0.497773
AT1G04555.1	991	772.188	1015	36.7088
AT1G04560.1	855	682.759	0	0
TCONS_00000482	3541	3008.28	323.78	3.00579
TCONS_00000481	3552	3024.73	476.857	4.40279
TCONS_00000483	5853	5189.92	2.7037e-06	1.45487e-08
AT1G04600.1	5766	5088.66	177.363	0.973392
AT1G04610.1	1774	1648.7	7	0.118572
AT1G04635.1	810	525.639	57	3.02841
AT1G04640.1	994	791.659	153.862	5.42778
AT1G04640.2	1289	1073.59	14.1376	0.367758
AT1G04670.1	763	486.657	10	0.573858
AT1G04690.1	1609	1338.72	12418	259.054
AT1G04700.1	4082	3638.85	5889.11	45.1973
AT1G04700.3	3260	2865.65	30.4241	0.296499
AT1G04700.2	3900	3477.86	690.47	5.54446
AT1G04710.1	1672	1552.25	856	15.4007
AT1G04720.1	75	12.1622	0.111111	0.255137
AT1G04760.1	1297	1097.37	443.609	11.2894
AT1G04760.2	1379	1226.79	27.3912	0.623547
AT1G04778.1	848	634.651	24	1.0561
AT1G04790.1	2751	2900.48	1501.73	14.4593
TCONS_00000502	2877	3015.32	132.269	1.22505
AT1G04810.1	3435	3559.93	2757	21.6283
AT1G04900.1	1734	1476.12	551	10.4246
AT1G04945.3	2606	2605.57	40.4596	0.433656
AT1G04940.1	1269	1224.37	869.78	19.8392
AT1G04945.4	1605	1403.89	60.5768	1.20504
AT1G04945.2	1707	1473.46	285.183	5.4052
AT1G04970.3	2197	1968.43	366.504	5.19979
AT1G04970.2	1944	1791.67	253.773	3.95562
AT1G04970.1	1906	1739.98	789.933	12.6787
TCONS_00000516	1945	1759.84	138.788	2.20245
AT1G05000.3	2909	2571.3	2.79367	0.0303425
AT1G05000.2	1341	1168.76	0	0
AT1G05000.1	1245	1047.89	13.2063	0.351962
AT1G05005.1	684	398.025	1	0.0701645
TCONS_00000526	2767	2474.63	432.488	4.8808
AT1G05087.2	1125	936.089	27.6649	0.825351
AT1G05090.1	1745	1490.8	357.271	6.69278
AT1G05100.1	1341	1253.33	2951	65.7552
AT1G05140.1	1514	1433.81	864	16.8286
AT1G04337.1	368	198.865	0	0
AT1G05200.2	3305	3200.89	339.779	2.96451
AT1G05200.5	2249	2197.97	9.45243	0.120102
AT1G05200.1	3388	3271.26	7.22699	0.0616978
AT1G05200.7	2765	2716.02	23.9398	0.246159
AT1G04347.1	411	240.402	0	0
AT1G05210.1	770	608.318	81	3.71862
AT1G05220.1	717	551.697	5	0.253102
AT1G04363.1	282	120.249	1	0.232245
TCONS_00000547	1802	1868.3	208.899	3.12262
AT1G05260.1	1254	1163.92	499	11.973
AT1G05320.1	2798	1879.46	436.664	6.48847
AT1G05320.4	2800	1889.03	65.103	0.962474
AT1G05320.3	2842	1909.69	56.5128	0.82644
TCONS_00000554	2822	1879.1	124.039	1.84347
AT1G05320.2	2754	1840.13	274.36	4.16389
AT1G05320.6	2911	1941.01	44.3631	0.638295
AT1G05320.5	3045	2036.94	16.7909	0.23021
AT1G05320.7	2939	1955.88	0.0066216	9.45473e-05
AT1G05320.8	2785	1861.11	0	0
AT1G05320.9	2934	1959.7	85.1609	1.21361
AT1G05330.1	688	460.807	6	0.36363
AT1G05360.1	1806	1616.1	1264.61	21.8531
AT1G05360.2	2284	2007.75	15.9729	0.222179
AT1G05360.3	1990	1738.43	122.421	1.96665
AT1G05380.2	4235	3985.41	4369.11	30.6159
AT1G05380.3	4293	4034.9	235.509	1.63005
AT1G05380.1	4173	3938.28	342.377	2.42787
AT1G05400.1	996	1085.46	36.0502	0.927518
AT1G05400.2	966	1034.99	7.94985	0.214512
AT1G05420.1	961	1080.02	4	0.103432
AT1G05450.2	874	913.619	37783.5	1154.95
AT1G05450.1	468	331.037	239.534	20.2078
TCONS_00000574	3004	3127.93	11.9647	0.106825
AT1G05500.1	2367	2401.24	2890.79	33.6208
AT1G05500.2	2014	1946.58	957.029	13.7303
AT1G05510.1	980	871.98	5.2203	0.167192
AT1G05540.2	1472	1555.41	18.2247	0.327222
AT1G05540.1	1401	1498.37	73.7753	1.37505
AT1G05562.1	2136	2269.13	114	1.40305
AT1G05590.3	2157	2099.58	485.796	6.46175
AT1G05590.2	2480	2392.58	62.4305	0.728714
AT1G05590.1	2331	2239.6	2.77314	0.0345803
AT1G05600.1	1795	1360.9	80.2632	1.64709
AT1G05600.3	1749	1328.48	25.7066	0.540403
AT1G05620.1	1557	1381.6	560.407	11.3279
AT1G05620.2	1295	1120.27	101.593	2.5326
TCONS_00000590	6425	7110.08	0	0
TCONS_00000592	6321	6912.58	17.2764	0.0697977
TCONS_00000593	6500	7191.66	265.953	1.03277
AT1G05630.1	4888	5319.55	166.369	0.873421
AT1G05630.2	4781	5184.93	354.064	1.90707
TCONS_00000597	6078	6578.7	102.337	0.434432
AT1G05690.1	1983	1724.7	294.758	4.77288
TCONS_00000600	1915	1670.96	54.4206	0.909545
TCONS_00000599	1924	1682.91	300.821	4.99199
AT1G05710.3	1286	1043.74	293.65	7.85711
AT1G05710.2	1352	1111.77	306.135	7.69001
AT1G05710.9	1293	1065.17	148.791	3.90109
AT1G05710.8	1751	1470.16	22.0219	0.418328
AT1G05710.10	2108	1810.08	53.7173	0.82879
AT1G05710.1	2042	1742.06	0	0
AT1G05710.5	1193	945.211	0	0
AT1G05710.4	1198	964.944	51.2885	1.48438
AT1G05710.13	1503	1281.43	8.56978	0.186767
AT1G05710.14	904	725.244	127.892	4.92477
AT1G05730.1	1435	1223.88	80.1278	1.82841
TCONS_00000620	1784	1561.52	14.7829	0.264388
AT1G05730.2	787	565.737	62.2857	3.07469
AT1G05740.1	519	304.806	11.8036	1.08148
AT1G05750.2	2713	2557.54	67.161	0.733369
AT1G05750.1	3226	3028.08	187.839	1.73239
AT1G05780.1	864	569.414	150	7.35683
at1g04423	153	27.8912	4	4.00516
AT1G04427.1	304	199.559	1	0.139944
AT1G05785.4	988	897.412	4.79225	0.149134
AT1G05785.3	1094	916.883	23.0767	0.70289
AT1G05785.1	772	627.258	230.565	10.2654
AT1G05785.6	1055	985.44	11.4685	0.325015
AT1G05785.5	1397	1093.33	29.6306	0.756864
AT1G05785.2	808	665.143	29.467	1.23722
AT1G05790.3	2630	2440.81	567.158	6.4893
AT1G05790.4	2538	2306.51	320.915	3.88564
TCONS_00000638	2609	2400.79	416.167	4.84106
AT1G05790.2	2611	2405.97	528.76	6.13757
AT1G05790.1	2288	2050.6	0	0
AT1G05800.1	1416	1356.19	3	0.0617771
AT1G05805.1	1795	1744.44	930.429	14.8955
TCONS_00000642	2126	2066.99	70.8647	0.957456
TCONS_00000643	2188	2082.49	153.706	2.06127
AT1G05810.2	1031	829.654	224.571	7.55935
TCONS_00000646	3141	3004.78	190.919	1.77445
AT1G05810.1	784	608.248	158.709	7.28698
AT1G05820.1	2178	2112.18	1897.24	25.0853
AT1G05820.3	2482	2369.38	652.571	7.69167
AT1G05820.2	2087	1934.92	240.726	3.47446
AT1G05820.4	1648	1449.78	2063.24	39.7444
AT1G05830.4	4145	4028.95	274.072	1.89976
AT1G05830.3	4217	4076.1	235.965	1.6167
AT1G05830.1	4218	4182.23	268.906	1.79564
TCONS_00000655	4651	4760.66	239.415	1.40447
AT1G05830.2	3850	3750.48	630.07	4.69169
AT1G05835.1	599	525.489	92.573	4.91981
AT1G05860.2	1855	1530.96	136.076	2.48225
AT1G05860.1	1375	1148.02	138.847	3.37765
AT1G05860.3	967	722.834	5.07704	0.196155
AT1G05890.2	2675	2428.67	345.934	3.97789
AT1G05890.1	2502	2300.69	2216.78	26.9087
TCONS_00000667	4031	3669.9	0	0
TCONS_00000668	2452	2271.08	205.284	2.52435
AT1G05894.1	1591	1270.37	41	0.901325
TCONS_00000670	1328	1112.77	0	0
AT1G05900.2	1443	1244.03	101.376	2.27577
