target_id	length	eff_length	est_counts	tpm
TCONS_00000175	5903	6794.33	342.855	1.67889
AT1G02150.1	2042	2208.75	1195.56	18.0088
AT1G02160.1	555	349.859	443.137	42.1408
AT1G02160.2	633	414.919	94.7484	7.59744
AT1G02170.1	1451	1845.37	1012.88	18.2614
AT1G02190.1	2195	3094.24	553.665	5.95322
AT1G02205.2	2705	3175.08	0	0
AT1G02205.4	2504	2905.38	7497.33	85.8543
AT1G02205.3	2388	2794.28	2048.64	24.3924
AT1G02205.5	3118	3393.98	692.973	6.79306
AT1G02205.1	2499	2876.68	3907.06	45.1874
AT1G04093.1	499	317.972	0	0
TCONS_00000189	1456	1150.07	19.8336	0.573765
TCONS_00000188	1596	1271.1	268.166	7.01913
AT1G02305.1	1407	1115.92	4701	140.157
AT1G04103.1	862	566.551	1	0.0587246
TCONS_00000195	1380	1077.55	47	1.45117
AT1G02350.1	1296	1114.67	0	0
AT1G02370.1	1986	1635.42	232	4.71973
AT1G02380.1	1317	1029.32	146	4.71911
AT1G02390.1	2074	2109.04	18	0.283953
TCONS_00000200	2923	2328.5	1429.29	20.4222
AT1G02400.1	1414	1201.43	6512.18	180.338
AT1G02400.2	1496	1244.1	313.533	8.38465
AT1G02410.1	1294	1015.46	978.393	32.0559
AT1G02410.2	1456	1173.78	9.76878	0.276893
AT1G02420.1	1520	1063.34	126	3.94238
AT1G04123.1	304	133.044	2	0.500142
AT1G02490.1	298	127.887	5	1.30078
AT1G02500.1	1748	1808.8	10741.4	197.574
AT1G02500.2	1588	1623.83	4334.83	88.8157
TCONS_00000212	4253	3802.89	21.7878	0.190616
AT1G02520.1	4310	3730.55	617.091	5.50346
AT1G02520.2	4344	3766.85	0	0
AT1G02520.3	4208	3648.21	4.24603	0.0387224
AT1G02530.2	4221	3673.4	38.0709	0.344813
AT1G02530.1	4114	3569.18	57.8041	0.538827
AT1G02550.1	729	733.797	10	0.453402
AT1G02560.1	1479	1408.18	3952	93.372
AT1G02600.1	72	11.7	0.166667	0.473938
AT1G02640.1	2773	2874.31	232	2.68542
AT1G02650.1	1824	1858	6	0.10744
AT1G02670.1	2394	2215.14	12.4034	0.186294
AT1G02670.3	2601	2354.64	2.58661	0.0365482
AT1G02670.2	2683	2417.65	2.19711	0.0302354
AT1G02670.6	2362	2112.45	97.7075	1.53886
AT1G02670.5	2444	2175.47	73.2496	1.12024
AT1G02680.1	907	666.516	421	21.015
TCONS_00000238	560	223.176	10	1.49077
AT1G02690.1	2171	1983.09	185.768	3.11665
AT1G02690.2	2048	1871.92	38.2322	0.679518
AT1G02700.1	1356	1250.98	29	0.771273
AT1G02705.1	426	611.995	10	0.54364
AT1G02720.1	1947	2137.19	1228.92	19.1311
AT1G02720.2	2439	2491.54	128.08	1.7103
AT1G02750.1	1103	796.068	461.533	19.2891
TCONS_00000246	1188	875.209	53.4671	2.03251
AT1G02810.1	2132	2039.76	194	3.16432
AT1G02816.1	1602	1180.79	735	20.7097
TCONS_00000252	1588	1596.47	255.183	5.31801
AT1G02840.1	1517	1503.87	1144.44	25.3188
AT1G02840.3	1368	1238.78	65.4547	1.75795
TCONS_00000257	1848	1734.6	774.072	14.847
AT1G02840.5	1922	1791.73	290.941	5.40245
AT1G02840.2	1729	1650.49	176.905	3.56604
AT1G02850.3	2193	2019.13	59.969	0.988145
AT1G02850.5	2093	1896.35	4.6246e-07	8.1136e-09
AT1G02850.2	2024	1777.73	47.3818	0.886759
AT1G02850.1	1943	1688.86	292.787	5.76789
AT1G02850.4	1965	1721.61	46.8621	0.90562
AT1G02860.1	1517	1161.22	108.98	3.12242
TCONS_00000268	759	358.845	38.0126	3.52435
AT1G02970.1	1897	1664.78	55	1.09917
AT1G02980.1	2488	2103.44	92	1.45518
AT1G03010.1	2511	2187.17	6.18577	0.0940958
AT1G03010.3	2195	1833.59	19.8142	0.35953
AT1G03030.1	1523	1331.43	516.499	12.9065
AT1G03030.2	1525	1330.78	176.501	4.41265
AT1G03050.1	2222	1923.23	25540	441.824
AT1G03070.3	1248	1257.34	18.2984	0.484194
AT1G03070.2	1165	1136.24	29.561	0.865584
AT1G03070.1	1132	1080.67	343.141	10.5643
AT1G03090.2	2821	2792.83	369.475	4.40149
TCONS_00000284	2759	2709.15	746.179	9.16366
AT1G03090.1	2627	2564.5	244.346	3.17001
TCONS_00000286	2729	2627.97	0	0
AT1G03110.1	1578	1355.02	649.128	15.9383
TCONS_00000290	1561	1331.41	66.8716	1.67104
AT1G03120.1	629	511.029	26.4614	1.72276
AT1G03120.2	648	506.824	4.53865	0.297939
AT1G03150.1	809	511.29	473	30.7789
TCONS_00000294	3880	3746.68	27.4083	0.243385
TCONS_00000297	3131	2980.52	354.195	3.95376
AT1G03160.3	3046	2884.22	49.5425	0.571489
AT1G03160.1	3081	2925.45	731.083	8.31443
TCONS_00000299	3689	3442.53	26.6107	0.25718
AT1G03160.2	3125	2947.01	36.8895	0.416466
TCONS_00000302	3862	3592.12	51.2709	0.474873
AT1G03170.1	2309	1789.86	876	16.2834
AT1G03180.3	1577	1302.41	17.6224	0.450171
AT1G03180.1	1166	952.811	171.516	5.98902
AT1G03180.2	1567	1292.36	35.3855	0.910963
AT1G03180.4	1154	947.506	58.1518	2.04193
AT1G03180.5	1062	823.731	50.6102	2.04414
TCONS_00000311	2640	2445.47	307.771	4.1872
AT1G03190.1	2613	2412.57	179.229	2.47166
TCONS_00000315	1493	1256.07	318.139	8.42675
AT1G03200.1	665	487.08	15.1531	1.03505
AT1G03210.2	1124	952.686	115.313	4.02705
AT1G03210.1	1040	874.087	395.748	15.0634
AT1G03220.1	1891	2124.04	1605.59	25.1496
AT1G03230.1	1870	2118.33	254.411	3.99578
AT1G03270.1	1765	1523.43	223	4.87015
AT1G03280.1	1966	1459.84	1146.02	26.1183
AT1G03280.2	2312	1765.78	4.20927e-05	7.93099e-07
AT1G03280.3	1948	1435.48	329.441	7.63555
TCONS_00000325	2341	1794.52	164.923	3.05768
AT1G03290.2	4542	4488.94	1140.24	8.45106
AT1G03290.3	4846	4705.63	60.4448	0.427366
TCONS_00000328	4522	4461.47	201.323	1.50133
AT1G03290.4	4443	4414.27	57.2843	0.431754
TCONS_00000332	4368	4374.15	26.7596	0.203538
TCONS_00000331	4538	4477.63	48.6239	0.361294
TCONS_00000336	4522	4468.5	68.9621	0.513461
AT1G03290.6	4351	4319.54	53.37	0.411073
AT1G03290.5	4417	4353.86	49.4801	0.378108
AT1G03290.1	4386	4361.63	471.511	3.59668
AT1G03310.2	3076	2782.39	480.657	5.74746
AT1G03310.1	3053	2766.32	425.343	5.11558
AT1G03320.1	701	635.29	2	0.104741
AT1G03340.1	1507	1219.73	3	0.0818305
AT1G03360.1	1325	1045.98	274	8.71536
AT1G03365.1	2892	2505.2	660.681	8.77423
AT1G03365.2	3287	2742.19	65.3185	0.792496
AT1G03370.2	4193	4093.47	196.938	1.60065
AT1G03370.1	3896	3843.05	1487.06	12.874
AT1G03380.1	4183	4351.61	901	6.88864
AT1G04183.1	2007	2309.11	587	8.45771
TCONS_00000351	1257	979.391	8.25718	0.280501
TCONS_00000352	1303	1010.43	210.672	6.93683
AT1G03430.2	1383	1081.85	182.618	5.61612
AT1G03430.1	1275	994.079	603.452	20.1967
AT1G03440.1	2147	2400.12	684	9.48161
AT1G03495.1	1311	1531.94	37.0937	0.805595
AT1G03540.1	1929	1691.73	62	1.21933
AT1G03545.2	1810	1393.01	82	1.95848
AT1G03600.1	1315	1341.06	2364	58.6488
AT1G03610.2	1974	1900.47	325.1	5.69136
AT1G03610.1	1897	1819.22	2188.9	40.0312
AT1G03630.1	1787	1495.5	1454.37	32.3554
AT1G03630.2	1653	1366.03	300.633	7.32207
AT1G03687.1	1455	1307.21	238.97	6.08214
AT1G03687.2	1532	1435.2	26.0301	0.603424
AT1G03700.1	837	555.695	1	0.0598718
AT1G03710.1	997	867.661	488.351	18.7258
AT1G03710.2	743	574.841	231.649	13.4073
AT1G03740.2	3294	2924.8	10.745	0.122227
AT1G03740.1	3194	2851.57	788.255	9.19691
AT1G03750.1	2777	2331.89	418	5.96386
AT1G03770.2	1858	1372.19	22.1206	0.536341
AT1G03770.4	2138	1599.58	33.8355	0.70376
AT1G03770.3	1835	1325.87	227.081	5.69823
TCONS_00000378	1772	1293.49	123.439	3.17503
AT1G03770.1	1815	1319.34	214.922	5.41977
AT1G03770.5	2060	1566.68	18.6467	0.395985
AT1G03770.6	1557	1108.38	19.9552	0.599
AT1G03790.1	1855	1975.82	999	16.822
AT1G03810.1	432	260.05	70	8.9557
TCONS_00000384	695	461.57	15	1.08122
AT1G03880.1	1633	1758.18	253	4.78758
AT1G03900.1	1239	1231.18	4048	109.39
AT1G03905.3	1592	1311.98	63.1365	1.60108
AT1G03905.4	1760	1449.73	6.64561	0.152513
AT1G03905.2	1666	1378.36	36.967	0.892299
AT1G03905.1	1346	1095.85	145.251	4.40989
AT1G03910.1	2565	2124.21	2184.71	34.2182
AT1G03910.2	2658	2189.91	11.2854	0.171454
AT1G03920.3	2103	1676.26	1118.73	22.2045
AT1G03920.2	2164	1706.35	144.856	2.82442
AT1G03920.1	2237	1783.29	100.419	1.87349
AT1G03930.1	2419	2162.06	4501	69.2628
TCONS_00000398	2443	2400	71.9817	0.99786
TCONS_00000399	218	64.8765	5.58312	2.86318
TCONS_00000400	2439	2352.1	198.354	2.80572
AT1G03960.2	2583	2527.69	93.9336	1.23639
AT1G03960.3	2518	2476.33	124.499	1.67269
AT1G03960.1	2422	2319.76	167.904	2.4081
AT1G03960.5	2537	2392.88	88.5109	1.23065
AT1G03960.7	1557	1196.25	385.153	10.712
AT1G03970.1	1190	897.112	1688	62.6015
AT1G03990.1	2384	2236.02	11	0.163672
AT1G04020.1	2476	2144.73	178	2.76125
AT1G04030.1	1854	1587.76	358.718	7.51669
AT1G04030.2	1521	1207.11	130.282	3.59087
TCONS_00000418	3092	3057.33	1346.34	14.6511
AT1G04080.3	2963	2898.66	136.45	1.56615
TCONS_00000420	2963	2926.58	87.8291	0.998474
AT1G04080.1	2767	2701.67	2400.05	29.5561
AT1G04080.4	2853	2765.68	11.7466	0.141309
AT1G04080.5	2264	2200.11	46.8675	0.708737
AT1G04080.2	2444	2460.48	170.719	2.30846
TCONS_00000425	3573	3242.42	0	0
AT1G04090.1	2125	1894.33	140	2.45884
AT1G04100.1	1308	1065.16	148	4.62279
TCONS_00000428	1544	1326.45	22.1611	0.555851
AT1G04130.1	1468	1234.73	412.137	11.1053
AT1G04130.2	1221	986.507	191.702	6.46524
TCONS_00000431	5341	4742.38	97.6946	0.685382
AT1G04160.2	5290	4706.51	227.566	1.60867
AT1G04160.1	5200	4627.94	1438.87	10.3441
TCONS_00000434	5067	4509.86	470.87	3.47374
AT1G04170.2	2026	1882.04	33.4074	0.590573
AT1G04170.1	1860	1733.38	2870.59	55.0981
AT1G04180.1	1649	1608.1	71	1.46894
AT1G04200.2	3102	2866.98	357.147	4.14459
AT1G04200.1	2760	2569.52	1625.83	21.0515
TCONS_00000440	2678	2461.72	586.019	7.92013
TCONS_00000442	4070	3935.62	0	0
TCONS_00000443	4067	3918.35	87.9689	0.746938
AT1G04210.1	4016	3857.2	3428.03	29.5686
AT1G04247.1	2302	1800.89	35	0.646605
TCONS_00000446	3129	2855.78	81.1065	0.94491
AT1G04230.1	2100	1764.26	584.769	11.0276
AT1G04230.2	2094	1766.37	33.1241	0.62391
AT1G04250.1	1317	1027.28	1667	53.9888
AT1G04295.1	552	484.307	11	0.755667
AT1G04320.1	71	12.1132	0	0
AT1G04350.1	2066	1850.06	330	5.93453
AT1G04370.1	736	554.674	0	0
AT1G04420.1	1559	1311.13	922.173	23.4005
TCONS_00000456	1483	1238.29	260.827	7.00794
AT1G04425.1	457	307.711	11	1.18935
AT1G04430.1	2593	2360.2	3723.94	52.4943
AT1G04430.3	2601	2297.45	116.333	1.68467
AT1G04430.2	2557	2246.81	237.726	3.52022
TCONS_00000461	2833	2849.07	182.131	2.12686
AT1G04440.1	2407	2058.89	4535.02	73.2834
AT1G04445.2	1276	1238.62	7.71191	0.207149
AT1G04445.1	692	596.174	36.1333	2.01647
AT1G04450.1	1299	1076.29	705	21.7932
AT1G04455.1	354	177.586	1	0.187348
AT1G04480.1	891	634.471	2501.39	131.168
TCONS_00000468	934	662.392	23.6085	1.1858
AT1G04267.1	140	20.2297	7	11.5124
AT1G04273.1	199	52.0746	10	6.38899
TCONS_00000471	212	60.7841	13	7.11561
AT1G04510.1	2193	2146.08	1924.08	29.8287
AT1G04510.2	2101	2031.92	17.9215	0.293444
AT1G04520.1	1569	1311.45	403	10.2238
AT1G04540.1	2446	2370.75	26547	372.554
AT1G04550.2	1415	1091.66	433.772	13.22
TCONS_00000477	1408	1061.31	139.723	4.38009
AT1G04550.1	1488	1116.53	37.5047	1.11757
AT1G04555.1	991	767.376	930	40.3212
AT1G04560.1	855	617.571	70	3.77112
TCONS_00000482	3541	2967.66	0	0
TCONS_00000481	3552	2984	3.06814	0.0342086
TCONS_00000483	5853	5145.72	230.22	1.48852
AT1G04600.1	5766	5042.26	1413.71	9.32812
AT1G04610.1	1774	1637.95	6	0.121873
AT1G04635.1	810	511.074	51	3.32005
AT1G04640.1	994	779.916	139	5.92961
AT1G04640.2	1289	1107.67	0	0
AT1G04670.1	763	472.195	10	0.704591
AT1G04690.1	1609	1320.83	8470	213.351
AT1G04700.1	4082	3615.16	4783.07	44.0187
AT1G04700.3	3260	2833.76	47.7294	0.560379
AT1G04700.2	3900	3442.91	156.203	1.50947
AT1G04710.1	1672	1535.38	811	17.5737
AT1G04720.1	75	11.55	0.0969903	0.279386
AT1G04760.1	1297	1087.53	191	5.8432
AT1G04760.2	1379	1201.35	0	0
AT1G04778.1	848	613.347	9	0.488197
AT1G04790.1	2751	2901.37	1322.68	15.1673
TCONS_00000502	2877	3017.27	98.3236	1.08418
AT1G04810.1	3435	3570.02	2417	22.525
AT1G04900.1	1734	1470.25	531	12.016
AT1G04945.3	2606	2621.5	30.8498	0.391527
AT1G04940.1	1269	1227.79	786.128	21.3023
AT1G04945.4	1605	1403.7	37.6076	0.891376
AT1G04945.2	1707	1472.98	177.778	4.0155
AT1G04970.3	2197	1954.41	144.748	2.46409
AT1G04970.2	1944	1782.18	144.957	2.70612
AT1G04970.1	1906	1728.18	747.458	14.3898
TCONS_00000516	1945	1746.5	144.92	2.76069
AT1G05000.3	2909	2575.45	32.6533	0.421824
AT1G05000.2	1341	1112.23	0	0
AT1G05000.1	1245	1038.97	43.3467	1.38807
AT1G05005.1	684	502.674	0	0
TCONS_00000526	2767	2455.34	538.943	7.30282
AT1G05087.2	1125	914.841	0	0
AT1G05090.1	1745	1486.94	162.71	3.64066
AT1G05100.1	1341	1222.69	731	19.8912
AT1G05140.1	1514	1420.26	731	17.1241
AT1G04337.1	368	190.639	0	0
AT1G05200.2	3305	3190.49	312.738	3.26123
AT1G05200.5	2249	2200.97	5.54163	0.0837689
AT1G05200.1	3388	3262.17	15.4522	0.157595
AT1G05200.7	2765	2719.98	32.4541	0.396975
AT1G04347.1	411	227.129	1	0.146483
AT1G05210.1	770	606.853	79	4.33114
AT1G05220.1	717	546.577	1	0.0608706
AT1G04363.1	282	114.267	0	0
TCONS_00000547	1802	1875.88	68.9574	1.22303
AT1G05260.1	1254	1158.5	376	10.7982
AT1G05320.1	2798	1827.83	366.615	6.67317
AT1G05320.4	2800	1821.08	20.7003	0.378187
AT1G05320.3	2842	1839.62	164.466	2.97444
TCONS_00000554	2822	1823.54	99.6432	1.81799
AT1G05320.2	2754	1788.08	223.719	4.1627
AT1G05320.6	2911	1885.2	13.3344	0.235329
AT1G05320.5	3045	1963.04	0	0
AT1G05320.7	2939	1890.08	28.0565	0.493871
AT1G05320.8	2785	1806.54	0.0227435	0.000418859
AT1G05320.9	2934	1905.39	49.4426	0.863328
AT1G05330.1	688	450.436	15	1.10794
AT1G05360.1	1806	1599.66	1400.18	29.1216
AT1G05360.2	2284	1989.99	9.90258	0.165561
AT1G05360.3	1990	1726.14	126.914	2.4462
AT1G05380.2	4235	3948.63	3940.47	33.2016
AT1G05380.3	4293	4000.75	471.309	3.91943
AT1G05380.1	4173	3908.69	172.225	1.46596
AT1G05400.1	996	1101.76	29	0.875728
AT1G05400.2	966	1034.6	0	0
AT1G05420.1	961	1107.42	6	0.18026
AT1G05450.2	874	936.582	34211.9	1215.32
AT1G05450.1	468	328.124	142.125	14.4109
TCONS_00000574	3004	3138.18	27.0304	0.286572
AT1G05500.1	2367	2418.23	2367.99	32.5793
AT1G05500.2	2014	1958.95	613.182	10.4142
AT1G05510.1	980	858.079	68.7987	2.66755
AT1G05540.2	1472	1576.7	60.1303	1.26883
AT1G05540.1	1401	1522.37	81.8697	1.78921
AT1G05562.1	2136	2297.31	102	1.4772
AT1G05590.3	2157	2098.05	526.387	8.34736
AT1G05590.2	2480	2392.59	85.546	1.18957
AT1G05590.1	2331	2233.68	24.0671	0.358476
AT1G05600.1	1795	1323.81	62.2486	1.56446
AT1G05600.3	1749	1290.27	44.7514	1.15394
AT1G05620.1	1557	1366.85	601.346	14.6374
AT1G05620.2	1295	1105.45	80.6541	2.42742
TCONS_00000590	6425	7177.92	3.69259	0.0171156
TCONS_00000592	6321	6962.09	0	0
TCONS_00000593	6500	7259.57	147.591	0.676406
AT1G05630.1	4888	5333.36	187.441	1.16929
AT1G05630.2	4781	5186.04	511.406	3.28087
TCONS_00000597	6078	6615.92	108.343	0.544842
AT1G05690.1	1983	1720.67	254.205	4.91525
TCONS_00000600	1915	1668.53	57.0093	1.13676
TCONS_00000599	1924	1680.93	184.786	3.65744
AT1G05710.3	1286	1051.08	67.1925	2.12688
AT1G05710.2	1352	1121.11	528.719	15.6904
AT1G05710.9	1293	1072.33	130.069	4.03557
AT1G05710.8	1751	1486.11	4.41503	0.098842
AT1G05710.10	2108	1819.67	86.1751	1.57561
AT1G05710.1	2042	1749.64	51.1021	0.971738
AT1G05710.5	1193	961.733	48.0688	1.66291
AT1G05710.4	1198	977.102	51.6331	1.75811
AT1G05710.13	1503	1280.05	0	0
AT1G05710.14	904	735.018	174.382	7.89339
AT1G05730.1	1435	1214.95	73.7545	2.0197
TCONS_00000620	1784	1557	16.5848	0.354389
AT1G05730.2	787	556.298	35.3041	2.11143
AT1G05740.1	519	283.047	6.35657	0.747176
AT1G05750.2	2713	2532.37	24.5882	0.323042
AT1G05750.1	3226	2999.1	169.412	1.87937
AT1G05780.1	864	554.874	150	8.99405
at1g04423	153	25.9323	2	2.56595
AT1G04427.1	304	133.044	0	0
AT1G05785.4	988	885.134	8.31814	0.312663
AT1G05785.3	1094	905.483	20.0548	0.736882
AT1G05785.1	772	612.197	213.455	11.6004
AT1G05785.6	1055	975.856	10.0066	0.341161
AT1G05785.5	1397	1081.22	51.0289	1.57022
AT1G05785.2	808	660.521	33.1361	1.66907
AT1G05790.3	2630	2414.35	672.894	9.27268
AT1G05790.4	2538	2283.99	235.537	3.43103
TCONS_00000638	2609	2384.11	260.951	3.6416
AT1G05790.2	2611	2389.48	307.831	4.28615
AT1G05790.1	2288	2025.54	59.7865	0.982022
AT1G05800.1	1416	1347.77	4	0.0987426
AT1G05805.1	1795	1756.65	869.338	16.465
TCONS_00000642	2126	2058.65	105.374	1.70298
TCONS_00000643	2188	2074.36	48.2874	0.774478
AT1G05810.2	1031	811.067	253.847	10.413
TCONS_00000646	3141	2990.13	160.976	1.79114
AT1G05810.1	784	598.426	232.488	12.9256
AT1G05820.1	2178	2104.77	1027.07	16.235
AT1G05820.3	2482	2349.61	670.283	9.4912
AT1G05820.2	2087	1930.51	342.703	5.90615
AT1G05820.4	1648	1452.31	1760.64	40.3337
AT1G05830.4	4145	4003.35	378.584	3.14629
AT1G05830.3	4217	4048.47	207.51	1.70532
AT1G05830.1	4218	4181.99	447.373	3.55915
TCONS_00000655	4651	4780.2	149.576	1.04105
AT1G05830.2	3850	3737.61	378.441	3.36871
AT1G05835.1	599	526.817	104.516	6.60055
AT1G05860.2	1855	1518.58	155.328	3.40306
AT1G05860.1	1375	1141.33	125.008	3.64407
AT1G05860.3	967	694.939	13.6644	0.654186
AT1G05890.2	2675	2415.88	233.649	3.21772
AT1G05890.1	2502	2292.44	1868.5	27.1176
TCONS_00000667	4031	3656	74.3696	0.676781
TCONS_00000668	2452	2240.15	192.223	2.85487
AT1G05894.1	1591	1265.23	8.26286	0.217279
TCONS_00000670	1328	1121.83	17.8209	0.52852
AT1G05900.2	1443	1239.32	87.315	2.34404
AT1G05900.1	1572	1352.24	33.0687	0.813622
