target_id	length	eff_length	est_counts	tpm
AT1G02520.3	4208	3745.49	363.923	2.75571
AT1G02530.2	4221	3772.42	39.3713	0.296
AT1G02530.1	4114	3670.33	178.217	1.37714
AT1G02560.1	1479	1411.92	3902	78.3806
AT1G02600.1	72	13.0822	1	2.16796
AT1G02640.1	2773	2912.91	425	4.13803
AT1G02650.1	1824	1828.93	11	0.17058
AT1G02670.1	2394	2246.98	11.7281	0.148034
AT1G02670.4	1928	1774.53	0	0
AT1G02670.3	2601	2392.47	37.0701	0.439449
AT1G02670.2	2683	2461.42	33.7459	0.388836
AT1G02670.6	2362	2157.64	78.6542	1.03389
AT1G02670.5	2444	2226.59	68.1649	0.868265
AT1G02680.1	907	668.204	524	22.241
TCONS_00000238	560	237.829	22	2.62356
AT1G02690.1	2171	1991.47	441.182	6.28313
AT1G02690.2	2048	1884.57	3.81819	0.0574617
AT1G02700.1	1356	1237.16	4	0.0916996
AT1G02705.1	426	563.806	14	0.704257
AT1G02720.1	1947	2077.78	748.806	10.2212
AT1G02720.2	2439	2483.26	32.9922	0.376809
AT1G02750.1	1103	831.232	411.432	14.0381
TCONS_00000246	1188	899.228	87.5677	2.76189
AT1G02810.1	2132	2026.46	130	1.81944
AT1G02816.1	1602	1165.69	851	20.7051
TCONS_00000252	1588	1617.58	83.052	1.45619
AT1G02840.1	1517	1516.48	1729.01	32.3366
AT1G02840.3	1368	1276.48	43.2284	0.960481
TCONS_00000257	1848	1754.06	1378.61	22.291
AT1G02840.5	1922	1811.73	529.412	8.28769
AT1G02840.2	1729	1685.19	105.683	1.77865
AT1G02850.3	2193	2019.53	58.6389	0.823507
AT1G02850.5	2093	1903.03	25.1769	0.375223
AT1G02850.2	2024	1767.92	0	0
AT1G02850.1	1943	1698.06	146.485	2.44665
AT1G02850.4	1965	1738.62	27.699	0.451847
AT1G02860.3	1065	890.717	0	0
AT1G02860.1	1517	1170.64	68	1.64747
TCONS_00000268	759	373.974	74	5.61207
AT1G02970.1	1897	1678.65	83	1.40233
AT1G02980.1	2488	2129.67	85.9964	1.14525
AT1G03010.1	2511	2174.33	25.5353	0.333079
AT1G03010.3	2195	1833.73	57.4647	0.888788
AT1G03030.1	1523	1328.56	636.199	13.5813
AT1G03030.2	1525	1341.57	205.801	4.35075
AT1G03050.1	2222	1948.13	42919	624.833
AT1G03070.3	1248	1261.46	8.48575	0.190787
AT1G03070.2	1165	1145.82	34.7058	0.859048
AT1G03070.1	1132	1092.94	345.808	8.97372
AT1G03090.2	2821	2825.41	207.351	2.08141
TCONS_00000284	2759	2740.29	299.858	3.10351
AT1G03090.1	2627	2597.51	514.151	5.61392
TCONS_00000286	2729	2706.91	83.639	0.876329
AT1G03110.1	1578	1380.63	705.48	14.4924
TCONS_00000290	1561	1358.1	37.5198	0.783541
AT1G03120.1	629	530.26	32.3206	1.72871
AT1G03120.2	648	528.785	20.6794	1.10915
AT1G03150.1	809	523.939	627	33.9406
TCONS_00000294	3880	3718.32	40.568	0.309434
TCONS_00000297	3131	2970.77	394.092	3.76236
AT1G03160.3	3046	2877.7	62.4504	0.615491
AT1G03160.1	3081	2917.19	723.072	7.02989
TCONS_00000299	3689	3435.23	103.199	0.852022
AT1G03160.2	3125	2944.8	20.7432	0.19978
TCONS_00000302	3862	3581.95	47.876	0.37908
AT1G03170.1	2309	1797.28	4915	77.5603
AT1G03180.3	1577	1291.01	76.8285	1.68781
AT1G03180.1	1166	940.306	59.8089	1.80397
AT1G03180.2	1567	1280.21	32.2238	0.713882
AT1G03180.4	1154	940.796	69.082	2.08258
AT1G03180.5	1062	820.214	185.688	6.42079
AT1G03180.6	1097	893.865	9.36908	0.297274
TCONS_00000311	2640	2481.46	458.171	5.23665
AT1G03190.1	2613	2464.48	242.829	2.79453
TCONS_00000315	1493	1253.76	362.583	8.20207
AT1G03200.1	665	483.995	48.698	2.85366
AT1G03210.2	1124	952.843	280.019	8.33488
AT1G03210.1	1040	877.512	591.904	19.1307
AT1G03220.1	1891	2063.3	87	1.19588
AT1G03230.1	1870	2065.36	152	2.08728
AT1G03270.1	1765	1562.79	277	5.02704
AT1G03280.1	1966	1512.33	1582.61	29.6797
AT1G03280.2	2312	1814.7	75.9784	1.18746
AT1G03280.3	1948	1485.21	303.414	5.79401
TCONS_00000325	2341	1848.4	0	0
AT1G03290.2	4542	4414.94	749.34	4.81378
AT1G03290.3	4846	4630.27	61.0979	0.374242
TCONS_00000328	4522	4391.34	373.53	2.41246
AT1G03290.4	4443	4341.36	0	0
TCONS_00000332	4368	4303.66	8.80301	0.058013
TCONS_00000331	4538	4404.33	364.098	2.34461
AT1G03290.6	4351	4245.44	50.7087	0.33876
AT1G03290.5	4417	4282.08	31.1129	0.206072
AT1G03290.1	4386	4301.55	597.305	3.93825
AT1G03310.2	3076	2801.73	573.783	5.80835
AT1G03310.1	3053	2779.43	385.217	3.93081
AT1G03320.1	701	638.863	4	0.177576
AT1G03360.1	1325	1064.8	454	12.0927
AT1G03365.1	2892	2537.78	743.252	8.30644
AT1G03365.2	3287	2778.52	82.7475	0.844642
AT1G03370.2	4193	4088.9	230.466	1.59857
AT1G03370.1	3896	3840.61	1038.53	7.66926
AT1G03380.1	4183	4391.26	919	5.93551
AT1G04183.1	2007	2266.68	831	10.3979
TCONS_00000351	1257	972.747	0	0
TCONS_00000352	1303	1016.94	300.219	8.37286
AT1G03430.2	1383	1085.55	241.652	6.31354
AT1G03430.1	1275	999.854	568.128	16.1154
AT1G03440.1	2147	2319.49	677	8.27807
AT1G03495.1	1311	1474.56	2	0.038468
AT1G03540.1	1929	1761.77	49	0.788821
AT1G03545.2	1810	1404.89	137	2.76574
AT1G03600.1	1315	1278.59	3000	66.5462
AT1G03610.2	1974	1876	202.193	3.05679
AT1G03610.1	1897	1793.51	2727.81	43.1362
AT1G03630.1	1787	1505.35	707.281	13.3256
AT1G03630.2	1653	1381.9	649.719	13.3346
AT1G03687.1	1455	1333.13	355.035	7.55317
AT1G03687.2	1532	1456.85	23.9653	0.466553
AT1G03710.1	997	873.209	720.89	23.4144
AT1G03710.2	743	574.486	140.11	6.91709
AT1G03740.2	3294	2957.01	19.8487	0.190375
AT1G03740.1	3194	2885.15	472.151	4.64136
AT1G03750.1	2777	2389.87	511	6.06428
AT1G03770.2	1858	1391.49	5.13061	0.104574
AT1G03770.4	2138	1625.7	23.0285	0.401752
AT1G03770.3	1835	1350.82	163.128	3.42501
TCONS_00000378	1772	1316.54	38.8997	0.838
AT1G03770.1	1815	1341.21	205.737	4.35058
AT1G03770.5	2060	1587.07	5.11153	0.0913454
AT1G03790.1	1855	1926.82	1282	18.8703
AT1G03810.1	432	264.153	68	7.30106
TCONS_00000384	695	454.496	33	2.05928
AT1G03880.1	1633	1770.82	1	0.0160162
AT1G03890.1	1520	1559.57	2	0.0363713
AT1G03900.1	1239	1209.42	4821	113.056
AT1G03905.3	1592	1324.4	57.5601	1.23264
AT1G03905.4	1760	1465.75	6.09189	0.117876
AT1G03905.2	1666	1393.81	14.7282	0.299693
AT1G03905.1	1346	1104.57	144.62	3.71337
AT1G03910.1	2565	2159.7	2200.08	28.892
AT1G03910.2	2658	2230.15	26.923	0.342391
AT1G03920.3	2103	1695.41	1481.58	24.7846
AT1G03920.2	2164	1728.09	35.0148	0.574667
AT1G03920.1	2237	1796.52	158.404	2.50072
AT1G03930.1	2419	2175.64	5225	68.1134
TCONS_00000398	2443	2405.39	92.6626	1.09257
TCONS_00000399	218	67.075	0.66239	0.280082
TCONS_00000400	2439	2364.34	167.564	2.01003
AT1G03960.2	2583	2478.08	167.209	1.91371
AT1G03960.3	2518	2416.65	62.3397	0.731617
AT1G03960.1	2422	2265.94	156.348	1.95693
AT1G03960.4	2559	2409.65	0	0
AT1G03960.5	2537	2343.26	41	0.496244
AT1G03960.6	2283	2105.8	0	0
AT1G03960.7	1557	1195.82	463.104	10.9836
AT1G03970.1	1190	919.906	1215	37.4598
AT1G03990.1	2384	2293.63	22	0.27204
AT1G04020.1	2476	2163.62	230	3.01494
AT1G04030.1	1854	1589.82	675	12.0417
AT1G04030.2	1521	1220.53	0	0
TCONS_00000418	3092	3093.59	1766.94	16.1991
AT1G04080.3	2963	2951.98	193.543	1.8595
TCONS_00000420	2963	2965.58	60.8361	0.581814
AT1G04080.1	2767	2736.77	1633.45	16.9277
AT1G04080.5	2264	2223.21	267.255	3.40939
AT1G04080.2	2444	2462.99	288.984	3.32769
TCONS_00000425	3573	3280.35	41.3852	0.357813
AT1G04090.1	2125	1891.67	176.135	2.64078
AT1G04100.1	1308	1071.63	147.48	3.90321
TCONS_00000428	1544	1327	16.9524	0.362321
AT1G04130.1	1468	1240.67	229.009	5.23517
AT1G04130.2	1221	1007.77	384.038	10.808
TCONS_00000431	5341	4783.36	61.031	0.361868
AT1G04160.2	5290	4741.41	161.569	0.966458
AT1G04160.1	5200	4668.07	1643.62	9.98613
TCONS_00000434	5067	4549.88	200.284	1.24847
AT1G04170.2	2026	1891.5	71.2653	1.06858
AT1G04170.1	1860	1743.64	2941.73	47.8497
AT1G04180.1	1649	1631.42	52	0.904001
AT1G04200.2	3102	2844.11	178.366	1.77868
AT1G04200.1	2760	2548.43	1369.98	15.2467
TCONS_00000440	2678	2445.59	260.652	3.0228
TCONS_00000442	4070	3919.95	128.559	0.930154
TCONS_00000443	4067	3918.86	34.3913	0.248898
AT1G04210.1	4016	3849.31	2746.05	20.2329
AT1G04247.1	2302	1835.8	45	0.695215
TCONS_00000446	3129	2847.62	123.808	1.2331
AT1G04230.1	2100	1766.6	751.169	12.0595
AT1G04230.2	2094	1765.19	32.0234	0.514527
AT1G04250.1	1317	1049.25	1946	52.6015
AT1G04295.1	552	466.206	19	1.15587
AT1G04350.1	2066	1824.97	264	4.1028
AT1G04420.1	1559	1328.37	934.739	19.9573
TCONS_00000456	1483	1261.63	401.261	9.0204
AT1G04425.1	457	311.914	40	3.63712
AT1G04430.1	2593	2349.78	2213.84	26.7209
AT1G04430.3	2601	2310.97	47.6868	0.585244
AT1G04430.2	2557	2262.5	518.474	6.49935
TCONS_00000461	2833	2806.09	302.341	3.05582
AT1G04440.1	2407	2056.78	3691.24	50.8999
AT1G04445.2	1276	1232.69	3.8928	0.0895656
AT1G04445.1	692	599.372	22.5282	1.06601
AT1G04450.1	1299	1088.48	849	22.1218
AT1G04480.1	891	655.562	3473.85	150.29
TCONS_00000468	934	677.621	35.1521	1.47128
AT1G04267.1	140	20.9816	14	18.9244
AT1G04273.1	199	53.8205	18	9.48543
TCONS_00000471	212	62.7526	24	10.8471
AT1G04510.1	2193	2137.24	2134.72	28.3283
AT1G04510.2	2101	2018.86	11.28	0.158465
AT1G04520.1	1569	1305.92	529	11.4887
AT1G04540.1	2446	2335.24	37150	451.19
AT1G04550.2	1415	1114.09	617.939	15.731
TCONS_00000477	1408	1084.79	126.278	3.30151
AT1G04550.1	1488	1146.29	77.7833	1.92453
AT1G04555.1	991	764.142	1037	38.489
AT1G04560.1	855	644.072	6	0.26421
TCONS_00000482	3541	2991.19	0	0
TCONS_00000481	3552	3008.36	0	0
TCONS_00000483	5853	5176.02	286.12	1.56778
AT1G04600.1	5766	5075.73	1997.37	11.1607
AT1G04610.1	1774	1644.13	53	0.914267
AT1G04635.1	810	527.003	86	4.62826
AT1G04640.1	994	783.619	136.732	4.94878
AT1G04640.2	1289	1072.47	24.2678	0.641769
AT1G04670.1	763	489.064	11	0.63791
AT1G04690.1	1609	1368.04	10013	207.586
AT1G04700.1	4082	3629.57	6494.39	50.7475
AT1G04700.3	3260	2842.24	116.727	1.16478
AT1G04700.2	3900	3467.5	275.887	2.25656
AT1G04710.1	1672	1582.36	926.089	16.5989
AT1G04720.1	75	12.0097	0.106446	0.251379
AT1G04760.1	1297	1090.73	545	14.1713
AT1G04760.2	1379	1197	0	0
AT1G04778.1	848	623.254	14	0.637082
AT1G04790.1	2751	2878.13	1459.09	14.3782
TCONS_00000502	2877	2988.1	67.9124	0.644594
AT1G04810.1	3435	3592.27	2576	20.338
AT1G04900.1	1734	1483.05	658	12.5835
AT1G04945.3	2606	2609.84	31.8797	0.346443
AT1G04940.1	1269	1240.14	1082.13	24.7481
TCONS_00000508	2459	2438.35	0	0
AT1G04945.4	1605	1393.85	64.7843	1.31821
AT1G04945.2	1707	1465.17	288.307	5.58083
AT1G04945.1	1626	1406.99	5.8998	0.118927
AT1G04970.3	2197	1964.1	174.284	2.51667
AT1G04970.2	1944	1789.57	279.783	4.43409
AT1G04970.1	1906	1737.86	541.66	8.83983
TCONS_00000516	1945	1754.12	185.272	2.99559
AT1G05000.1	1245	1030.49	7	0.192658
AT1G05005.1	684	509.73	0	0
TCONS_00000526	2767	2456.26	385.452	4.45069
AT1G05087.2	1125	927.41	34.8383	1.06541
AT1G05090.1	1745	1485.43	552.256	10.5443
AT1G05100.1	1341	1242.61	960	21.9114
AT1G05140.1	1514	1406.49	1061	21.3949
AT1G05200.4	2321	2235.86	1.69468	0.0214969
AT1G05200.2	3305	3206.92	417.553	3.6928
AT1G05200.5	2249	2199.45	8.47862	0.109331
AT1G05200.6	3411	3300.93	0	0
AT1G05200.1	3388	3278.88	31.7241	0.274408
AT1G05200.7	2765	2713.01	2.54955	0.0266529
AT1G05210.1	770	607.967	137	6.39106
AT1G05220.1	717	542.131	1	0.0523153
AT1G04363.1	282	118.131	1	0.240087
TCONS_00000547	1802	1866.15	90.4388	1.37449
AT1G05260.1	1254	1165.21	529	12.8761
AT1G05320.1	2798	1856.48	290.474	4.4376
AT1G05320.4	2800	1860.99	30.0047	0.457277
AT1G05320.3	2842	1881.11	56.5923	0.853249
TCONS_00000554	2822	1853.85	33.3234	0.509808
AT1G05320.2	2754	1816.94	161.415	2.51962
AT1G05320.6	2911	1915.6	12.6396	0.187137
AT1G05320.8	2785	1838.93	32.1723	0.49619
AT1G05320.9	2934	1933.18	89.3788	1.31128
AT1G05330.1	688	451.264	32	2.01118
AT1G05360.1	1806	1600.12	1559.14	27.6352
AT1G05360.2	2284	1985.51	16.0112	0.228709
AT1G05360.3	1990	1718.38	94.8524	1.56553
AT1G05380.2	4235	4028.68	4493.4	31.6333
AT1G05380.3	4293	4075.79	486.245	3.38357
AT1G05380.1	4173	3983	268.353	1.91085
AT1G05400.1	996	1089.7	40	1.04109
AT1G05400.2	966	1013.33	0	0
AT1G05420.1	961	1035.63	7	0.191702
AT1G05450.2	874	906.592	45118.1	1411.47
AT1G05450.1	468	316.425	345.886	31.0024
TCONS_00000574	3004	3140.46	12.2157	0.110321
AT1G05500.1	2367	2413.99	1480.07	17.3892
AT1G05500.2	2014	1965.61	1800.54	25.9799
AT1G05510.1	980	869.144	2.17419	0.0709475
AT1G05540.2	1472	1545.95	132.495	2.43073
AT1G05540.1	1401	1486.16	199.505	3.80731
AT1G05562.1	2136	2242.57	130	1.64411
AT1G05590.3	2157	2108.01	718.31	9.66433
AT1G05590.2	2480	2399.81	80.2692	0.948647
AT1G05590.1	2331	2250.32	33.4211	0.421219
AT1G05600.1	1795	1376.52	21.2442	0.437713
AT1G05600.3	1749	1343.58	168.756	3.56229
AT1G05620.1	1557	1369.55	317.909	6.5835
AT1G05620.2	1295	1115.38	332.091	8.44435
TCONS_00000590	6425	7099.58	0.0718587	0.000287064
TCONS_00000592	6321	6900.24	114.547	0.470818
TCONS_00000593	6500	7178.13	141.505	0.559104
AT1G05630.1	4888	5329.56	322.211	1.71467
AT1G05630.2	4781	5192.2	427.84	2.33702
TCONS_00000597	6078	6569.06	79.8249	0.344641
AT1G05690.1	1983	1709.99	187.785	3.11457
TCONS_00000600	1915	1656.77	98.8464	1.69212
TCONS_00000599	1924	1667.99	263.369	4.47821
AT1G05710.3	1286	1032.31	16.5355	0.454296
AT1G05710.2	1352	1100.79	298.317	7.68612
AT1G05710.9	1293	1056.15	98.9083	2.65606
AT1G05710.8	1751	1459.23	13.0341	0.253331
AT1G05710.12	1927	1607.62	0	0
AT1G05710.10	2108	1797.22	82.7694	1.30618
AT1G05710.4	1198	959.863	127.236	3.75951
AT1G05710.13	1503	1274.37	6.98398	0.155432
AT1G05710.14	904	717.466	319.418	12.6267
AT1G05730.1	1435	1229.88	95.081	2.19261
TCONS_00000620	1784	1572.36	9.18237	0.165629
AT1G05730.2	787	568.42	73.7366	3.67914
AT1G05740.1	519	304.995	4	0.371963
AT1G05750.2	2713	2559.78	45.7449	0.506841
AT1G05750.1	3226	3035.37	179.255	1.67491
AT1G05780.1	864	578.252	163	7.9947
at1g04423	153	26.9494	4	4.20962
AT1G05785.4	988	895.156	18.0595	0.57219
AT1G05785.3	1094	908.333	32.4739	1.01396
AT1G05785.1	772	624.256	233.297	10.5993
AT1G05785.6	1055	981.081	21.3278	0.616558
AT1G05785.5	1397	1090.27	38.8749	1.01127
AT1G05785.2	808	662.448	58.9667	2.52457
AT1G05790.3	2630	2435.9	534.28	6.22074
AT1G05790.4	2538	2296.96	337.633	4.16893
TCONS_00000638	2609	2397.37	359.77	4.2562
AT1G05790.2	2611	2401.92	438.78	5.18109
AT1G05790.1	2288	2058.41	101.537	1.39902
AT1G05800.1	1416	1241.72	0	0
AT1G05805.1	1795	1730.11	712.768	11.6844
TCONS_00000642	2126	2043.69	128.484	1.78306
TCONS_00000643	2188	2064.32	128.747	1.76886
AT1G05810.2	1031	810.701	193.565	6.77172
TCONS_00000646	3141	2970.45	129.472	1.23619
AT1G05810.1	784	598.199	308.099	14.6075
AT1G05820.1	2178	2090.92	2266.26	30.7401
AT1G05820.3	2482	2348.21	475.841	5.74723
AT1G05820.2	2087	1930.09	159.759	2.34757
AT1G05820.4	1648	1449.09	1601	31.3349
AT1G05830.4	4145	4032.63	329	2.31387
AT1G05830.3	4217	4079.33	144.902	1.00744
AT1G05830.1	4218	4188.01	867.596	5.87547
TCONS_00000655	4651	4769.01	138.113	0.821369
AT1G05830.2	3850	3755.69	375.34	2.83444
AT1G05835.1	599	516.296	320.048	17.5812
AT1G05860.2	1855	1541.76	218.041	4.01101
AT1G05860.1	1375	1149.42	194.994	4.81146
AT1G05860.3	967	723.532	7.96467	0.312207
AT1G05890.2	2675	2441.63	282.451	3.28091
AT1G05890.1	2502	2315.23	2217.47	27.1641
TCONS_00000667	4031	3674.51	38.037	0.293589
TCONS_00000668	2452	2285.56	88.1155	1.09343
AT1G05894.1	1591	1262.67	2.92929	0.0657965
TCONS_00000670	1328	1122.59	49.8612	1.25972
AT1G05900.2	1443	1241.88	82.9768	1.895
AT1G05900.1	1572	1356.06	60.5755	1.26692
TCONS_00000673	1846	1567.27	160.04	2.89611
TCONS_00000674	1302	1084.76	228.547	5.9755
AT1G05910.1	4018	4033.31	1864	13.1074
AT1G05990.1	793	490.521	9	0.520376
AT1G06002.1	1641	1851.53	130	1.99134
AT1G06010.1	907	568.864	443	22.0865
AT1G06020.1	1398	1367.84	13	0.269552
AT1G06060.1	1117	849.455	685.025	22.8717
AT1G06060.2	1220	949.076	149.975	4.48178
AT1G06080.1	1334	1289.18	5004.24	110.092
AT1G06080.2	1344	1268.89	260.76	5.8284
